aggregation_level,arm,conditional_mean_d,distractor_value,episode_count,fraction_of_checkpoint_i_swap,label,new,old,query,seed,slot,source_state_sha256,step,sum_d,tail_rank,target_slot
ordered_triad,hard-rank-matched-constant-6400,0.33778012418761855,,21,0.0020114532668109573,,12,23,11,105,,80ecb2e6c068d0f6b31a63616d51c7e2b6452e2b40bde7a6f7a5f0d7429c3a5f,6400,7.09338260793999,19,
ordered_triad_slot_value_stratum,hard-rank-matched-constant-6400,3.958990607388163,1,1,0.001122641344848797,-1,13,24,16,105,3,80ecb2e6c068d0f6b31a63616d51c7e2b6452e2b40bde7a6f7a5f0d7429c3a5f,6400,3.958990607388163,19,0
ordered_triad,hard-rank-matched-constant-6400,0.787634018194345,,9,0.0020101271788970916,,6,30,20,105,,80ecb2e6c068d0f6b31a63616d51c7e2b6452e2b40bde7a6f7a5f0d7429c3a5f,6400,7.088706163749105,20,
ordered_triad_slot_value_stratum,hard-rank-matched-constant-6400,3.938503285201765,1,1,0.001116831804687533,-1,0,20,16,105,2,80ecb2e6c068d0f6b31a63616d51c7e2b6452e2b40bde7a6f7a5f0d7429c3a5f,6400,3.938503285201765,20,0
ordered_triad,hard-dense-direct-constant-6400,0.0019833635617717057,,22,0.03613697167106186,,4,0,28,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.04363399835897752,1,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.043436775637260894,-1,1,0.03597363500296811,1,4,0,28,105,1,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.043436775637260894,1,0
ordered_triad,hard-dense-direct-constant-6400,4.205322732378899e-05,,21,0.0007313838560348257,,27,3,19,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0008831177737995688,2,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.000825452575416108,1,1,0.0006836264714549056,-1,2,25,29,105,3,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.000825452575416108,2,1
ordered_triad,hard-dense-direct-constant-6400,4.881597563116063e-05,,18,0.0007277148257507757,,2,25,29,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0008786875613608913,3,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.0003272661223050477,1,2,0.0005420730180782316,-1,13,12,18,105,2,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0006545322446100954,3,1
ordered_triad,hard-dense-direct-constant-6400,4.126962340736087e-05,,18,0.0006152190224283285,,13,12,18,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0007428532213324957,4,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.0004919295268024371,1,1,0.0004074080772513257,-1,9,21,22,105,1,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0004919295268024371,4,2
ordered_triad,hard-dense-direct-constant-6400,3.161047950668391e-05,,23,0.0006021236202103384,,27,30,19,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0007270410286537299,5,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.00019836217990132354,1,2,0.00032856069786368203,-1,27,3,19,105,0,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0003967243598026471,5,1
ordered_triad,hard-dense-direct-constant-6400,2.595478237242223e-05,,26,0.0005588786046540106,,9,21,22,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.000674824341682978,6,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.00011714221945761476,1,3,0.00029104587421937547,-1,27,30,19,105,0,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.00035142665837284426,6,1
ordered_triad,hard-dense-direct-constant-6400,3.9128833834546544e-05,,17,0.0005508997437927003,,15,13,19,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0006651901751872913,7,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.00034538769286029947,1,1,0.0002860445006607579,-1,15,13,19,105,1,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.00034538769286029947,7,3
ordered_triad,hard-dense-direct-constant-6400,2.4922398728413405e-05,,26,0.0005366485153335803,,18,3,22,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0006479823669387486,8,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.00017049396630142155,1,2,0.0002824006903806383,-1,29,18,9,105,1,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0003409879326028431,8,2
ordered_triad,hard-dense-direct-constant-6400,2.7201240005325644e-05,,23,0.000518135420968663,,28,14,30,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0006256285201224898,9,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.00033575214332870473,1,1,0.0002780644943914789,-1,9,29,2,105,1,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.00033575214332870473,9,2
ordered_triad,hard-dense-direct-constant-6400,2.7520993726361873e-05,,22,0.0005014337208860575,,28,27,30,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0006054618619799612,10,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.0003240474489416556,1,1,0.00026837085582085253,-1,27,18,29,105,2,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0003240474489416556,10,0
ordered_triad,hard-dense-direct-constant-6400,2.3623819506184417e-05,,25,0.0004891216301299723,,21,28,30,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0005905954876546105,11,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,5.029157318621932e-05,-1,6,0.0002499040047494921,-1,5,17,26,105,2,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0003017494391173159,11,0
ordered_triad,hard-dense-direct-constant-6400,2.809921290272027e-05,,21,0.0004886975861828672,,28,15,30,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0005900834709571257,12,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.0002924275442275359,1,1,0.0002421837621812727,-1,18,11,9,105,0,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0002924275442275359,12,2
ordered_triad,hard-dense-direct-constant-6400,2.3469107424715457e-05,,24,0.0004664816438822034,,6,3,22,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0005632585781931709,13,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.0001416493380830275,1,2,0.00023462338131008615,-1,18,27,9,105,1,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.000283298676166055,13,2
ordered_triad,hard-dense-direct-constant-6400,2.0358179120239373e-05,,27,0.00045522849578052694,,18,11,9,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0005496708362464631,14,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.0002751489718235689,1,1,0.00022787392799322422,-1,26,21,22,105,3,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0002751489718235689,14,2
ordered_triad,hard-dense-direct-constant-6400,2.5160679780322242e-05,,21,0.0004375910285434788,,5,28,30,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0005283742753867671,15,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.000269460051086412,1,1,0.00022316245585568957,-1,21,19,25,105,0,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.000269460051086412,15,2
ordered_triad,hard-dense-direct-constant-6400,2.6403913713579642e-05,,20,0.00043734588520764114,,8,26,17,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0005280782742715928,16,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,8.29481319565654e-05,1,3,0.00020608890365866612,-1,0,29,22,105,0,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0002488443958696962,16,1
ordered_triad,hard-dense-direct-constant-6400,1.853461163595479e-05,,28,0.00042980183578741725,,24,25,19,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0005189691258067342,17,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.00024687702506653864,1,1,0.00020445955898125927,-1,15,19,21,105,0,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.00024687702506653864,17,2
ordered_triad,hard-dense-direct-constant-6400,2.1607050865254013e-05,,24,0.00042947064090113267,,21,3,22,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0005185692207660964,18,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.00012318172464631516,1,2,0.00020403422383227793,-1,18,14,29,105,2,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0002463634492926303,18,1
ordered_triad,hard-dense-direct-constant-6400,2.218064705664223e-05,,23,0.00042250202188578767,,8,10,14,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0005101548823027713,19,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.00012151282044925438,1,2,0.0002012699049085461,-1,27,2,19,105,0,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.00024302564089850875,19,2
ordered_triad,hard-dense-direct-constant-6400,2.514983351211697e-05,,20,0.0004165737064397644,,21,16,15,105,,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.0005029966702423394,20,
ordered_triad_slot_value_stratum,hard-dense-direct-constant-6400,0.00023903600279950865,1,1,0.00019796575116642882,-1,27,30,19,105,1,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,6400,0.00023903600279950865,20,2
ordered_triad,hard-factorized-cosine-6400,0.32651925051276737,,21,0.009089974853494468,,25,9,22,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,6.856904260768115,1,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,3.4276306137624335,-1,2,0.009087796737788518,1,25,9,22,105,0,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,6.855261227524867,1,3
ordered_triad,hard-factorized-cosine-6400,0.4008771063116144,,17,0.00903430549870359,,7,15,25,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,6.814910807297444,2,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,4.055210494880384,-1,1,0.005375860595720244,1,14,15,25,105,0,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,4.055210494880384,2,1
ordered_triad,hard-factorized-cosine-6400,0.3301066801651745,,19,0.00831462199902161,,6,25,22,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,6.272026923138316,3,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,3.9915796771240366,1,1,0.005291507291179909,1,22,21,15,105,0,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.9915796771240366,3,1
ordered_triad,hard-factorized-cosine-6400,0.35525674354496556,,15,0.007064284571904591,,14,15,25,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,5.328851153174483,4,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,1.9851041626972066,-1,2,0.005263175985619912,1,3,23,22,105,1,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.970208325394413,4,2
ordered_triad,hard-factorized-cosine-6400,0.20747656989020954,,21,0.005775943684880989,,28,15,8,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,4.3570079676944005,5,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,1.9792608503088083,-1,2,0.005247683407438369,1,7,15,25,105,0,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.9585217006176165,5,3
ordered_triad,hard-factorized-cosine-6400,0.24963047558305657,,16,0.005294831975295298,,17,23,22,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.994087609328905,6,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,1.9777112622940969,-1,2,0.005243574930623957,1,23,26,22,105,2,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.9554225245881938,6,1
ordered_triad,hard-factorized-cosine-6400,0.21012754368978423,,19,0.0052926256944853325,,22,21,15,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.9924233301059004,7,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,1.968972863829693,-1,2,0.005220406509633828,1,10,27,25,105,3,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.937945727659386,7,1
ordered_triad,hard-factorized-cosine-6400,0.1991283193176976,,20,0.005279558664900252,,3,23,22,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.9825663863539518,8,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,3.8452202437595275,-1,1,0.005097483352933168,1,18,27,20,105,3,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.8452202437595275,8,1
ordered_triad,hard-factorized-cosine-6400,0.18052125924286405,,22,0.005264845501985961,,23,26,22,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.9714677033430092,9,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,3.8296195107278095,1,1,0.005076801968803924,-1,21,20,8,105,1,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.8296195107278095,9,3
ordered_triad,hard-factorized-cosine-6400,0.16497435040463979,,24,0.005248827072811216,,12,25,15,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.9593844097113546,10,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,1.894010153270374,-1,2,0.005021655257459377,1,12,25,15,105,1,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.788020306540748,10,0
ordered_triad,hard-factorized-cosine-6400,0.17901712201757258,,22,0.005220977814943675,,10,27,25,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.938376684386597,11,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,1.880478184085213,1,2,0.004985777475027689,-1,23,17,8,105,2,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.760956368170426,11,3
ordered_triad,hard-factorized-cosine-6400,0.20718340919905448,,19,0.0052184697719440155,,21,10,20,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.936484774782035,12,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,3.7557530662375918,-1,1,0.004978879626971793,1,25,7,22,105,3,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.7557530662375918,12,1
ordered_triad,hard-factorized-cosine-6400,0.15011700285775736,,26,0.005174135872149239,,18,27,20,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.903042074301691,13,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,3.752543200626647,-1,1,0.004974624412581019,1,25,0,22,105,3,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.752543200626647,13,2
ordered_triad,hard-factorized-cosine-6400,0.2736227935155449,,14,0.005078259670740728,,21,20,8,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.830719109217629,14,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,1.8506889080468856,-1,2,0.004906796127237406,1,27,13,25,105,3,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.701377816093771,14,2
ordered_triad,hard-factorized-cosine-6400,0.19904395286913387,,19,0.005013455736399596,,23,17,8,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.7818351045135437,15,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,1.8311217537993247,-1,2,0.004854917047903476,-1,16,7,3,105,2,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.6622435075986495,15,0
ordered_triad,hard-factorized-cosine-6400,0.18796117884711167,,20,0.0049834803700818395,,25,7,22,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.759223576942233,16,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,1.8201154939427582,1,2,0.004825735766811472,-1,5,17,8,105,1,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.6402309878855164,16,3
ordered_triad,hard-factorized-cosine-6400,0.17064591662990916,,22,0.004976834254144851,,25,0,22,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.7542101658580016,17,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,3.635349705707913,1,1,0.0048192648098665004,-1,10,6,8,105,1,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.635349705707913,17,3
ordered_triad,hard-factorized-cosine-6400,0.17628364922677756,,21,0.004907563446985772,,27,13,25,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.701956633762329,18,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,1.817430854551775,-1,2,0.0048186178886476016,1,4,7,9,105,3,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.63486170910355,18,1
ordered_triad,hard-factorized-cosine-6400,0.17570667437309853,,21,0.0048915010344241705,,14,9,23,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.689840161835069,19,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,3.584267552385999,1,1,0.004751546861430899,1,16,17,27,105,0,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.584267552385999,19,1
ordered_triad,hard-factorized-cosine-6400,0.261646994673308,,14,0.004855996695116292,,16,7,3,105,,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.663057925426312,20,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,1.7921149948038106,1,2,0.0047514970656779044,1,28,16,25,105,0,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,3200,3.5842299896076213,20,1
ordered_triad,hard-factorized-cosine-6400,0.6573708965584147,,26,0.003945000612942633,,7,28,8,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,17.091643310518783,1,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,4.019398348369812,-1,2,0.0018554715494467245,1,22,8,26,105,1,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,8.038796696739624,1,0
ordered_triad,hard-factorized-cosine-6400,0.6982233845589731,,19,0.0030620427170309356,,7,5,8,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,13.26624430662049,2,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,2.360270879149724,-1,3,0.0016343548532678246,1,10,7,8,105,1,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,7.0808126374491716,2,3
ordered_triad,hard-factorized-cosine-6400,0.7704310800916838,,17,0.0030230544527254937,,4,7,8,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,13.097328361558624,3,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,3.3595648456246128,1,2,0.0015508731529697874,-1,10,20,2,105,3,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,6.7191296912492255,3,0
ordered_triad,hard-factorized-cosine-6400,0.7202455340558704,,18,0.00299237717465568,,15,20,2,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,12.964419613005667,4,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,3.171052156495538,-1,2,0.0014638501955337429,1,15,20,2,105,3,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,6.342104312991076,4,0
ordered_triad,hard-factorized-cosine-6400,0.5486568969037424,,22,0.002786036346280674,,7,1,8,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,12.070451731882333,5,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,3.110406339727771,-1,2,0.0014358543170831313,1,8,6,26,105,0,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,6.220812679455542,5,1
ordered_triad,hard-factorized-cosine-6400,0.5969116225724761,,19,0.002617742297135556,,10,7,8,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,11.341320828877047,6,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,2.984359067888029,1,2,0.0013776672187879662,-1,7,12,11,105,2,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,5.968718135776058,6,0
ordered_triad,hard-factorized-cosine-6400,0.5335026506743151,,21,0.0025859440873686828,,3,7,8,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,11.203555664160618,7,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,2.939184309033722,-1,2,0.0013568132320610027,1,25,9,22,105,0,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,5.878368618067444,7,3
ordered_triad,hard-factorized-cosine-6400,0.6537742103605718,,17,0.002565310627749367,,30,9,26,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,11.114161576129721,8,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,2.8881909818261935,-1,2,0.0013332732244169304,1,18,20,2,105,3,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,5.776381963652387,8,2
ordered_triad,hard-factorized-cosine-6400,0.6083126564214854,,18,0.0025273338355592113,,20,12,2,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,10.949627815586735,9,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,2.8313493255953546,-1,2,0.0013070334574621252,1,17,7,8,105,1,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,5.662698651190709,9,2
ordered_triad,hard-factorized-cosine-6400,0.513839208673071,,21,0.002490633292724711,,31,7,8,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,10.790623382134491,10,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,2.736073375034215,1,2,0.0012630512988675718,-1,9,16,18,105,3,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,5.47214675006843,10,0
ordered_triad,hard-factorized-cosine-6400,0.510433492726577,,20,0.002356309928880296,,18,20,2,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,10.20866985453154,11,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,1.3658690175760535,-1,4,0.0012610499794880941,1,7,28,8,105,2,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,5.463476070304214,11,3
ordered_triad,hard-factorized-cosine-6400,0.37720508029444727,,27,0.0023507397527640396,,10,20,2,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,10.184537167950076,12,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,2.6626332965407666,1,2,0.0012291492159130434,-1,11,6,5,105,3,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,5.325266593081533,12,1
ordered_triad,hard-factorized-cosine-6400,0.39847165586080735,,25,0.002299326779250808,,8,6,26,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,9.961791396520184,13,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,2.492991307693025,1,2,0.0011508375243072073,-1,26,9,18,105,3,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,4.98598261538605,13,1
ordered_triad,hard-factorized-cosine-6400,0.4886595942448556,,20,0.0022557952606345848,,28,9,26,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,9.773191884897113,14,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,2.4286540204091764,1,2,0.0011211375553623086,-1,30,6,13,105,2,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,4.857308040818353,14,3
ordered_triad,hard-factorized-cosine-6400,0.5751496307036823,,16,0.002124046802931682,,7,14,8,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,9.202394091258917,15,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,2.3766609280474142,-1,2,0.001097136026953428,1,7,5,8,105,1,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,4.7533218560948285,15,2
ordered_triad,hard-factorized-cosine-6400,0.42979870444757495,,21,0.002083280030792985,,7,16,8,105,,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,9.025772793399074,16,
ordered_triad_slot_value_stratum,hard-factorized-cosine-6400,1.5727194337065196,1,3,0.0010890197654910027,-1,17,20,2,105,2,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,1600,4.7181583011195585,16,0
