arm,cell_id,seed,source_accuracy,source_i_swap_b2048,source_population_risk,source_row_sha256,source_state_relative_path,source_state_sha256,source_walsh_l_w,source_xi_value,step,tier_role
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,104,1.0,0.00035423808731138706,0.00012054593709117669,528349c56ca6345e3eb88423f075418695be012cd382bf578ef6b4497bcd9aa3,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-104/checkpoint_states/step-6400.pt,69b91f825e07c1112f46d7058c38b1ef0f9f5ded6acdfa777cc7dd8ebef67051,0.0001972853393634416,0.999826192855835,6400,tier1_schedule_control
hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,104,0.9991455078125,0.004881088621914387,0.0017693461824982329,9269870292c350c8c2f11e0c4fdcd44ea97f67b0e6caf811c8cad41f3dc6d301,seeds/hard-rank-matched-constant-6400-e4d3bef28141/seed-104/checkpoint_states/step-6400.pt,ec75435ae439d60d247333cf77ae7a2aaa6daf8be89f31046781c6a9ae90539f,0.003139444300383278,0.9973202347755432,6400,tier1_rank_matched_conditioning_control
h1-dense-direct-constant-6400,h1-dense-direct-constant-6400-452a4fe7bf0d,105,1.0,2.385079369560117e-06,2.0474669657985782e-06,c9ea464cf1d1b9d8833e5560140fa6b8cc2970fae52e5e92ec523df6c5d69f08,seeds/h1-dense-direct-constant-6400-452a4fe7bf0d/seed-105/checkpoint_states/step-6400.pt,63e0d5c820dd8066dbd81de03e5a143ff3bd920b8fed63005dd3ecb875f81b4d,3.0012703770310742e-06,0.9998428821563721,6400,tier2_full_rank_direct_calibration
h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,105,1.0,1.5948792224662611e-06,1.4087684624262313e-06,b1bbda0a94e19b7b6ec6920eeda45249b6f296d0e6f379bac209774f0ae74abe,seeds/h1-factorized-constant-6400-d57899ee3aaf/seed-105/checkpoint_states/step-6400.pt,17d86ee9ed39399b86b1f7605e4ea1a51114a84b54551b59d9dd29ff9ade3dcf,2.3046720195650603e-06,0.9997667074203491,6400,tier2_full_rank_factorized_calibration
hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,105,1.0,2.168644186895108e-06,1.8923252307912202e-06,3bd8647f9fe2230afc5ab0bd2d43c11f7e60292024db25a532c4bf0f4c541a88,seeds/hard-dense-direct-constant-6400-a8450bd9ed4e/seed-105/checkpoint_states/step-6400.pt,af8f02a4284494bf22cd9e47e4369b4648e8c81acf0d6a4b890e6baf9f4d3364,2.694760503861083e-06,0.9999810457229614,6400,tier1_dense_capacity_upper_bound
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,105,0.9945068359375,0.02278142422437668,0.009700171804199718,fd7e41638717a744fc847ef2b3aa070fe231f7ec4c7d0f5c77860c8deda3b148,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-105/checkpoint_states/step-800.pt,3e7d00daa339f5a83131a8f93c248aca58d6922199c9f79927171ab8a4613cb8,0.015268797941181626,0.9801798462867737,800,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,105,0.9984130859375,0.007062280550599098,0.0030114591429134343,2e1287c35c5b2504ebed502ecb7f1270d4a1cd9fcdd413c86aafe4e43eed1fec,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-105/checkpoint_states/step-1600.pt,4940eadb81526bfe23ab5a89ce2612c4af7ef389e63cc3d2540bd7056a8f79ad,0.005073547237627052,0.9925670623779297,1600,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,105,0.9996337890625,0.0005497014499269426,0.0005279026023837946,a2f0710db5b0a98f12f5ef64662f97984d2c740a2fe2136d23aa2f53931bc068,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-105/checkpoint_states/step-3200.pt,1ece36ccd32cb388837318f393c2037742ea57a261463e0b81af799b9f585f66,0.0009347284845910063,1.0003938674926758,3200,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,105,0.998779296875,0.004163083154708147,0.002012256681812454,209304ab518e7abe16122bb560b3b56216dd26774c5af26270d8954df32cd0a1,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-105/checkpoint_states/step-6400.pt,2b9b3e10df160795153d0501d43976d778557e14032e421a02729eded4f9ef9e,0.0034009155814004248,0.9976030588150024,6400,tier1_training_limit_baseline
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,105,0.9945068359375,0.02278142422437668,0.009700171804199718,8bd748f3eb01f99c00d650e628752d00973a951703516433f33e435a0bb806d6,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-105/checkpoint_states/step-800.pt,3e7d00daa339f5a83131a8f93c248aca58d6922199c9f79927171ab8a4613cb8,0.015268797941181626,0.9801798462867737,800,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,105,0.9981689453125,0.00868085864931345,0.0032705167094074197,fc7b37531c22d25afadfde1f82e0d8ec436dfdb9f468430803bc7079656de67f,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-105/checkpoint_states/step-1600.pt,fd50586a5b3723f8fbde766d8ab5fa8e4965677c7d065bd2904e269c91a09a3a,0.005673354577795942,0.9933420419692993,1600,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,105,0.9998779296875,0.0011481813853606582,0.00037747526505517415,e83fe0f8be8aa8005fb2df042f9b158c11526462f12212a69bb3570acbdb717b,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-105/checkpoint_states/step-3200.pt,dbc190311604062251da756a0539ad60fbe67ba42592a1d5bec8b1f0d277b6d9,0.0006616666390897026,1.002312421798706,3200,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,105,0.9998779296875,4.391787661006674e-05,0.00013333184246869484,942d04415eeb82d1ef2fe2365f4d12b23747a713c88a5e199d7ccadae160be8c,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-105/checkpoint_states/step-6400.pt,7735bfab473f86c988dc6d19e9e2ecf2423e619f583ac2bd064ef42803f6724f,0.0002361980706993747,0.9999634027481079,6400,tier1_schedule_control
hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,105,0.9990234375,0.010152680799365044,0.001588226446558301,a03ea045c80dc2ad0bc679430790a6c198e704701d0378e9cc946604cebf6daa,seeds/hard-rank-matched-constant-6400-e4d3bef28141/seed-105/checkpoint_states/step-6400.pt,80ecb2e6c068d0f6b31a63616d51c7e2b6452e2b40bde7a6f7a5f0d7429c3a5f,0.0027070200653785794,0.9923722147941589,6400,tier1_rank_matched_conditioning_control
h1-dense-direct-constant-6400,h1-dense-direct-constant-6400-452a4fe7bf0d,106,1.0,2.9164641546230996e-06,2.2176493920316267e-06,27299f685ca885b15d8bb80f9ba23daaef7fd035cf24d4bc8e17ed381e8ec2d2,seeds/h1-dense-direct-constant-6400-452a4fe7bf0d/seed-106/checkpoint_states/step-6400.pt,fd6ef308918585731bf627646f8b9245eacfa289be382d97be30c2b70c8beaf2,3.085971653402704e-06,0.9993542432785034,6400,tier2_full_rank_direct_calibration
h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,106,1.0,1.0277758519805502e-06,2.461149619141067e-06,09842cf99f23167a690e4b372f2ccf4c4e082f8525991099c0d53e13f008e136,seeds/h1-factorized-constant-6400-d57899ee3aaf/seed-106/checkpoint_states/step-6400.pt,2a29b3e988f357aa1ddcfc58b7e37edf0a26975448c388efa4bf97f027a3edb3,2.717296764367049e-06,1.0005427598953247,6400,tier2_full_rank_factorized_calibration
hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,106,1.0,1.5001824067439884e-06,1.1717640529703669e-06,9ad3b336a3b7f200d798810926b60783c6372c60190eef7611af65af635fcd25,seeds/hard-dense-direct-constant-6400-a8450bd9ed4e/seed-106/checkpoint_states/step-6400.pt,2e76f54715fa4896544e53eff03a6a3f9871db0a890d28cf56afda2730ea74a2,1.6350600028268653e-06,1.000185489654541,6400,tier1_dense_capacity_upper_bound
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,106,0.9969482421875,0.010407160967588425,0.006322780529952062,a66e3754b61c9709360336b3b2d79f5fe80895ce022c4e1d763df9cf3959a467,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-106/checkpoint_states/step-800.pt,09a5587d1f238c5df0c303370542955394cb9980c6efe3c981a565294df0a165,0.010475218663166289,0.9787561297416687,800,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,106,0.99755859375,0.0077214315533638,0.004594730782933668,c6f799ef31035ab2b8674c098b7683febc223c3d0c6d2c049bc128e259470200,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-106/checkpoint_states/step-1600.pt,5a91d03ef8f729d2eaec16771ef5cd3b091b0c97af60981d5f7bac3287185cfa,0.00780157351638164,0.9867055416107178,1600,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,106,0.9986572265625,0.008210382424294949,0.0019563741560723567,1d38c8ee4ba4978c3cdf973d1c3d56e9eac49c7c8f42bb7f69e05e413e9fb301,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-106/checkpoint_states/step-3200.pt,9d3c9fba440844aa602b3a96fbe1f0f25cccf0fb97e07386629cd48211dcba86,0.0032041985147597332,0.9985060691833496,3200,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,106,0.9984130859375,0.009821712970733643,0.002174033083181112,ef33d1b213622b2c32714d8c5210ced3e15418e895275cec0a8eca59351a1f8e,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-106/checkpoint_states/step-6400.pt,7f55358e3c3715ece13c362ffddc4111c54c7d1987d6fe4d75d0d5fc8adf2620,0.0037280201534224708,0.9883225560188293,6400,tier1_training_limit_baseline
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,106,0.9969482421875,0.010407160967588425,0.006322780529952062,bf89d1846d99d1b937870379e766bd28b9a01036b576c470e81a078d3f49a3ca,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-106/checkpoint_states/step-800.pt,09a5587d1f238c5df0c303370542955394cb9980c6efe3c981a565294df0a165,0.010475218663166289,0.9787561297416687,800,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,106,0.999267578125,0.007945701479911804,0.0015446388206683088,971ac76ae76b6b4c1f0e9ea3e5c5edd23703c69b5e510ab0376cf827c41ba183,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-106/checkpoint_states/step-1600.pt,9f12511290820d9e56db00fd58b358f88a46d5bed500285a053dec5f40735d5f,0.002659675455896037,0.9937871694564819,1600,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,106,0.9991455078125,0.0026569287292659283,0.0013423025322183318,fabd13babec2e0610f84ae04a8f764442e83c50378f4ced7729f6cd2a2e1c6b2,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-106/checkpoint_states/step-3200.pt,bad95285222f6e69a235c7d334028c3951b0a05193357ee75f9664a79495cc09,0.002420962925303374,0.9964979887008667,3200,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,106,0.999755859375,7.613854540977627e-05,0.0003169389916423871,b535636e7deb0edfb1ecf011d5400a75649b07d730a5a1ca6f835361c8245cce,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-106/checkpoint_states/step-6400.pt,68681f2201337a29f74ce1425081c271da582e8234b3fbe4958035067da43bd4,0.0005774285529729809,0.9992527961730957,6400,tier1_schedule_control
hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,106,0.99853515625,0.005450389347970486,0.002595781245769482,7fb11339d31638be4a513cdec2598f128c226806193ced491e2eb16305fefc6a,seeds/hard-rank-matched-constant-6400-e4d3bef28141/seed-106/checkpoint_states/step-6400.pt,4a1c2e76a2d3f1792c9fcb979edb6bca5ccc5bde601c2939c9c3853fe02995ca,0.0043548276415401235,0.9947030544281006,6400,tier1_rank_matched_conditioning_control
h1-dense-direct-constant-6400,h1-dense-direct-constant-6400-452a4fe7bf0d,107,1.0,2.5666515739430906e-06,2.5451501414434506e-06,9d0cb6aae4df3dd1d66335ff08d718227f826035d78161ef83d341b6de5c4555,seeds/h1-dense-direct-constant-6400-452a4fe7bf0d/seed-107/checkpoint_states/step-6400.pt,6d67131e5c32bcc59e33851df6a8a23da5ed2e6a0aecac4bf1e4d4e967b95b85,3.928818316032063e-06,1.0005054473876953,6400,tier2_full_rank_direct_calibration
h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,107,1.0,1.992313627852127e-06,2.809162488073987e-06,527f7d5ec133f1d22365895e935b60e29f3badfde5ee7bfabe0942e6945de5a0,seeds/h1-factorized-constant-6400-d57899ee3aaf/seed-107/checkpoint_states/step-6400.pt,aabdc7595e2927b1215a5f666c1d0a58bebcd3f11999759a219e49b2a50cc4bc,3.580965092389891e-06,0.99998539686203,6400,tier2_full_rank_factorized_calibration
hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,107,1.0,4.676562184613431e-06,3.7915398782992433e-06,f20a7812e4a1a9c8f4ece6c3f00f6eaf9d74ecb6c00200ac6e4cfb5ac37ded82,seeds/hard-dense-direct-constant-6400-a8450bd9ed4e/seed-107/checkpoint_states/step-6400.pt,358fa59042def56a9c32178c0f04faf4ff5bd81f8f235ef175d3f3c110b16244,5.831494139445269e-06,0.999584436416626,6400,tier1_dense_capacity_upper_bound
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,107,0.9912109375,0.02794547751545906,0.019585125589113482,49dabdad45b612ef9c2824dac72750b07541e18931ce6250d78a94506e1d5baa,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-107/checkpoint_states/step-800.pt,72aad8a4a66be86ad0043ec8bef14892b579062b21c48e199fb963e900885845,0.02920173953917636,0.9671303629875183,800,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,107,0.996337890625,0.008560865186154842,0.006151977929892734,0998e028ac185882201c26ff9b9b8e1d7faccdafc21df3d212474d0da0701501,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-107/checkpoint_states/step-1600.pt,b984586fce43d12febbd62b3ef03ca3dc845ad5d401ee0aa53437a5c34b64cdd,0.009780495982016453,0.9886277914047241,1600,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,107,0.998779296875,0.0025566958356648684,0.0020963460531485947,f485eb8178400c53f0850566848bb9df28a431f448739cb000aa3e1741f4835e,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-107/checkpoint_states/step-3200.pt,be1d8cb5f38baa167c721fc7a157e8e90432beeab0ed8fd967a0d94e24ab977c,0.0033637606537428436,1.0014055967330933,3200,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,107,0.99951171875,0.0030274915043264627,0.000987077237984629,54bdaa5ba61443f985f344e6a5887e59678c8c64dd9f180c50d436dcdaa02cb1,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-107/checkpoint_states/step-6400.pt,17311152748c4911d2ae5c7070bfc68375850ff9748aac4dc2eb8cfc7e9e78be,0.0015275219194160771,1.0001074075698853,6400,tier1_training_limit_baseline
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,107,0.9912109375,0.02794547751545906,0.019585125589113482,178bc41cffc99d87dfbfda28c13238f71cacb654e2e04ab6f8bf456bc4ad0cc9,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-107/checkpoint_states/step-800.pt,72aad8a4a66be86ad0043ec8bef14892b579062b21c48e199fb963e900885845,0.02920173953917636,0.9671303629875183,800,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,107,0.99658203125,0.009603753685951233,0.006321489724863474,4a638433c100f12319ec53cc933b22414d5fa2c40d8e1e3d351216057b6ca483,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-107/checkpoint_states/step-1600.pt,e322c5a73f18f8d45a78a136aa9ea70d74e4c867792a389b0cca417f75ed8680,0.010004995569882935,0.9883029460906982,1600,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,107,0.99951171875,0.0036609426606446505,0.0013511612230139214,569deb8d21e11466c0f436789f6242601e1badc80f3c5c44a7a354629264f279,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-107/checkpoint_states/step-3200.pt,3d31fccec654900a3dfba874925e21c4f10cdaaefc0aad8c29340808f577502b,0.0022449549167166158,0.9958069324493408,3200,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,107,1.0,0.0005327805411070585,0.00016835345109128953,b5fa3ec1227870d1fff3ade6d73d00a5df7d3f862ca40a28f78a3fa35890e969,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-107/checkpoint_states/step-6400.pt,de5b4af915fb177ab76ab1652dc41011b2cbe9b0b1d54c70abb41eb51e42881e,0.00027304504491147815,0.9995458722114563,6400,tier1_schedule_control
hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,107,0.9998779296875,0.0029000085778534412,0.00031419749441952865,117e2b6844ceb6bcbf2e18b89fd616a081228a66cbc35316caca45eb5e774c51,seeds/hard-rank-matched-constant-6400-e4d3bef28141/seed-107/checkpoint_states/step-6400.pt,8763ec3cea0cef421a8e5c312be5a0a0be0af35622657a4a3ef9e1da0cec5d33,0.000521966681293521,0.9999302625656128,6400,tier1_rank_matched_conditioning_control
h1-dense-direct-constant-6400,h1-dense-direct-constant-6400-452a4fe7bf0d,108,1.0,3.627467094702297e-06,3.0523183294869807e-06,875dca50f7451c53e7cf4aedcb3446ccf3b269f7bf8cdbb640dc99045e78c2c1,seeds/h1-dense-direct-constant-6400-452a4fe7bf0d/seed-108/checkpoint_states/step-6400.pt,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,3.282438802722199e-06,1.0005972385406494,6400,tier2_full_rank_direct_calibration
h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,108,1.0,2.7305586627335288e-06,2.5715535954565715e-06,535bc6a3a264699a70d33ed57c3e9024401e57ffec4ac70bf18b933f3d713d83,seeds/h1-factorized-constant-6400-d57899ee3aaf/seed-108/checkpoint_states/step-6400.pt,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,3.926974893748536e-06,0.999954879283905,6400,tier2_full_rank_factorized_calibration
hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,108,1.0,3.4282297747267876e-06,2.6964973338237572e-06,c57f6a4cdfea2418e640665ea14873a9634f65c30c38d1588d5143bd6d306a92,seeds/hard-dense-direct-constant-6400-a8450bd9ed4e/seed-108/checkpoint_states/step-6400.pt,6be16bf3a313eac1c1eaccec8fb5f1cb55459c028a4896b40767b55b9eed43c7,4.227113135545839e-06,1.00031578540802,6400,tier1_dense_capacity_upper_bound
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,108,0.99560546875,0.018881525844335556,0.00896305999824673,43e66b41ace58b62e002f05102108fc59a463b3b548c943b7a4c9d57b6ab4995,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-108/checkpoint_states/step-800.pt,9c74d451fb790cf0fc8487414d908fe4952f2688b611d0fa10c6f1e204605311,0.013843497475995892,0.9810808897018433,800,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,108,0.999755859375,0.00677223177626729,0.0011080806879422071,09b7000f497423158ead71687f5eeca9558d477ba4d7926afb181e77573447fb,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-108/checkpoint_states/step-1600.pt,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,0.001902390974812865,0.9983984231948853,1600,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,108,0.9986572265625,0.007729020435363054,0.001796267086919076,89aa1167ef7f15134ff83afccdcc1118bffa9cbf187a48991d904407b7440969,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-108/checkpoint_states/step-3200.pt,4f0f23477e93e849b310d9f7e3674e947b548413f4bbe8d66d45983b66dcf65c,0.002922421031958498,0.9974149465560913,3200,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,108,0.9998779296875,0.00015629897825419903,0.000204251397058609,e80ab54a10bf2240ad54bb2408e02ff2392950759286b40431b9b3783b637584,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-108/checkpoint_states/step-6400.pt,c26bac26071f93e8e6d920a59c1babf40dc04ed321f61a323c6733680a462666,0.0003661607815219313,1.0001730918884277,6400,tier1_training_limit_baseline
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,108,0.99560546875,0.018881525844335556,0.00896305999824673,457d5a27f4c970dfbb4aa317cae260a8d2d0832c4a6cb5d4aa0adabbbc77901d,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-108/checkpoint_states/step-800.pt,9c74d451fb790cf0fc8487414d908fe4952f2688b611d0fa10c6f1e204605311,0.013843497475995892,0.9810808897018433,800,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,108,0.99755859375,0.010974906384944916,0.004139753837581319,d4de0afad37587bd1f47c0e252d23041bf2d9ee62bb2097b067d30fc816ffbed,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-108/checkpoint_states/step-1600.pt,498107818b7b036d375906394bed997cd8783acf5a2ed0eab2f47a6a1aef4a00,0.006374516076193005,0.9930516481399536,1600,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,108,0.99951171875,0.0038807636592537165,0.0010261412748870922,282f185d975213c6422355447365e8e4a7db48bbfa7a8b65f9176709b8079cd1,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-108/checkpoint_states/step-3200.pt,9c8e4244452b670001ba47656a4e31f7e317377e52d35d4d28e84052d62ffd65,0.0018240833640070413,0.9976173639297485,3200,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,108,1.0,0.00012321736721787602,5.0060343757145896e-05,cecf597f51d4d61f519bd4ae2477be9c3fa6925eef824e38fbecb63eb4e8c4b2,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-108/checkpoint_states/step-6400.pt,98d0ef8ee8402fa7f67bec37d2cdd45435e08d5f82122781083434af99fea720,8.196004677089278e-05,1.0000362396240234,6400,tier1_schedule_control
hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,108,0.998046875,0.009931540116667747,0.0032737031639944432,82f164b13a83b8a16ce00bfa29325874630146d7b9f59cd265ed02d978db3895,seeds/hard-rank-matched-constant-6400-e4d3bef28141/seed-108/checkpoint_states/step-6400.pt,e7957596f3cda06f1d04ff3bb5ef73fae062266779ee1c3297a6065e1be6bf05,0.005559356767938029,0.9924019575119019,6400,tier1_rank_matched_conditioning_control
h1-dense-direct-constant-6400,h1-dense-direct-constant-6400-452a4fe7bf0d,109,1.0,4.6036066123633645e-06,3.4538246756635822e-06,e1f13652f3f9839beac954ddffa712f8604efd07bcaab0d216ae737a2c23654a,seeds/h1-dense-direct-constant-6400-452a4fe7bf0d/seed-109/checkpoint_states/step-6400.pt,a8cea4883c905659803dd35c5458b94001e1c9283d182828e67e0d85415b9056,5.940843276316791e-06,0.9997812509536743,6400,tier2_full_rank_direct_calibration
h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,109,1.0,3.0960275125835324e-06,3.01061669366029e-06,6a0a959d9d37f3d439c9a985b7607f22e512e10f153aacafcd08f6d68706fb58,seeds/h1-factorized-constant-6400-d57899ee3aaf/seed-109/checkpoint_states/step-6400.pt,2e5e6fb1c6a6a81fbff8b967feb10e4326af3e3b62e468e695123ac15e79cc47,4.636588856683278e-06,0.9999497532844543,6400,tier2_full_rank_factorized_calibration
hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,109,1.0,4.422603069542674e-06,3.5985909484672458e-06,d3fd1bfbc1535395cb779d08d618906eface27e3351223fe781a740e2b1c542e,seeds/hard-dense-direct-constant-6400-a8450bd9ed4e/seed-109/checkpoint_states/step-6400.pt,d7839447453ff90c1398040974ae4f099cc25ca0ab8dc09e54d2d0e5c01b3c22,4.710381378328766e-06,1.000954270362854,6400,tier1_dense_capacity_upper_bound
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,109,0.9949951171875,0.02462226338684559,0.01102523240547601,97e7e6a2edec1579b762688030b4d7facf768c7ff168f88012e819e25b7d03b8,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-109/checkpoint_states/step-800.pt,074a7983d8be884b83fb30524f7fbb0de0f2f171ea88a516f5d4058cfec6f9e1,0.01644979282043722,0.9759476184844971,800,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,109,0.99853515625,0.015436939895153046,0.0029932146978094345,1642d9b2eeb96d0b93209b40a87f2a9b5bdeb32e0cda25476e347285d919e627,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-109/checkpoint_states/step-1600.pt,abe31389284b29d594cd325cd53daf48aee2cb44e4d9e1a9c3c25eed9b657dea,0.004731214863497073,0.9983950257301331,1600,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,109,0.9984130859375,0.005063644610345364,0.0026830016461404974,cfbe35efe7019adcb929a523dfb5ec09ce0dc6ae78a12121e141141144a47efe,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-109/checkpoint_states/step-3200.pt,8d8357184edd651cea706fa87d564856306851f0d961da3487c8601a055431c9,0.004518953000058441,0.9947647452354431,3200,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,109,0.9996337890625,0.0008101280545815825,0.0006346726817371871,88e636c3b892d69b34b96e6a642ce5abf7c1df6113fff80fb8bac6a9371a2363,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-109/checkpoint_states/step-6400.pt,ea637a9adaae3e1a7d591d5b64db63c8a205e17f539d839bd31fb899dbed1ac9,0.0009949575174248303,1.0027375221252441,6400,tier1_training_limit_baseline
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,109,0.9949951171875,0.02462226338684559,0.01102523240547601,163acc445bbd35979ea72c2a5291bcb0cf7ade2ed8f7dd4bcb5354a0ffaa3c6d,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-109/checkpoint_states/step-800.pt,074a7983d8be884b83fb30524f7fbb0de0f2f171ea88a516f5d4058cfec6f9e1,0.01644979282043722,0.9759476184844971,800,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,109,0.99658203125,0.021966993808746338,0.005852296701811743,dc3a0ca6bd3ab08e6e35f2ae4d909ea8217befdfa13a2801a2b26ba7cf3c69c2,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-109/checkpoint_states/step-1600.pt,d95ba3624252eb58849bcd4bbfe198d80371a745eb1b5df70de29d341ff3abaa,0.009471847246505604,0.9944314956665039,1600,tier1_schedule_control
