cell,desired_direction,eligibility_rule,metric,n_common_eligible_seeds,n_resamples,optimizer_delta_difference,optimizer_delta_difference_ci_high,optimizer_delta_difference_ci_low,primary_ci_excludes_zero,primary_ci_high,primary_ci_low,primary_estimate,primary_function_success_count,primary_optimizer,qualitative_direction_agreement,replication_ci_direction_pass,replication_ci_excludes_zero,replication_ci_high,replication_ci_low,replication_estimate,replication_function_success_count,replication_optimizer,replication_supports_desired_direction,rng_seed,same_direction,two_optimizer_ci_direction_pass,two_optimizer_support_desired_direction
C16-d16-L2-H4-m4-ffn32,increase,function_and_donor_gate,ffn_opposition_rate,12,20000,-0.10465494791666667,-0.06640625,-0.14192911783854165,True,0.30127156575520814,0.1936014811197917,0.24715169270833334,12,adamw,True,True,True,0.18489583333333334,0.095947265625,0.14249674479166666,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,descriptive,function_and_donor_gate,ffn_skip_signed,12,20000,0.000716872738848906,0.001301557553839908,0.00012485977402623883,True,-0.0036967005344346704,-0.018032885248567252,-0.010686601643707641,12,adamw,True,True,True,-0.002847927882885422,-0.017387953901334182,-0.009969728904858735,12,sgd,False,20260815,True,True,False
C16-d16-L2-H4-m4-ffn32,descriptive,function_and_donor_gate,ffn_total_signed,12,20000,0.000674723232047351,0.0011238579169647281,0.00024353592753717144,False,0.00048704445553083653,-0.027136473940049647,-0.013724477318343512,12,adamw,True,False,False,0.0011655217949927,-0.026513312993264055,-0.013049754086296161,12,sgd,False,20260815,True,False,False
C16-d16-L2-H4-m4-ffn32,increase,all_scheduled,function_accuracy,12,20000,0.0,0.0,0.0,True,0.509765625,0.47021484375,0.4900716145833333,12,adamw,True,True,True,0.509765625,0.47021484375,0.4900716145833333,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,increase,function_gate,key_selectivity,12,20000,-0.08588684350252151,-0.048637211415916724,-0.12607360390635827,True,0.27556209815714583,0.21969453311370066,0.2457317031803541,12,adamw,True,True,True,0.17790335103006025,0.14254277797493461,0.15984485967783257,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,decrease,all_scheduled,natural_swap_mae,12,20000,0.001247672790971895,0.0019863198074745003,0.000531781090345855,True,-0.14448794685595204,-0.19768935336129895,-0.17096802161540836,12,adamw,True,True,True,-0.14304908373063277,-0.19661696719413158,-0.16972034882443646,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,decrease,all_scheduled,natural_swap_mse,12,20000,5.157900128930729e-05,8.192843573245529e-05,2.326654309854348e-05,True,-0.04682158019353817,-0.08326221285313598,-0.06421821459146788,12,adamw,True,True,True,-0.04677973177150915,-0.08321794102424368,-0.06416663559017859,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,decrease,function_and_donor_gate,ov_distractor_gain,12,20000,0.019113269324103992,0.057479447949056815,-0.015579994317765035,False,0.032195686649841564,-0.003999731565515197,0.013656618694464365,12,adamw,True,True,True,0.06667107404209673,0.004413670371286575,0.03276988801856836,12,sgd,False,20260815,True,False,False
C16-d16-L2-H4-m4-ffn32,increase,function_and_donor_gate,ov_log_target_over_distractor_gain,12,20000,-0.10218677984084934,-0.005427923148333038,-0.19100265394469412,True,0.526071442652998,0.38550670950256366,0.4566028251914152,12,adamw,True,True,True,0.45561753949829537,0.2565527353610378,0.35441604535056587,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,increase,function_and_donor_gate,ov_target_gain,12,20000,-0.006726127311897774,0.09296923398602908,-0.10230257380850767,True,0.542987227369061,0.385607213350401,0.45748261133364093,12,adamw,True,True,True,0.5188812973443417,0.3900123528631715,0.4507564840217431,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,increase,function_and_donor_gate,qk_cancellation_fraction,12,20000,-0.011061347322538495,-0.0024969933767958266,-0.019797142014916363,True,0.023579392151441406,0.006103932535431039,0.014587115962058306,12,adamw,True,False,False,0.011500427225837483,-0.003941182598161198,0.0035257686395198107,12,sgd,False,20260815,True,False,False
C16-d16-L2-H4-m4-ffn32,descriptive,function_and_donor_gate,qk_content_energy,12,20000,-1.067435034363129e-06,4.00191984593252e-06,-6.530389186032436e-06,True,-0.005140324288513441,-0.00998801191718561,-0.00740029456285396,12,adamw,True,True,True,-0.005136637058694338,-0.009990978485049127,-0.007401361997888323,12,sgd,False,20260815,True,True,False
C16-d16-L2-H4-m4-ffn32,descriptive,function_and_donor_gate,qk_content_signed,12,20000,1.916226195675108e-05,6.836903634172363e-05,-3.0444171740621553e-05,False,0.0009097082596283561,-0.0035514872268248487,-0.0013852481572508661,12,adamw,True,False,False,0.0009298850644990787,-0.003526768381967333,-0.001366085895294115,12,sgd,False,20260815,True,False,False
C16-d16-L2-H4-m4-ffn32,increase,function_and_donor_gate,qk_opposition_rate,12,20000,-0.01080322265625,-0.0028889973958333335,-0.018697611490885408,True,0.04180908203125,0.018371073404947924,0.029296875,12,adamw,True,True,True,0.026835123697916668,0.01116943359375,0.01849365234375,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,descriptive,function_and_donor_gate,qk_route_signed,12,20000,7.092845465687485e-05,0.0001261955972993907,1.491280211756894e-05,True,-0.0001888765792458004,-0.0013348969853423632,-0.0007980893754080398,12,adamw,True,True,True,-0.00014686466722319447,-0.0012514961292959962,-0.000727160920751165,12,sgd,False,20260815,True,True,False
C16-d16-L2-H4-m4-ffn32,increase,function_and_donor_gate,qk_suppression_log_ratio,12,20000,-0.034918773380923085,0.04677030334569273,-0.1239236680810184,True,-0.31192822543477344,-0.45003233533304104,-0.38324585273706663,12,adamw,True,True,True,-0.3421949649241773,-0.5001689492205817,-0.4181646261179897,12,sgd,False,20260815,True,True,False
C16-d16-L2-H4-m4-ffn32,descriptive,function_and_donor_gate,qk_total_signed,12,20000,9.009071747811959e-05,0.00016125558645730575,2.1228958077301756e-05,False,0.0006532359129669327,-0.004826507784945496,-0.002183337551836454,12,adamw,True,False,False,0.000728665617761234,-0.004712968721654794,-0.0020932468343583346,12,sgd,False,20260815,True,False,False
C16-d16-L2-H4-m4-ffn32,decrease,all_scheduled,risk,12,20000,6.780208847582496e-05,0.0001012320348157421,3.727746002368804e-05,True,-0.7947306523965079,-1.6918444206291343,-1.1873401601084577,12,adamw,True,True,True,-0.7946835380289183,-1.6917501195527316,-1.1872723580199818,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,increase,function_gate,target_key_effect,12,20000,0.012428576747576395,0.027533214539289474,-0.003468558192253113,True,1.0322350782856422,0.9216971686216615,0.9788785551597053,12,adamw,True,True,True,1.0396682391350622,0.938656197162345,0.9913071319072818,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,increase,function_gate,value_flip_effect,12,20000,0.0008415083090464274,0.0018272946278254192,-9.719704588254281e-05,True,1.018166824542762,0.9328815443829324,0.978416400651137,12,adamw,True,True,True,1.0189698524385071,0.9336437665702154,0.9792579089601835,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,decrease,function_gate,walsh_bias_energy,12,20000,1.995273123611696e-05,3.175697729602686e-05,8.75731958179434e-06,True,-0.5837520059831703,-2.3002198401481904,-1.3331109992106274,12,adamw,True,True,True,-0.5837310753195485,-2.300182094507685,-1.3330910464793913,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,decrease,function_gate,walsh_distractor_direct_energy,12,20000,3.159208055573496e-05,5.2738781694946113e-05,1.4674115461351297e-05,True,-0.03769978704560991,-0.08962936218420811,-0.05900127562495072,12,adamw,True,True,True,-0.03766587184767711,-0.08960898216551716,-0.05896968354439499,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,decrease,function_gate,walsh_interaction_energy,12,20000,2.8873960673081456e-05,4.949284701751817e-05,1.2561014500533929e-05,True,-0.007034709805888424,-0.029418933837769144,-0.01672899639455257,12,adamw,True,True,True,-0.006994365052113003,-0.029403778478740605,-0.01670012243387949,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,increase,function_gate,walsh_target_coefficient,12,20000,0.000838354229927063,0.0018314906706412618,-7.929901281992595e-05,True,1.0194086343341042,0.9334624625179762,0.9793185173378637,12,adamw,True,True,True,1.0203487610250401,0.934337471613738,0.9801568715677907,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,decrease,function_gate,walsh_target_error_energy,12,20000,4.9746191204273295e-05,7.002030304192886e-05,3.09835737046645e-05,True,-0.8925977129033376,-1.0518724623840776,-0.9753427212845054,12,adamw,True,True,True,-0.8925534555919816,-1.051824631923182,-0.9752929750933012,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffn32,decrease,function_gate,walsh_total_error_energy,12,20000,0.00013016496632189956,0.0001868640421889722,7.859720405273645e-05,True,-1.6126084448968117,-3.3848196856016632,-2.384183999771267,12,adamw,True,True,True,-1.6125332875052971,-3.3846601611621128,-2.384053834804945,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,decrease,function_gate,attention_mean_distractor_mass,12,20000,0.04630182260007132,0.05391474293173813,0.03952305301536398,True,-0.08592879989082576,-0.09773329338907691,-0.09171261927015924,12,adamw,True,True,True,-0.038776757252586926,-0.05217559102578283,-0.045410796670087926,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,descriptive,function_gate,attention_self_mass,12,20000,-0.08974861462290089,-0.07134219996417718,-0.1044696529294015,True,0.11966898360115008,0.08234163159116482,0.10294571309350431,12,adamw,True,True,True,0.024406847587670172,0.0028352665729471497,0.013197098470603427,12,sgd,False,20260815,True,True,False
C16-d16-L2-H4-m4-ffnnone,increase,function_gate,attention_target_mass,12,20000,-0.04915684698304782,-0.028689094399063253,-0.070044514319549,True,0.18876762927296414,0.1555736412507637,0.17219213175121695,12,adamw,True,True,True,0.14154119784458694,0.10530831806633312,0.12303528476816912,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,increase,function_gate,attention_target_over_distractor_log_margin,12,20000,-0.9254174137992474,-0.7441575819510038,-1.0969334440815146,True,2.142408684506518,1.6066199591645274,1.9097514963068534,12,adamw,True,True,True,1.1666945819063883,0.7911141823581905,0.984334082507606,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,increase,all_scheduled,donor_accuracy,12,20000,0.0009765625,0.00244140625,0.0,True,0.5367838541666666,0.4671223958333333,0.5011393229166666,12,adamw,True,True,True,0.5379231770833334,0.4679361979166667,0.5021158854166666,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,decrease,all_scheduled,donor_risk,12,20000,-0.0017925072970683686,1.9712956191142436e-05,-0.00444850135913839,True,-0.7038277491832109,-1.5908283924586915,-1.0795881369782971,12,adamw,True,True,True,-0.7037933387048728,-1.594759019474274,-1.0813806442753655,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,descriptive,function_gate,embedding_coherence,12,20000,-0.05261280139287313,-0.013501237953702628,-0.08966184432307876,True,0.19874195270240302,0.12276013555626075,0.15769170224666595,12,adamw,True,True,True,0.15489080821474394,0.05882246879239881,0.10507890085379283,12,sgd,False,20260815,True,True,False
C16-d16-L2-H4-m4-ffnnone,descriptive,function_gate,embedding_effective_rank,12,20000,0.3229474623998006,0.5436696896950404,0.03369212945302336,True,-2.2377095351616543,-2.6608795315027236,-2.447778026262919,12,adamw,True,True,True,-1.8738632589578628,-2.3911447793245313,-2.1248305638631186,12,sgd,False,20260815,True,True,False
C16-d16-L2-H4-m4-ffnnone,increase,all_scheduled,function_accuracy,12,20000,0.0008138020833333334,0.0022786458333333335,0.0,True,0.5260416666666666,0.4576822916666667,0.4915364583333333,12,adamw,True,True,True,0.5271809895833334,0.4580078125,0.4923502604166667,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,increase,function_gate,key_selectivity,12,20000,-0.0954586745550235,-0.06989551947141692,-0.1222303371410817,True,0.2839623359507338,0.24459742306838356,0.2639047548097248,12,adamw,True,True,True,0.19295706908936455,0.14501211651804624,0.16844608025470129,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,decrease,all_scheduled,natural_swap_mae,12,20000,-0.0015790201723575592,8.880983514245561e-05,-0.003490100240257258,True,-0.15858086715452377,-0.22904347922691765,-0.19127865853564194,12,adamw,True,True,True,-0.1608311983223151,-0.23036705597672458,-0.1928576787079995,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,decrease,all_scheduled,natural_swap_mse,12,20000,-0.0018782636737644982,1.2103287614687952e-05,-0.004573725257826785,True,-0.04928035355574139,-0.11864895145246615,-0.0793275418424552,12,adamw,True,True,True,-0.05202350211463152,-0.11987530776588452,-0.0812058055162197,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,decrease,function_and_donor_gate,ov_distractor_gain,10,20000,-0.014471118152141572,0.005197688024491044,-0.029860225226730104,False,0.020511034876108142,-0.0013438142742961533,0.009551551938056946,12,adamw,False,False,False,0.0111825437285006,-0.01893367775715887,-0.004919566214084625,12,sgd,False,20260815,False,False,False
C16-d16-L2-H4-m4-ffnnone,increase,function_and_donor_gate,ov_log_target_over_distractor_gain,10,20000,-0.2509412070387043,-0.1301412156480367,-0.349320017779246,True,0.8261003120010718,0.6630431052262429,0.7496852876618505,12,adamw,True,True,True,0.567277319782879,0.42508335321501367,0.4987440806231461,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,increase,function_and_donor_gate,ov_target_gain,10,20000,-0.2224182102829218,-0.09851727205328675,-0.33352823669556525,True,0.7695150776719674,0.6056014482770115,0.6905109500512481,12,adamw,True,True,True,0.5218956355936825,0.414230833388865,0.46809273976832627,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,increase,function_and_donor_gate,qk_cancellation_fraction,10,20000,-0.01636900510638952,-0.010223878533579422,-0.02188930073287338,True,0.026123982267454264,0.011323781870305541,0.01874111369252205,12,adamw,True,False,False,0.010338908606208858,-0.005891952076926827,0.0023721085861325266,12,sgd,False,20260815,True,False,False
C16-d16-L2-H4-m4-ffnnone,descriptive,function_and_donor_gate,qk_content_energy,10,20000,-1.1704007205803891e-05,-3.1873799451198676e-06,-2.1963755921030608e-05,True,-0.005328544697405371,-0.010424177002855917,-0.00776811444804375,12,adamw,True,True,True,-0.005339638878872128,-0.010441170404016365,-0.007779818455249554,12,sgd,False,20260815,True,True,False
C16-d16-L2-H4-m4-ffnnone,descriptive,function_and_donor_gate,qk_content_signed,10,20000,4.467672144983226e-05,7.851553900223961e-05,1.2225778118590824e-05,False,0.0010775619003561584,-0.0022817421951526738,-0.0005011389879655326,12,adamw,True,False,False,0.001105188511714914,-0.002225281335277316,-0.00045646226651570033,12,sgd,False,20260815,True,False,False
C16-d16-L2-H4-m4-ffnnone,increase,function_and_donor_gate,qk_opposition_rate,10,20000,-0.01201171875,0.0003912353515624467,-0.02568359375,True,0.0378662109375,0.0185791015625,0.0287841796875,12,adamw,True,True,True,0.0302734375,0.00263671875,0.0167724609375,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,descriptive,function_and_donor_gate,qk_route_signed,10,20000,-3.5772547153101184e-05,2.972060981178965e-05,-0.00011460067634885718,False,0.000678318254340126,-0.0005471097994423246,5.489587694569309e-05,12,adamw,True,False,False,0.0006521767741799066,-0.0006184115745843144,1.9123329792591903e-05,12,sgd,False,20260815,True,False,False
C16-d16-L2-H4-m4-ffnnone,increase,function_and_donor_gate,qk_suppression_log_ratio,10,20000,-0.015721403993666172,0.08675832458189689,-0.12955458723590701,True,-0.4101194257929456,-0.5576970992606949,-0.4824832318467088,12,adamw,True,True,True,-0.38332018780056387,-0.6037552954384592,-0.498204635840375,12,sgd,False,20260815,True,True,False
C16-d16-L2-H4-m4-ffnnone,descriptive,function_and_donor_gate,qk_total_signed,10,20000,8.904180549507146e-06,9.097315077042349e-05,-8.048275077442205e-05,False,0.0015909512705269402,-0.002685962271177686,-0.00044624306535752113,12,adamw,True,False,False,0.0015966619440632712,-0.0027102323865392463,-0.00043733888480801397,12,sgd,False,20260815,True,False,False
C16-d16-L2-H4-m4-ffnnone,decrease,all_scheduled,risk,12,20000,-0.0010175689230891294,1.4230188647464574e-05,-0.00248748432394071,True,-0.6949764409621367,-1.5839073150483045,-1.0721853420567033,12,adamw,True,True,True,-0.6949708834552744,-1.5864704740865816,-1.0732029109797925,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,increase,function_gate,target_key_effect,12,20000,0.0021238625049591064,0.022023603071769073,-0.01607250707844893,True,1.075053117563948,0.9610369049555932,1.0159991350956261,12,adamw,True,True,True,1.088314439775422,0.953181561245583,1.0181229976005852,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,increase,function_gate,value_flip_effect,12,20000,0.0007514407237370809,0.002528559044003486,-0.0006784671296675999,True,1.066164445124256,0.9294049196352716,0.9964798802975565,12,adamw,True,True,True,1.0672675094935886,0.9291790935172078,0.9972313210212936,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,decrease,function_gate,walsh_bias_energy,12,20000,-0.0003150169630619833,-1.1755615851901289e-05,-0.0007832189830044928,True,-0.34454374566328183,-1.948980268658715,-1.0017021486084257,12,adamw,True,True,True,-0.34454767745919535,-1.9497628323698675,-1.0020171655714876,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,decrease,function_gate,walsh_distractor_direct_energy,12,20000,-0.0004158261982259622,-4.843358332588349e-06,-0.0010988416313637117,True,-0.044928802206874285,-0.14308123025141034,-0.08872291157520824,12,adamw,True,True,True,-0.045483079039297575,-0.14339145805813966,-0.08913873777343422,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,decrease,function_gate,walsh_interaction_energy,12,20000,-0.0006633053291504135,1.9883244628241898e-05,-0.0018182648152939387,True,-0.0030504510292379,-0.015905639431741746,-0.008293443754610053,12,adamw,True,True,True,-0.003953444345703853,-0.016330674262402072,-0.008956749083760466,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,increase,function_gate,walsh_target_coefficient,12,20000,0.0010476956764856975,0.0028118421634038275,-0.00041473358869552606,True,1.0656723711756055,0.928492606501095,0.9958845777437091,12,adamw,True,True,True,1.0672520759787099,0.9287781637938072,0.9969322734201947,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,decrease,function_gate,walsh_target_error_energy,12,20000,-0.0002833983317032107,3.206108112105234e-05,-0.000761634191955333,True,-0.883166699677319,-1.1624472981775549,-1.0184635490732035,12,adamw,True,True,True,-0.8834634759255933,-1.1627459889528986,-1.0187469474049067,12,sgd,True,20260815,True,True,True
C16-d16-L2-H4-m4-ffnnone,decrease,function_gate,walsh_total_error_energy,12,20000,-0.0016775468805766043,3.20540658321988e-05,-0.004506952502985466,True,-1.396021290467737,-3.078480375412558,-2.1171821068928693,12,adamw,True,True,True,-1.3959936664003487,-3.082465838859419,-2.118859653773446,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,decrease,function_gate,attention_mean_distractor_mass,12,20000,0.012852499664101439,0.019468822138636214,0.007318373535599676,True,-0.11295827561261834,-0.1457062025607835,-0.13184056912238398,12,adamw,True,True,True,-0.10110441324650311,-0.13355340938918137,-0.11898806945828255,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,descriptive,function_gate,attention_self_mass,12,20000,-0.002272861854483684,0.0294270150285835,-0.04475372533003489,False,0.07718201652945329,-0.07488444746316718,0.004573026672005653,12,adamw,True,False,False,0.06055094626499324,-0.06738803331584979,0.0023001648175219693,12,sgd,False,20260815,True,False,False
C64-d16-L2-H1-m4-ffn32,increase,function_gate,attention_target_mass,12,20000,-0.03628464396236571,-0.009753560394157566,-0.05736986373861631,True,0.42301630014553665,0.3541027523363785,0.3909486708386491,12,adamw,True,True,True,0.3757787627633661,0.3350136258105219,0.35466402687628334,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,increase,function_gate,attention_target_over_distractor_log_margin,12,20000,-1.5028812972207863,-1.1020612182406089,-2.0763593851588666,True,4.8698662042307355,3.9084028537540387,4.319523165157686,12,adamw,True,True,True,2.952769045908159,2.705269800514604,2.8166418679368994,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,increase,all_scheduled,donor_accuracy,12,20000,0.0,0.0,0.0,True,0.52880859375,0.4715169270833333,0.4978841145833333,12,adamw,True,True,True,0.52880859375,0.4715169270833333,0.4978841145833333,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,decrease,all_scheduled,donor_risk,12,20000,0.00010124448226633831,0.0002042626827612063,3.5112123782710114e-05,True,-0.7746931847704982,-1.1524367326294584,-0.9612273078499433,12,adamw,True,True,True,-0.7746041832669114,-1.1523557820233994,-0.9611260633676769,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,descriptive,function_gate,embedding_coherence,12,20000,-0.03349818785985311,-0.008960970242818202,-0.05843979467948278,True,0.09693356019755203,0.04267833592991034,0.07027029991149902,12,adamw,True,True,True,0.057841952393452294,0.016828709095716477,0.03677211205164591,12,sgd,False,20260815,True,True,False
C64-d16-L2-H1-m4-ffn32,descriptive,function_gate,embedding_effective_rank,12,20000,2.4935827255249023,2.6867867310841875,2.315588009357452,True,-3.624989414215088,-4.110254849990209,-3.8755156993865967,12,adamw,True,True,True,-1.2543578207492827,-1.5051125943660737,-1.3819329738616943,12,sgd,False,20260815,True,True,False
C64-d16-L2-H1-m4-ffn32,descriptive,function_and_donor_gate,ffn_branch_signed,12,20000,-5.497383782919011e-05,1.1070541008469492e-05,-0.00011801343763219543,False,0.009747316575593832,-0.0010986714519371308,0.004313387865446809,12,adamw,True,False,False,0.009675099718492671,-0.0011214556548433527,0.0042584140276176186,12,sgd,False,20260815,True,False,False
C64-d16-L2-H1-m4-ffn32,increase,function_and_donor_gate,ffn_cancellation_fraction,12,20000,-0.12284469387183587,-0.0831202907798191,-0.15914194625026234,True,0.1730176272181173,0.08186270759130518,0.1274919956922531,12,adamw,True,False,False,0.06143058484109733,-0.05191608019328365,0.004647301820417245,12,sgd,False,20260815,True,False,False
C64-d16-L2-H1-m4-ffn32,increase,function_and_donor_gate,ffn_opposition_rate,12,20000,-0.13875325520833334,-0.087158203125,-0.19132690429687496,True,0.2525227864583333,0.13264973958333334,0.19490559895833334,12,adamw,True,False,False,0.126953125,-0.015057373046874965,0.05615234375,12,sgd,False,20260815,True,False,False
C64-d16-L2-H1-m4-ffn32,descriptive,function_and_donor_gate,ffn_skip_signed,12,20000,0.0001948882553127381,0.0003577394513437562,4.07168773638963e-05,False,0.014409048950741021,-0.005267330026784595,0.0045439562818501145,12,adamw,True,False,False,0.01460504223997909,-0.005066179988618083,0.004738844537162852,12,sgd,False,20260815,True,False,False
C64-d16-L2-H1-m4-ffn32,descriptive,function_and_donor_gate,ffn_total_signed,12,20000,0.0001399143970957084,0.0003050366237630441,-3.6286060670439224e-05,False,0.023385634642628852,-0.005972406426928955,0.008857344241581208,12,adamw,True,False,False,0.023502263206542754,-0.005746618797100676,0.008997258638676916,12,sgd,False,20260815,True,False,False
C64-d16-L2-H1-m4-ffn32,increase,all_scheduled,function_accuracy,12,20000,0.0,0.0,0.0,True,0.5188802083333334,0.4676106770833333,0.4918619791666667,12,adamw,True,True,True,0.5188802083333334,0.4676106770833333,0.4918619791666667,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,increase,function_gate,key_selectivity,12,20000,-0.04913713534673055,-0.026740418064097573,-0.06820160411298275,True,0.5489440825304579,0.4935099179124033,0.5227892341790721,12,adamw,True,True,True,0.48942004477891404,0.45937274608998757,0.47365209883234155,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,decrease,all_scheduled,natural_swap_mae,12,20000,0.0005857032277466109,0.0012030340379472662,1.0626742490179335e-05,True,-0.1315855232947797,-0.23886244333164844,-0.18044990560156293,12,adamw,True,True,True,-0.1307820171146887,-0.23858685704908567,-0.1798642023738163,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,decrease,all_scheduled,natural_swap_mse,12,20000,0.0001169564144826533,0.00030345428569376046,1.671201890379355e-05,True,-0.04333995138514604,-0.15518030391889964,-0.08977470868952271,12,adamw,True,True,True,-0.04316082293778437,-0.15497787536474633,-0.08965775227504007,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,decrease,function_and_donor_gate,ov_distractor_gain,12,20000,0.01958288997411728,0.08717208914458746,-0.03908507221688826,True,0.12866133196900287,0.017935782484710217,0.06672063718239467,12,adamw,True,True,True,0.1929117495194077,0.0044587963571151214,0.08630352715651195,12,sgd,False,20260815,True,True,False
C64-d16-L2-H1-m4-ffn32,increase,function_and_donor_gate,ov_log_target_over_distractor_gain,12,20000,-0.1378021960457166,-0.07645246031849341,-0.20366802501957856,True,1.1075595683728654,0.8700802563340404,0.9896751700434834,12,adamw,True,True,True,0.9831739449795955,0.7291629638134813,0.8518729739977667,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,increase,function_and_donor_gate,ov_target_gain,12,20000,-0.20093209793170294,0.002799858525395024,-0.39665893148630854,True,2.1254151021440824,1.8168740240236123,1.9781858151157696,12,adamw,True,True,True,1.9771790604417518,1.5794476594155034,1.7772537171840668,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,increase,function_and_donor_gate,qk_cancellation_fraction,12,20000,0.011815987527370453,0.027434673129270466,-0.004181296533594528,False,0.00910577080212533,-0.007781281368806957,0.00034828856587409973,12,adamw,True,False,False,0.02449555729205409,-0.0009605377602080501,0.012164276093244553,12,sgd,False,20260815,True,False,False
C64-d16-L2-H1-m4-ffn32,descriptive,function_and_donor_gate,qk_content_energy,12,20000,-1.1111526626213693e-06,4.528750942774565e-06,-8.802626983609821e-06,True,-0.019892190894218294,-0.07682725842257951,-0.042829891093185544,12,adamw,True,True,True,-0.01988830351200998,-0.07682527092590175,-0.04283100224584816,12,sgd,False,20260815,True,True,False
C64-d16-L2-H1-m4-ffn32,descriptive,function_and_donor_gate,qk_content_signed,12,20000,-3.309479844422943e-05,3.824922224282542e-05,-0.00010340756786604288,False,0.015610544106127121,-0.00021273052603305073,0.007661912060674088,12,adamw,True,False,False,0.015578874555130061,-0.00022719247183431424,0.007628817262229859,12,sgd,False,20260815,True,False,False
C64-d16-L2-H1-m4-ffn32,increase,function_and_donor_gate,qk_opposition_rate,12,20000,0.008707682291666666,0.029949951171874822,-0.014243570963541632,True,0.032877604166666664,0.010498046875,0.021728515625,12,adamw,True,True,True,0.046630859375,0.012939453125,0.030436197916666668,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,descriptive,function_and_donor_gate,qk_route_signed,12,20000,8.850265423158514e-05,0.0002233543658424725,-5.103773166865721e-05,True,0.004315771845354744,0.00010347324018766834,0.002025591293204343,12,adamw,True,True,True,0.004391114831548744,0.00021513629811048925,0.002114093947435928,12,sgd,False,20260815,True,True,False
C64-d16-L2-H1-m4-ffn32,increase,function_and_donor_gate,qk_suppression_log_ratio,12,20000,0.06389699220502128,0.20455005609061686,-0.06424018430310145,True,-0.47582278058010485,-0.6889053951910076,-0.5815070617633561,12,adamw,True,True,True,-0.4252517593675294,-0.6063687949683906,-0.5176100695583349,12,sgd,False,20260815,True,True,False
