cell,confidence_interval_excludes_zero,confidence_interval_high,confidence_interval_low,confidence_level,confirmatory_sample_size_pass,desired_direction,direction,eligibility_rule,estimate,final_mean,initial_mean,metric,n_pairs,n_resamples,optimizer,population,rng_seed,standard_deviation,standardized_paired_effect,supports_desired_direction
C64-d16-L2-H4-m4-ffnnone,True,-0.03531302028838282,-0.13698765596903587,0.95,True,decrease,negative,all_scheduled,-0.07835906732968094,0.0031802225409289044,0.08153928987060984,natural_swap_mse,12,20000,adamw,all_scheduled,20260815,0.09561656713942063,-0.8195134972313308,True
C64-d16-L2-H4-m4-ffnnone,True,0.0378179919362689,0.0016161357518285535,0.95,True,decrease,positive,all_scheduled,0.020520093540350597,0.4823646418129404,0.46184454827258986,ov_distractor_gain,12,20000,adamw,all_scheduled,20260815,0.03357970274986287,0.6110862175644004,False
C64-d16-L2-H4-m4-ffnnone,True,0.8796414535669708,0.6758115453422457,0.95,True,increase,positive,all_scheduled,0.7813261732711302,0.7797239996240629,-0.0016021736470671992,ov_log_target_over_distractor_gain,12,20000,adamw,all_scheduled,20260815,0.18920185877837464,4.129590366162058,True
C64-d16-L2-H4-m4-ffnnone,True,0.8508180931404543,0.6872831769054756,0.95,True,increase,positive,all_scheduled,0.7722483646745483,1.225679285203417,0.45343092052886885,ov_target_gain,12,20000,adamw,all_scheduled,20260815,0.15170970331976655,5.090303044406063,True
C64-d16-L2-H4-m4-ffnnone,True,0.036935683685199665,0.02110223928466439,0.95,True,increase,positive,all_scheduled,0.02932412487765153,0.24954154963294664,0.22021742475529513,qk_cancellation_fraction,12,20000,adamw,all_scheduled,20260815,0.014696209292108223,1.9953529712861677,True
C64-d16-L2-H4-m4-ffnnone,True,-0.004574243707549168,-0.015081511653066981,0.95,True,descriptive,negative,all_scheduled,-0.009078403301352012,6.829494231178994e-05,0.009146698243663801,qk_content_energy,12,20000,adamw,all_scheduled,20260815,0.009739754136902704,-0.9320977895073431,False
C64-d16-L2-H4-m4-ffnnone,False,0.001989268230222762,-0.003053657900670714,0.95,True,descriptive,negative,all_scheduled,-0.00027955194618319484,3.339348307918044e-05,0.0003129454292623753,qk_content_signed,12,20000,adamw,all_scheduled,20260815,0.0046462882580159326,-0.06016672463248539,False
C64-d16-L2-H4-m4-ffnnone,True,0.039326985677083336,0.022867838541666668,0.95,True,increase,positive,all_scheduled,0.030741373697916668,0.5359090169270834,0.5051676432291666,qk_opposition_rate,12,20000,adamw,all_scheduled,20260815,0.015237141367656476,2.017528941693136,True
C64-d16-L2-H4-m4-ffnnone,False,0.00043022550116755023,-0.0010290526849985324,0.95,True,descriptive,negative,all_scheduled,-0.0002568285859941473,0.00019706247684325717,0.0004538910628374045,qk_route_signed,12,20000,adamw,all_scheduled,20260815,0.0013612922120480797,-0.18866528708611782,False
C64-d16-L2-H4-m4-ffnnone,True,-0.23234706290531915,-0.4231337824981893,0.95,True,increase,negative,all_scheduled,-0.32499236611571786,-0.5668307690842388,-0.2418384029685209,qk_suppression_log_ratio,12,20000,adamw,all_scheduled,20260815,0.1777627614522535,-1.828236484743233,False
C64-d16-L2-H4-m4-ffnnone,False,0.0021683075684298535,-0.003790106561320764,0.95,True,descriptive,negative,all_scheduled,-0.0005363805408554375,0.00023045595185067214,0.0007668364927061097,qk_total_signed,12,20000,adamw,all_scheduled,20260815,0.005528127951841849,-0.09702751917613041,False
C64-d16-L2-H4-m4-ffnnone,True,-0.6894529586463252,-1.2366822286512311,0.95,True,decrease,negative,all_scheduled,-0.9530415792748196,0.0024304902071889956,0.9554720694820086,risk,12,20000,adamw,all_scheduled,20260815,0.5083726011142603,-1.8746910773435188,True
C64-d16-L2-H4-m4-ffnnone,True,0.9958162140295217,0.877580179165428,0.95,True,increase,positive,all_scheduled,0.9332699643758436,0.972814217209816,0.03954425283397237,target_key_effect,12,20000,adamw,all_scheduled,20260815,0.10969265207004764,8.508044493079401,True
C64-d16-L2-H4-m4-ffnnone,True,1.0247123333935937,0.8605119584361091,0.95,True,increase,positive,all_scheduled,0.9450129779676596,0.9943313946326574,0.049318416664997734,value_flip_effect,12,20000,adamw,all_scheduled,20260815,0.152063217573739,6.2146059582712745,True
C64-d16-L2-H4-m4-ffnnone,True,-0.407504985684985,-1.3548020204311493,0.95,True,decrease,negative,all_scheduled,-0.8570161312673008,0.0008307310587648923,0.8578468623260657,walsh_bias_energy,12,20000,adamw,all_scheduled,20260815,0.8796936787343624,-0.9742210862539238,True
C64-d16-L2-H4-m4-ffnnone,True,-0.05368532467033071,-0.2442255446198639,0.95,True,decrease,negative,all_scheduled,-0.13119827143873408,0.001274703197547448,0.13247297463628152,walsh_distractor_direct_energy,12,20000,adamw,all_scheduled,20260815,0.18301192060348592,-0.7168837472777994,True
C64-d16-L2-H4-m4-ffnnone,True,-0.00499522058639741,-0.015855381849223703,0.95,True,decrease,negative,all_scheduled,-0.009764096729365216,0.001003340710667544,0.01076743744003276,walsh_interaction_energy,12,20000,adamw,all_scheduled,20260815,0.010131077758553408,-0.9637767039268492,True
C64-d16-L2-H4-m4-ffnnone,True,1.025960281305015,0.8629755903365246,0.95,True,increase,positive,all_scheduled,0.9470747098481903,0.9944457908471426,0.04737108099895219,walsh_target_coefficient,12,20000,adamw,all_scheduled,20260815,0.15062114835315846,6.287793714250556,True
C64-d16-L2-H4-m4-ffnnone,True,-0.795551682316121,-1.0919950721370089,0.95,True,decrease,negative,all_scheduled,-0.9412488877236077,0.0012520512482296908,0.9425009389718374,walsh_target_error_energy,12,20000,adamw,all_scheduled,20260815,0.27351149804698155,-3.4413503433845687,True
C64-d16-L2-H4-m4-ffnnone,True,-1.416914155651224,-2.5034579514980577,0.95,True,decrease,negative,all_scheduled,-1.9392274207930313,0.004360826108798695,1.94358824690183,walsh_total_error_energy,12,20000,adamw,all_scheduled,20260815,1.0094357496418653,-1.9211003983968706,True
C64-d16-L2-H4-m4-ffnnone,True,-0.08107207261443061,-0.10156429642690151,0.95,True,decrease,negative,function_gate,-0.0915176199535684,0.10555446084860402,0.19707208080217242,attention_mean_distractor_mass,12,20000,adamw,claim_eligible,20260815,0.018972558284164408,-4.823683690035323,True
C64-d16-L2-H4-m4-ffnnone,True,0.07980823810115298,0.020664469499024576,0.95,True,descriptive,positive,function_gate,0.04943279506793866,0.26760889516056824,0.21817610009262958,attention_self_mass,12,20000,adamw,claim_eligible,20260815,0.05468692374070893,0.9039234918811296,False
C64-d16-L2-H4-m4-ffnnone,True,0.24513003607474576,0.20505828307941557,0.95,True,increase,positive,function_gate,0.22512005812798938,0.415727732082208,0.19060767395421863,attention_target_mass,12,20000,adamw,claim_eligible,20260815,0.03702873475534612,6.079604383336028,True
C64-d16-L2-H4-m4-ffnnone,True,2.9193637923523053,2.3029766053320295,0.95,True,increase,positive,function_gate,2.632164035899526,2.4606369736914835,-0.17152706220804248,attention_target_over_distractor_log_margin,12,20000,adamw,claim_eligible,20260815,0.5727200333912014,4.595900060128687,True
C64-d16-L2-H4-m4-ffnnone,True,0.4969075520833333,0.4012003580729167,0.95,True,increase,positive,all_scheduled,0.4501953125,0.9986979166666666,0.5485026041666666,donor_accuracy,12,20000,adamw,claim_eligible,20260815,0.08907425846920922,5.054157286705019,True
C64-d16-L2-H4-m4-ffnnone,True,-0.6862934226694053,-1.241066085163311,0.95,True,decrease,negative,all_scheduled,-0.9526861165613809,0.0022678271282832916,0.9549539436896642,donor_risk,12,20000,adamw,claim_eligible,20260815,0.516324385989277,-1.845130972723737,True
C64-d16-L2-H4-m4-ffnnone,True,0.17926731904347737,0.10616086932520072,0.95,True,descriptive,positive,function_gate,0.142070472240448,0.8941615919272105,0.7520911196867625,embedding_coherence,12,20000,adamw,claim_eligible,20260815,0.06739878474352139,2.1079085146873413,False
C64-d16-L2-H4-m4-ffnnone,True,-5.6661386330922445,-6.650582034389179,0.95,True,descriptive,negative,function_gate,-6.141725063323975,6.594829956690471,12.736555020014444,embedding_effective_rank,12,20000,adamw,claim_eligible,20260815,0.8994701341491529,-6.828158968428333,False
C64-d16-L2-H4-m4-ffnnone,True,0.501953125,0.40185546875,0.95,True,increase,positive,all_scheduled,0.453125,0.99853515625,0.54541015625,function_accuracy,12,20000,adamw,claim_eligible,20260815,0.09329761829133275,4.856769211246787,True
C64-d16-L2-H4-m4-ffnnone,True,0.341969144566004,0.2905998350926287,0.95,True,increase,positive,function_gate,0.31663767574355006,0.31017326936125755,-0.006464406382292509,key_selectivity,12,20000,adamw,claim_eligible,20260815,0.04765621378423087,6.644205458225542,True
C64-d16-L2-H4-m4-ffnnone,True,-0.1314053610782139,-0.23101727888764192,0.95,True,decrease,negative,all_scheduled,-0.17497660014002273,0.012293522129766643,0.18727012226978937,natural_swap_mae,12,20000,adamw,claim_eligible,20260815,0.09281285416845482,-1.885262571738621,True
C64-d16-L2-H4-m4-ffnnone,True,-0.03531302028838282,-0.13698765596903587,0.95,True,decrease,negative,all_scheduled,-0.07835906732968094,0.0031802225409289044,0.08153928987060984,natural_swap_mse,12,20000,adamw,claim_eligible,20260815,0.09561656713942063,-0.8195134972313308,True
C64-d16-L2-H4-m4-ffnnone,False,0.03902454674243927,-0.017809017250935238,0.95,False,decrease,positive,function_and_donor_gate,0.012220572680234909,0.4858272218455871,0.47360664916535217,ov_distractor_gain,6,20000,adamw,claim_eligible,20260815,0.03974141463912714,0.3075022062300527,False
C64-d16-L2-H4-m4-ffnnone,True,0.9671295716349656,0.6108079978342479,0.95,False,increase,positive,function_and_donor_gate,0.8048844566607537,0.7989780772283362,-0.005906379432417452,ov_log_target_over_distractor_gain,6,20000,adamw,claim_eligible,20260815,0.24542557605476867,3.27954596093578,True
C64-d16-L2-H4-m4-ffnnone,True,0.8959019451091687,0.6304595842957497,0.95,False,increase,positive,function_and_donor_gate,0.7757988097146153,1.2385088702042897,0.4627100604896744,ov_target_gain,6,20000,adamw,claim_eligible,20260815,0.1827997053659736,4.243982823503078,True
C64-d16-L2-H4-m4-ffnnone,True,0.036239756271243095,0.010111489643653234,0.95,False,increase,positive,function_and_donor_gate,0.0225864602252841,0.24624951152751842,0.22366305130223432,qk_cancellation_fraction,6,20000,adamw,claim_eligible,20260815,0.018072203505198312,1.2497900556944979,True
C64-d16-L2-H4-m4-ffnnone,True,-0.00395371548292663,-0.022112245833658523,0.95,False,descriptive,negative,function_and_donor_gate,-0.01175878180612718,5.789729980184196e-05,0.01181667910592902,qk_content_energy,6,20000,adamw,claim_eligible,20260815,0.012937790937148391,-0.9088709087394579,False
C64-d16-L2-H4-m4-ffnnone,False,0.00038701156590074487,-0.007094946706653597,0.95,False,descriptive,negative,function_and_donor_gate,-0.002854367282338899,6.168127807389585e-05,0.002916048560412795,qk_content_signed,6,20000,adamw,claim_eligible,20260815,0.00503042135017012,-0.5674211131921125,False
C64-d16-L2-H4-m4-ffnnone,True,0.040242513020833336,0.017781575520833332,0.95,False,increase,positive,function_and_donor_gate,0.028076171875,0.5359700520833334,0.5078938802083334,qk_opposition_rate,6,20000,adamw,claim_eligible,20260815,0.01538202190547103,1.825258866977296,True
C64-d16-L2-H4-m4-ffnnone,False,0.00012149064612761624,-0.002087405189323969,0.95,False,descriptive,negative,function_and_donor_gate,-0.000921478192556909,0.00012526720930357746,0.0010467454018604865,qk_route_signed,6,20000,adamw,claim_eligible,20260815,0.001535850460373233,-0.5999791101621814,False
C64-d16-L2-H4-m4-ffnnone,True,-0.19547013901562119,-0.46482904934479546,0.95,False,increase,negative,function_and_donor_gate,-0.3391138970425042,-0.5926796452258714,-0.25356574818336713,qk_suppression_log_ratio,6,20000,adamw,claim_eligible,20260815,0.1870351354587654,-1.8131026355594388,False
C64-d16-L2-H4-m4-ffnnone,False,0.00014720925022023343,-0.008356400690293716,0.95,False,descriptive,negative,function_and_donor_gate,-0.003775845491873042,0.00018694847828252628,0.003962793970155569,qk_total_signed,6,20000,adamw,claim_eligible,20260815,0.005954129709705697,-0.6341557332414373,False
C64-d16-L2-H4-m4-ffnnone,True,-0.6894529586463252,-1.2366822286512311,0.95,True,decrease,negative,all_scheduled,-0.9530415792748196,0.0024304902071889956,0.9554720694820086,risk,12,20000,adamw,claim_eligible,20260815,0.5083726011142603,-1.8746910773435188,True
C64-d16-L2-H4-m4-ffnnone,True,0.9958162140295217,0.877580179165428,0.95,True,increase,positive,function_gate,0.9332699643758436,0.972814217209816,0.03954425283397237,target_key_effect,12,20000,adamw,claim_eligible,20260815,0.10969265207004764,8.508044493079401,True
C64-d16-L2-H4-m4-ffnnone,True,1.0247123333935937,0.8605119584361091,0.95,True,increase,positive,function_gate,0.9450129779676596,0.9943313946326574,0.049318416664997734,value_flip_effect,12,20000,adamw,claim_eligible,20260815,0.152063217573739,6.2146059582712745,True
C64-d16-L2-H4-m4-ffnnone,True,-0.407504985684985,-1.3548020204311493,0.95,True,decrease,negative,function_gate,-0.8570161312673008,0.0008307310587648923,0.8578468623260657,walsh_bias_energy,12,20000,adamw,claim_eligible,20260815,0.8796936787343624,-0.9742210862539238,True
C64-d16-L2-H4-m4-ffnnone,True,-0.05368532467033071,-0.2442255446198639,0.95,True,decrease,negative,function_gate,-0.13119827143873408,0.001274703197547448,0.13247297463628152,walsh_distractor_direct_energy,12,20000,adamw,claim_eligible,20260815,0.18301192060348592,-0.7168837472777994,True
C64-d16-L2-H4-m4-ffnnone,True,-0.00499522058639741,-0.015855381849223703,0.95,True,decrease,negative,function_gate,-0.009764096729365216,0.001003340710667544,0.01076743744003276,walsh_interaction_energy,12,20000,adamw,claim_eligible,20260815,0.010131077758553408,-0.9637767039268492,True
C64-d16-L2-H4-m4-ffnnone,True,1.025960281305015,0.8629755903365246,0.95,True,increase,positive,function_gate,0.9470747098481903,0.9944457908471426,0.04737108099895219,walsh_target_coefficient,12,20000,adamw,claim_eligible,20260815,0.15062114835315846,6.287793714250556,True
C64-d16-L2-H4-m4-ffnnone,True,-0.795551682316121,-1.0919950721370089,0.95,True,decrease,negative,function_gate,-0.9412488877236077,0.0012520512482296908,0.9425009389718374,walsh_target_error_energy,12,20000,adamw,claim_eligible,20260815,0.27351149804698155,-3.4413503433845687,True
C64-d16-L2-H4-m4-ffnnone,True,-1.416914155651224,-2.5034579514980577,0.95,True,decrease,negative,function_gate,-1.9392274207930313,0.004360826108798695,1.94358824690183,walsh_total_error_energy,12,20000,adamw,claim_eligible,20260815,1.0094357496418653,-1.9211003983968706,True
C16-d16-L2-H1-m4-ffn32,True,-0.10146015408681706,-0.13235109516535887,0.95,True,decrease,negative,all_scheduled,-0.11587879927052806,0.06999543654577185,0.18587423581629992,attention_mean_distractor_mass,12,20000,sgd,all_scheduled,20260815,0.028433507505112424,-4.0754310473195305,True
C16-d16-L2-H1-m4-ffn32,False,0.1005340101934659,-0.033934680915748076,0.95,True,descriptive,positive,all_scheduled,0.03021019526446859,0.2940196789180239,0.26380948365355533,attention_self_mass,12,20000,sgd,all_scheduled,20260815,0.12307510267434028,0.2454614670881527,False
C16-d16-L2-H1-m4-ffn32,True,0.34492991330722966,0.2901473759363095,0.95,True,increase,positive,all_scheduled,0.31742617922524613,0.4959940081462264,0.1785678289209803,attention_target_mass,12,20000,sgd,all_scheduled,20260815,0.05047099720350711,6.289278928754531,True
C16-d16-L2-H1-m4-ffn32,True,2.9406820066661266,2.5889754261278237,0.95,True,increase,positive,all_scheduled,2.763211039515833,2.5819350567956767,-0.18127598272015652,attention_target_over_distractor_log_margin,12,20000,sgd,all_scheduled,20260815,0.32446713115745734,8.516150864522862,True
C16-d16-L2-H1-m4-ffn32,True,0.4991861979166667,0.46240234375,0.95,True,increase,positive,all_scheduled,0.4816080729166667,1.0,0.5183919270833334,donor_accuracy,12,20000,sgd,all_scheduled,20260815,0.03382356412037737,14.238832761758443,True
C16-d16-L2-H1-m4-ffn32,True,-0.6872276832819809,-1.2694628740066036,0.95,True,decrease,negative,all_scheduled,-0.9496110459119033,9.073516230273526e-05,0.949701781074206,donor_risk,12,20000,sgd,all_scheduled,20260815,0.5426800694852489,-1.74985428673038,True
C16-d16-L2-H1-m4-ffn32,True,0.13666631715993083,0.043361754591266316,0.95,True,descriptive,positive,all_scheduled,0.09004918734232585,0.7234111775954565,0.6333619902531306,embedding_coherence,12,20000,sgd,all_scheduled,20260815,0.08655726162023987,1.0403423774819311,False
C16-d16-L2-H1-m4-ffn32,True,-1.4422368506590526,-2.0837797741095225,0.95,True,descriptive,negative,all_scheduled,-1.7393784125645955,6.3418354988098145,8.08121391137441,embedding_effective_rank,12,20000,sgd,all_scheduled,20260815,0.5859357194767507,-2.9685481781480845,False
C16-d16-L2-H1-m4-ffn32,False,0.004271904648010146,-0.007222991168077897,0.95,True,descriptive,negative,all_scheduled,-0.0012523200405970176,6.598995878448477e-05,0.0013183099993815024,ffn_branch_signed,12,20000,sgd,all_scheduled,20260815,0.010744899362470613,-0.11655018798696941,False
C16-d16-L2-H1-m4-ffn32,True,0.10622547101229426,0.010552052548155196,0.95,True,increase,positive,all_scheduled,0.06011939669648806,0.32806211709976196,0.2679427204032739,ffn_cancellation_fraction,12,20000,sgd,all_scheduled,20260815,0.08856862442478579,0.678788872322869,True
C16-d16-L2-H1-m4-ffn32,True,0.158447265625,0.06429036458333333,0.95,True,increase,positive,all_scheduled,0.113037109375,0.6166178385416666,0.5035807291666666,ffn_opposition_rate,12,20000,sgd,all_scheduled,20260815,0.08732568295599476,1.2944314381367252,True
C16-d16-L2-H1-m4-ffn32,False,0.0026070976862835457,-0.010433437540723388,0.95,True,descriptive,negative,all_scheduled,-0.0036758008200195036,0.00031367137459407485,0.003989472194613579,ffn_skip_signed,12,20000,sgd,all_scheduled,20260815,0.012164580522900403,-0.3021724269981717,False
C16-d16-L2-H1-m4-ffn32,False,0.006441404052323644,-0.017360065736177897,0.95,True,descriptive,negative,all_scheduled,-0.004928120761178434,0.0003796613309532404,0.005307782092131674,ffn_total_signed,12,20000,sgd,all_scheduled,20260815,0.022098734439701236,-0.22300466004627276,False
C16-d16-L2-H1-m4-ffn32,True,0.4973958333333333,0.4583333333333333,0.95,True,increase,positive,all_scheduled,0.4783528645833333,1.0,0.5216471354166666,function_accuracy,12,20000,sgd,all_scheduled,20260815,0.03591219245910854,13.320068529038164,True
C16-d16-L2-H1-m4-ffn32,True,0.45444798588141566,0.4117218236421953,0.95,True,increase,positive,all_scheduled,0.43330497373244725,0.4259985685348511,-0.0073064051975961775,key_selectivity,12,20000,sgd,all_scheduled,20260815,0.0397633700311049,10.897088787833988,True
C16-d16-L2-H1-m4-ffn32,True,-0.12437860194477254,-0.1689694816149616,0.95,True,decrease,negative,all_scheduled,-0.1469214299771314,0.004987306077964604,0.151908736055096,natural_swap_mae,12,20000,sgd,all_scheduled,20260815,0.04083303473257421,-3.598102147914225,True
C16-d16-L2-H1-m4-ffn32,True,-0.03938913268683943,-0.06867835628978962,0.95,True,decrease,negative,all_scheduled,-0.05388947559746763,8.521183478175469e-05,0.05397468743224939,natural_swap_mse,12,20000,sgd,all_scheduled,20260815,0.026961931059107415,-1.9987246269315126,True
C16-d16-L2-H1-m4-ffn32,False,0.10379538014531126,-0.042416468821465964,0.95,True,decrease,positive,all_scheduled,0.023258405427138012,0.97687678784132,0.9536183824141821,ov_distractor_gain,12,20000,sgd,all_scheduled,20260815,0.1379799923044774,0.16856360867026432,False
C16-d16-L2-H1-m4-ffn32,True,0.9289864284529659,0.7145740765690183,0.95,True,increase,positive,all_scheduled,0.8210119370681545,0.7651210920885205,-0.05589084497963389,ov_log_target_over_distractor_gain,12,20000,sgd,all_scheduled,20260815,0.19952385048661592,4.114856119034391,True
C16-d16-L2-H1-m4-ffn32,True,1.7296172983944413,1.3583219931771358,0.95,True,increase,positive,all_scheduled,1.5255530749758084,2.4305177852511406,0.9049647102753321,ov_target_gain,12,20000,sgd,all_scheduled,20260815,0.3445411701391135,4.427781662086549,True
C16-d16-L2-H1-m4-ffn32,True,0.04542468646541237,0.009612747669840856,0.95,True,increase,positive,all_scheduled,0.028302860756715138,0.2475915178656578,0.21928865710894266,qk_cancellation_fraction,12,20000,sgd,all_scheduled,20260815,0.03310404044448895,0.8549669580115229,True
C16-d16-L2-H1-m4-ffn32,True,-0.014941870002845432,-0.028534293289151337,0.95,True,descriptive,negative,all_scheduled,-0.0215034662484328,2.7878002304267586e-05,0.021531344250737067,qk_content_energy,12,20000,sgd,all_scheduled,20260815,0.012548866850702289,-1.7135783257776278,False
C16-d16-L2-H1-m4-ffn32,False,0.002947898217604446,-0.011601298932904075,0.95,True,descriptive,negative,all_scheduled,-0.0042020336259914375,-3.564322355487093e-05,0.0041663904024365666,qk_content_signed,12,20000,sgd,all_scheduled,20260815,0.013567658259194334,-0.30970957152048434,False
C16-d16-L2-H1-m4-ffn32,True,0.06689453125,0.036946614583333336,0.95,True,increase,positive,all_scheduled,0.053385416666666664,0.541015625,0.4876302083333333,qk_opposition_rate,12,20000,sgd,all_scheduled,20260815,0.02781008758317311,1.919642162470868,True
C16-d16-L2-H1-m4-ffn32,False,0.002111669271520592,-0.003755853891713438,0.95,True,descriptive,negative,all_scheduled,-0.0005222689178481232,0.0001399843955975181,0.0006622533134456413,qk_route_signed,12,20000,sgd,all_scheduled,20260815,0.005501487447492929,-0.09493231109454321,False
C16-d16-L2-H1-m4-ffn32,True,-0.5125980464741589,-0.7885540804321257,0.95,True,increase,negative,all_scheduled,-0.6397823916437725,-1.003615581120054,-0.3638331894762814,qk_suppression_log_ratio,12,20000,sgd,all_scheduled,20260815,0.25861760307026943,-2.4738547726387212,False
C16-d16-L2-H1-m4-ffn32,False,0.0045300107732449135,-0.014895948033965094,0.95,True,descriptive,negative,all_scheduled,-0.004724302892706571,0.00010434117969756092,0.004828644072404131,qk_total_signed,12,20000,sgd,all_scheduled,20260815,0.018015291880801053,-0.26223848738977545,False
C16-d16-L2-H1-m4-ffn32,True,-0.688896109143055,-1.2704230313632934,0.95,True,decrease,negative,all_scheduled,-0.9512354543073039,9.001192817474173e-05,0.9513254662354788,risk,12,20000,sgd,all_scheduled,20260815,0.5427187332710767,-1.7527227198774098,True
C16-d16-L2-H1-m4-ffn32,True,1.0361202514104662,0.9394965541512648,0.95,True,increase,positive,all_scheduled,0.9916959792511383,1.0076399842898052,0.015944005038666848,target_key_effect,12,20000,sgd,all_scheduled,20260815,0.08943098673221889,11.08895267163439,True
C16-d16-L2-H1-m4-ffn32,True,1.0221648753610983,0.9330041507035882,0.95,True,increase,positive,all_scheduled,0.9807533428926641,1.000602235396703,0.01984889250403891,value_flip_effect,12,20000,sgd,all_scheduled,20260815,0.0821247688369934,11.942235659004742,True
C16-d16-L2-H1-m4-ffn32,True,-0.3919721679166219,-1.4995890695732212,0.95,True,decrease,negative,all_scheduled,-0.8950658168758613,4.1861572299239924e-05,0.8951076784481605,walsh_bias_energy,12,20000,sgd,all_scheduled,20260815,1.0371996409406392,-0.8629638707396038,True
C16-d16-L2-H1-m4-ffn32,True,-0.02527386263042597,-0.08121314750272476,0.95,True,decrease,negative,all_scheduled,-0.04774923163070829,3.6425206417334266e-05,0.04778565683712562,walsh_distractor_direct_energy,12,20000,sgd,all_scheduled,20260815,0.05372555602792465,-0.8887619814653928,True
C16-d16-L2-H1-m4-ffn32,True,-0.0035620116733753094,-0.010948930621005576,0.95,True,decrease,negative,all_scheduled,-0.00683647433531102,3.2541860491619445e-05,0.006869016195802639,walsh_interaction_energy,12,20000,sgd,all_scheduled,20260815,0.006902447279666267,-0.9904420936977535,True
C16-d16-L2-H1-m4-ffn32,True,1.021625056329261,0.9343831538164522,0.95,True,increase,positive,all_scheduled,0.9814434826839715,1.0006017138560612,0.019158231172089774,walsh_target_coefficient,12,20000,sgd,all_scheduled,20260815,0.0807374166637763,12.155993134770517,True
C16-d16-L2-H1-m4-ffn32,True,-0.8913914345169588,-1.0519995691320674,0.95,True,decrease,negative,all_scheduled,-0.9759742953629029,5.486227564688306e-05,0.9760291576385498,walsh_target_error_energy,12,20000,sgd,all_scheduled,20260815,0.1480391059442658,-6.592678935323621,True
C16-d16-L2-H1-m4-ffn32,True,-1.4166078400009463,-2.5384447618025354,0.95,True,decrease,negative,all_scheduled,-1.9256258210183053,0.00016569091470349426,1.925791511933009,walsh_total_error_energy,12,20000,sgd,all_scheduled,20260815,1.0439284629796068,-1.844595572691002,True
C16-d16-L2-H1-m4-ffn32,True,-0.10146015408681706,-0.13235109516535887,0.95,True,decrease,negative,function_gate,-0.11587879927052806,0.06999543654577185,0.18587423581629992,attention_mean_distractor_mass,12,20000,sgd,claim_eligible,20260815,0.028433507505112424,-4.0754310473195305,True
C16-d16-L2-H1-m4-ffn32,False,0.1005340101934659,-0.033934680915748076,0.95,True,descriptive,positive,function_gate,0.03021019526446859,0.2940196789180239,0.26380948365355533,attention_self_mass,12,20000,sgd,claim_eligible,20260815,0.12307510267434028,0.2454614670881527,False
C16-d16-L2-H1-m4-ffn32,True,0.34492991330722966,0.2901473759363095,0.95,True,increase,positive,function_gate,0.31742617922524613,0.4959940081462264,0.1785678289209803,attention_target_mass,12,20000,sgd,claim_eligible,20260815,0.05047099720350711,6.289278928754531,True
C16-d16-L2-H1-m4-ffn32,True,2.9406820066661266,2.5889754261278237,0.95,True,increase,positive,function_gate,2.763211039515833,2.5819350567956767,-0.18127598272015652,attention_target_over_distractor_log_margin,12,20000,sgd,claim_eligible,20260815,0.32446713115745734,8.516150864522862,True
C16-d16-L2-H1-m4-ffn32,True,0.4991861979166667,0.46240234375,0.95,True,increase,positive,all_scheduled,0.4816080729166667,1.0,0.5183919270833334,donor_accuracy,12,20000,sgd,claim_eligible,20260815,0.03382356412037737,14.238832761758443,True
C16-d16-L2-H1-m4-ffn32,True,-0.6872276832819809,-1.2694628740066036,0.95,True,decrease,negative,all_scheduled,-0.9496110459119033,9.073516230273526e-05,0.949701781074206,donor_risk,12,20000,sgd,claim_eligible,20260815,0.5426800694852489,-1.74985428673038,True
C16-d16-L2-H1-m4-ffn32,True,0.13666631715993083,0.043361754591266316,0.95,True,descriptive,positive,function_gate,0.09004918734232585,0.7234111775954565,0.6333619902531306,embedding_coherence,12,20000,sgd,claim_eligible,20260815,0.08655726162023987,1.0403423774819311,False
C16-d16-L2-H1-m4-ffn32,True,-1.4422368506590526,-2.0837797741095225,0.95,True,descriptive,negative,function_gate,-1.7393784125645955,6.3418354988098145,8.08121391137441,embedding_effective_rank,12,20000,sgd,claim_eligible,20260815,0.5859357194767507,-2.9685481781480845,False
C16-d16-L2-H1-m4-ffn32,False,0.004271904648010146,-0.007222991168077897,0.95,True,descriptive,negative,function_and_donor_gate,-0.0012523200405970176,6.598995878448477e-05,0.0013183099993815024,ffn_branch_signed,12,20000,sgd,claim_eligible,20260815,0.010744899362470613,-0.11655018798696941,False
C16-d16-L2-H1-m4-ffn32,True,0.10622547101229426,0.010552052548155196,0.95,True,increase,positive,function_and_donor_gate,0.06011939669648806,0.32806211709976196,0.2679427204032739,ffn_cancellation_fraction,12,20000,sgd,claim_eligible,20260815,0.08856862442478579,0.678788872322869,True
C16-d16-L2-H1-m4-ffn32,True,0.158447265625,0.06429036458333333,0.95,True,increase,positive,function_and_donor_gate,0.113037109375,0.6166178385416666,0.5035807291666666,ffn_opposition_rate,12,20000,sgd,claim_eligible,20260815,0.08732568295599476,1.2944314381367252,True
C16-d16-L2-H1-m4-ffn32,False,0.0026070976862835457,-0.010433437540723388,0.95,True,descriptive,negative,function_and_donor_gate,-0.0036758008200195036,0.00031367137459407485,0.003989472194613579,ffn_skip_signed,12,20000,sgd,claim_eligible,20260815,0.012164580522900403,-0.3021724269981717,False
