cell,confidence_interval_excludes_zero,confidence_interval_high,confidence_interval_low,confirmatory_sample_size_pass,desired_direction,direction,eligibility_rule,estimate,head,layer,metric,module,n_pairs,n_resamples,optimizer,population,rng_seed,standard_deviation,standardized_paired_effect
C16-d16-L2-H4-m4-ffnnone,False,0.11463252070049441,-0.0065917571385701495,True,decrease,positive,all_scheduled,0.04467036078373591,3,1,ov_distractor_gain,ov,12,20000,sgd,all_scheduled,20260815,0.11394367636991981,0.3920389635201249
C16-d16-L2-H4-m4-ffnnone,False,0.4045694034391392,-0.008964774951649178,True,increase,positive,all_scheduled,0.19381282307828465,3,1,ov_log_target_over_distractor_gain,ov,12,20000,sgd,all_scheduled,20260815,0.38649965514610163,0.5014566520247502
C16-d16-L2-H4-m4-ffnnone,True,0.2513024492810168,0.0396207426985105,True,increase,positive,all_scheduled,0.13956649601459503,3,1,ov_target_gain,ov,12,20000,sgd,all_scheduled,20260815,0.19847417222517286,0.7031972696994251
C16-d16-L2-H4-m4-ffnnone,False,0.11463252070049441,-0.0065917571385701495,True,decrease,positive,function_and_donor_gate,0.04467036078373591,3,1,ov_distractor_gain,ov,12,20000,sgd,claim_eligible,20260815,0.11394367636991981,0.3920389635201249
C16-d16-L2-H4-m4-ffnnone,False,0.4045694034391392,-0.008964774951649178,True,increase,positive,function_and_donor_gate,0.19381282307828465,3,1,ov_log_target_over_distractor_gain,ov,12,20000,sgd,claim_eligible,20260815,0.38649965514610163,0.5014566520247502
C16-d16-L2-H4-m4-ffnnone,True,0.2513024492810168,0.0396207426985105,True,increase,positive,function_and_donor_gate,0.13956649601459503,3,1,ov_target_gain,ov,12,20000,sgd,claim_eligible,20260815,0.19847417222517286,0.7031972696994251
C16-d16-L2-H4-m4-ffnnone,False,0.016760686505585865,-0.043532554805278775,True,increase,negative,all_scheduled,-0.012843488405148188,0,0,qk_cancellation_fraction,qk,12,20000,sgd,all_scheduled,20260815,0.05635175664519361,-0.2279163804247377
C16-d16-L2-H4-m4-ffnnone,True,-0.0027193051683913915,-0.009811454255289398,True,descriptive,negative,all_scheduled,-0.0057782739468663635,0,0,qk_content_energy,qk,12,20000,sgd,all_scheduled,20260815,0.006708005149362771,-0.8613997482418857
C16-d16-L2-H4-m4-ffnnone,False,0.03857421875,-0.02001953125,True,increase,positive,all_scheduled,0.00927734375,0,0,qk_opposition_rate,qk,12,20000,sgd,all_scheduled,20260815,0.05368994941174356,0.1727947940284476
C16-d16-L2-H4-m4-ffnnone,True,-0.7313314082644263,-2.031723421998322,True,increase,negative,all_scheduled,-1.3618438197299838,0,0,qk_suppression_log_ratio,qk,12,20000,sgd,all_scheduled,20260815,1.2109822035931186,-1.1245778969246965
C16-d16-L2-H4-m4-ffnnone,False,0.016760686505585865,-0.043532554805278775,True,increase,negative,function_and_donor_gate,-0.012843488405148188,0,0,qk_cancellation_fraction,qk,12,20000,sgd,claim_eligible,20260815,0.05635175664519361,-0.2279163804247377
C16-d16-L2-H4-m4-ffnnone,True,-0.0027193051683913915,-0.009811454255289398,True,descriptive,negative,function_and_donor_gate,-0.0057782739468663635,0,0,qk_content_energy,qk,12,20000,sgd,claim_eligible,20260815,0.006708005149362771,-0.8613997482418857
C16-d16-L2-H4-m4-ffnnone,False,0.03857421875,-0.02001953125,True,increase,positive,function_and_donor_gate,0.00927734375,0,0,qk_opposition_rate,qk,12,20000,sgd,claim_eligible,20260815,0.05368994941174356,0.1727947940284476
C16-d16-L2-H4-m4-ffnnone,True,-0.7313314082644263,-2.031723421998322,True,increase,negative,function_and_donor_gate,-1.3618438197299838,0,0,qk_suppression_log_ratio,qk,12,20000,sgd,claim_eligible,20260815,1.2109822035931186,-1.1245778969246965
C16-d16-L2-H4-m4-ffnnone,False,0.04268840476870535,-0.0026991888880729645,True,increase,positive,all_scheduled,0.019154419501622517,1,0,qk_cancellation_fraction,qk,12,20000,sgd,all_scheduled,20260815,0.04202888203143666,0.45574420674086547
C16-d16-L2-H4-m4-ffnnone,True,-0.003348751465613139,-0.0096942885139498,True,descriptive,negative,all_scheduled,-0.006002331486783419,1,0,qk_content_energy,qk,12,20000,sgd,all_scheduled,20260815,0.005995254703800304,-1.001180397386391
C16-d16-L2-H4-m4-ffnnone,False,0.0419921875,-0.00048828125,True,increase,positive,all_scheduled,0.01953125,1,0,qk_opposition_rate,qk,12,20000,sgd,all_scheduled,20260815,0.03949511857154139,0.49452313871703224
C16-d16-L2-H4-m4-ffnnone,True,-0.12776369670367202,-1.1380102796150215,True,increase,negative,all_scheduled,-0.576511325702692,1,0,qk_suppression_log_ratio,qk,12,20000,sgd,all_scheduled,20260815,0.9435475968331002,-0.6110039680432449
C16-d16-L2-H4-m4-ffnnone,False,0.04268840476870535,-0.0026991888880729645,True,increase,positive,function_and_donor_gate,0.019154419501622517,1,0,qk_cancellation_fraction,qk,12,20000,sgd,claim_eligible,20260815,0.04202888203143666,0.45574420674086547
C16-d16-L2-H4-m4-ffnnone,True,-0.003348751465613139,-0.0096942885139498,True,descriptive,negative,function_and_donor_gate,-0.006002331486783419,1,0,qk_content_energy,qk,12,20000,sgd,claim_eligible,20260815,0.005995254703800304,-1.001180397386391
C16-d16-L2-H4-m4-ffnnone,False,0.0419921875,-0.00048828125,True,increase,positive,function_and_donor_gate,0.01953125,1,0,qk_opposition_rate,qk,12,20000,sgd,claim_eligible,20260815,0.03949511857154139,0.49452313871703224
C16-d16-L2-H4-m4-ffnnone,True,-0.12776369670367202,-1.1380102796150215,True,increase,negative,function_and_donor_gate,-0.576511325702692,1,0,qk_suppression_log_ratio,qk,12,20000,sgd,claim_eligible,20260815,0.9435475968331002,-0.6110039680432449
C16-d16-L2-H4-m4-ffnnone,False,0.040066209311286564,-0.0030218444764613973,True,increase,positive,all_scheduled,0.01901205504933993,2,0,qk_cancellation_fraction,qk,12,20000,sgd,all_scheduled,20260815,0.04029211536340666,0.4718554704280108
C16-d16-L2-H4-m4-ffnnone,True,-0.0034842362717673395,-0.017886591745118353,True,descriptive,negative,all_scheduled,-0.009453080882532086,2,0,qk_content_energy,qk,12,20000,sgd,all_scheduled,20260815,0.013538998064979388,-0.6982112588511163
C16-d16-L2-H4-m4-ffnnone,False,0.05810546875,-0.01171875,True,increase,positive,all_scheduled,0.026041666666666668,2,0,qk_opposition_rate,qk,12,20000,sgd,all_scheduled,20260815,0.06496137276009449,0.4008792542429762
C16-d16-L2-H4-m4-ffnnone,True,-0.38713051335265247,-1.232741721222798,True,increase,negative,all_scheduled,-0.7975130074967941,2,0,qk_suppression_log_ratio,qk,12,20000,sgd,all_scheduled,20260815,0.7765918775084728,-1.0269396713952794
C16-d16-L2-H4-m4-ffnnone,False,0.040066209311286564,-0.0030218444764613973,True,increase,positive,function_and_donor_gate,0.01901205504933993,2,0,qk_cancellation_fraction,qk,12,20000,sgd,claim_eligible,20260815,0.04029211536340666,0.4718554704280108
C16-d16-L2-H4-m4-ffnnone,True,-0.0034842362717673395,-0.017886591745118353,True,descriptive,negative,function_and_donor_gate,-0.009453080882532086,2,0,qk_content_energy,qk,12,20000,sgd,claim_eligible,20260815,0.013538998064979388,-0.6982112588511163
C16-d16-L2-H4-m4-ffnnone,False,0.05810546875,-0.01171875,True,increase,positive,function_and_donor_gate,0.026041666666666668,2,0,qk_opposition_rate,qk,12,20000,sgd,claim_eligible,20260815,0.06496137276009449,0.4008792542429762
C16-d16-L2-H4-m4-ffnnone,True,-0.38713051335265247,-1.232741721222798,True,increase,negative,function_and_donor_gate,-0.7975130074967941,2,0,qk_suppression_log_ratio,qk,12,20000,sgd,claim_eligible,20260815,0.7765918775084728,-1.0269396713952794
C16-d16-L2-H4-m4-ffnnone,False,0.039621915699293186,-0.00856465110555291,True,increase,positive,all_scheduled,0.01685734714070956,3,0,qk_cancellation_fraction,qk,12,20000,sgd,all_scheduled,20260815,0.0446139304933116,0.3778494061005624
C16-d16-L2-H4-m4-ffnnone,True,-0.003373008869570113,-0.010494972471022853,True,descriptive,negative,all_scheduled,-0.006669855755757699,3,0,qk_content_energy,qk,12,20000,sgd,all_scheduled,20260815,0.0066549821350468386,-1.0022349602762315
C16-d16-L2-H4-m4-ffnnone,False,0.056803385416666664,-0.0017903645833333333,True,increase,positive,all_scheduled,0.028645833333333332,3,0,qk_opposition_rate,qk,12,20000,sgd,all_scheduled,20260815,0.054077444865724675,0.5297186914888727
C16-d16-L2-H4-m4-ffnnone,True,-0.5292699181319528,-1.448462228787442,True,increase,negative,all_scheduled,-0.9411255139857531,3,0,qk_suppression_log_ratio,qk,12,20000,sgd,all_scheduled,20260815,0.8562884115698229,-1.0990753830948141
C16-d16-L2-H4-m4-ffnnone,False,0.039621915699293186,-0.00856465110555291,True,increase,positive,function_and_donor_gate,0.01685734714070956,3,0,qk_cancellation_fraction,qk,12,20000,sgd,claim_eligible,20260815,0.0446139304933116,0.3778494061005624
C16-d16-L2-H4-m4-ffnnone,True,-0.003373008869570113,-0.010494972471022853,True,descriptive,negative,function_and_donor_gate,-0.006669855755757699,3,0,qk_content_energy,qk,12,20000,sgd,claim_eligible,20260815,0.0066549821350468386,-1.0022349602762315
C16-d16-L2-H4-m4-ffnnone,False,0.056803385416666664,-0.0017903645833333333,True,increase,positive,function_and_donor_gate,0.028645833333333332,3,0,qk_opposition_rate,qk,12,20000,sgd,claim_eligible,20260815,0.054077444865724675,0.5297186914888727
C16-d16-L2-H4-m4-ffnnone,True,-0.5292699181319528,-1.448462228787442,True,increase,negative,function_and_donor_gate,-0.9411255139857531,3,0,qk_suppression_log_ratio,qk,12,20000,sgd,claim_eligible,20260815,0.8562884115698229,-1.0990753830948141
C16-d16-L2-H4-m4-ffnnone,False,0.030262204632163007,-0.0026843765750527364,True,increase,positive,all_scheduled,0.012838184833526611,0,1,qk_cancellation_fraction,qk,12,20000,sgd,all_scheduled,20260815,0.030364651110728634,0.4228003406563279
C16-d16-L2-H4-m4-ffnnone,True,-0.0034580848390150507,-0.011202268722294897,True,descriptive,negative,all_scheduled,-0.00701274962778579,0,1,qk_content_energy,qk,12,20000,sgd,all_scheduled,20260815,0.007192045077747316,-0.9750703105968734
C16-d16-L2-H4-m4-ffnnone,True,0.09765625,0.031901041666666664,True,increase,positive,all_scheduled,0.06591796875,0,1,qk_opposition_rate,qk,12,20000,sgd,all_scheduled,20260815,0.06080763702066778,1.0840409524151593
C16-d16-L2-H4-m4-ffnnone,False,0.1732904662455742,-0.10899003577263405,True,increase,positive,all_scheduled,0.03395481966435909,0,1,qk_suppression_log_ratio,qk,12,20000,sgd,all_scheduled,20260815,0.26238942952410405,0.12940620255146323
C16-d16-L2-H4-m4-ffnnone,False,0.030262204632163007,-0.0026843765750527364,True,increase,positive,function_and_donor_gate,0.012838184833526611,0,1,qk_cancellation_fraction,qk,12,20000,sgd,claim_eligible,20260815,0.030364651110728634,0.4228003406563279
C16-d16-L2-H4-m4-ffnnone,True,-0.0034580848390150507,-0.011202268722294897,True,descriptive,negative,function_and_donor_gate,-0.00701274962778579,0,1,qk_content_energy,qk,12,20000,sgd,claim_eligible,20260815,0.007192045077747316,-0.9750703105968734
C16-d16-L2-H4-m4-ffnnone,True,0.09765625,0.031901041666666664,True,increase,positive,function_and_donor_gate,0.06591796875,0,1,qk_opposition_rate,qk,12,20000,sgd,claim_eligible,20260815,0.06080763702066778,1.0840409524151593
C16-d16-L2-H4-m4-ffnnone,False,0.1732904662455742,-0.10899003577263405,True,increase,positive,function_and_donor_gate,0.03395481966435909,0,1,qk_suppression_log_ratio,qk,12,20000,sgd,claim_eligible,20260815,0.26238942952410405,0.12940620255146323
C16-d16-L2-H4-m4-ffnnone,False,0.010372203774750219,-0.036695851602902015,True,increase,negative,all_scheduled,-0.013678465038537979,1,1,qk_cancellation_fraction,qk,12,20000,sgd,all_scheduled,20260815,0.04398795826765697,-0.3109593074383574
C16-d16-L2-H4-m4-ffnnone,True,-0.004237348180067596,-0.010432463680536823,True,descriptive,negative,all_scheduled,-0.007181730544061793,1,1,qk_content_energy,qk,12,20000,sgd,all_scheduled,20260815,0.005729476536686699,-1.2534706265181632
C16-d16-L2-H4-m4-ffnnone,False,0.039225260416666664,-0.048828125,True,increase,negative,all_scheduled,-0.001953125,1,1,qk_opposition_rate,qk,12,20000,sgd,all_scheduled,20260815,0.08215797840863164,-0.023772797698181945
C16-d16-L2-H4-m4-ffnnone,False,0.11099086701093823,-0.3177134875130529,True,increase,negative,all_scheduled,-0.09335405752062798,1,1,qk_suppression_log_ratio,qk,12,20000,sgd,all_scheduled,20260815,0.39659906306490933,-0.2353864802382279
C16-d16-L2-H4-m4-ffnnone,False,0.010372203774750219,-0.036695851602902015,True,increase,negative,function_and_donor_gate,-0.013678465038537979,1,1,qk_cancellation_fraction,qk,12,20000,sgd,claim_eligible,20260815,0.04398795826765697,-0.3109593074383574
C16-d16-L2-H4-m4-ffnnone,True,-0.004237348180067596,-0.010432463680536823,True,descriptive,negative,function_and_donor_gate,-0.007181730544061793,1,1,qk_content_energy,qk,12,20000,sgd,claim_eligible,20260815,0.005729476536686699,-1.2534706265181632
C16-d16-L2-H4-m4-ffnnone,False,0.039225260416666664,-0.048828125,True,increase,negative,function_and_donor_gate,-0.001953125,1,1,qk_opposition_rate,qk,12,20000,sgd,claim_eligible,20260815,0.08215797840863164,-0.023772797698181945
C16-d16-L2-H4-m4-ffnnone,False,0.11099086701093823,-0.3177134875130529,True,increase,negative,function_and_donor_gate,-0.09335405752062798,1,1,qk_suppression_log_ratio,qk,12,20000,sgd,claim_eligible,20260815,0.39659906306490933,-0.2353864802382279
C16-d16-L2-H4-m4-ffnnone,False,0.01911119371652602,-0.03893290323515733,True,increase,negative,all_scheduled,-0.013481135169665018,2,1,qk_cancellation_fraction,qk,12,20000,sgd,all_scheduled,20260815,0.05328014948240233,-0.25302359885678705
C16-d16-L2-H4-m4-ffnnone,True,-0.00595453948933577,-0.01533352778533583,True,descriptive,negative,all_scheduled,-0.01007436953564896,2,1,qk_content_energy,qk,12,20000,sgd,all_scheduled,20260815,0.008777524202574069,-1.1477461415252588
C16-d16-L2-H4-m4-ffnnone,False,0.046549479166666664,-0.016764322916666668,True,increase,positive,all_scheduled,0.013346354166666666,2,1,qk_opposition_rate,qk,12,20000,sgd,all_scheduled,20260815,0.05822465028037741,0.22922171455557183
C16-d16-L2-H4-m4-ffnnone,False,0.034607814042828894,-0.6094550689371923,True,increase,negative,all_scheduled,-0.2543041296303272,2,1,qk_suppression_log_ratio,qk,12,20000,sgd,all_scheduled,20260815,0.5951423896860154,-0.42729964129171294
C16-d16-L2-H4-m4-ffnnone,False,0.01911119371652602,-0.03893290323515733,True,increase,negative,function_and_donor_gate,-0.013481135169665018,2,1,qk_cancellation_fraction,qk,12,20000,sgd,claim_eligible,20260815,0.05328014948240233,-0.25302359885678705
C16-d16-L2-H4-m4-ffnnone,True,-0.00595453948933577,-0.01533352778533583,True,descriptive,negative,function_and_donor_gate,-0.01007436953564896,2,1,qk_content_energy,qk,12,20000,sgd,claim_eligible,20260815,0.008777524202574069,-1.1477461415252588
C16-d16-L2-H4-m4-ffnnone,False,0.046549479166666664,-0.016764322916666668,True,increase,positive,function_and_donor_gate,0.013346354166666666,2,1,qk_opposition_rate,qk,12,20000,sgd,claim_eligible,20260815,0.05822465028037741,0.22922171455557183
C16-d16-L2-H4-m4-ffnnone,False,0.034607814042828894,-0.6094550689371923,True,increase,negative,function_and_donor_gate,-0.2543041296303272,2,1,qk_suppression_log_ratio,qk,12,20000,sgd,claim_eligible,20260815,0.5951423896860154,-0.42729964129171294
C16-d16-L2-H4-m4-ffnnone,False,0.01368462247774002,-0.0360006608068943,True,increase,negative,all_scheduled,-0.00981291631857554,3,1,qk_cancellation_fraction,qk,12,20000,sgd,all_scheduled,20260815,0.04641469795134381,-0.21141829531805528
C16-d16-L2-H4-m4-ffnnone,True,-0.0032192799298170396,-0.0059842536460455635,True,descriptive,negative,all_scheduled,-0.004631193138635581,3,1,qk_content_energy,qk,12,20000,sgd,all_scheduled,20260815,0.0025724516315930052,-1.8003032911323151
C16-d16-L2-H4-m4-ffnnone,False,0.023600260416666668,-0.037109375,True,increase,negative,all_scheduled,-0.00634765625,3,1,qk_opposition_rate,qk,12,20000,sgd,all_scheduled,20260815,0.05599173393178546,-0.11336773849035159
C16-d16-L2-H4-m4-ffnnone,False,0.16668108014079427,-0.16402536202222107,True,increase,positive,all_scheduled,0.006461865268647671,3,1,qk_suppression_log_ratio,qk,12,20000,sgd,all_scheduled,20260815,0.30568676440993914,0.02113884544893815
C16-d16-L2-H4-m4-ffnnone,False,0.01368462247774002,-0.0360006608068943,True,increase,negative,function_and_donor_gate,-0.00981291631857554,3,1,qk_cancellation_fraction,qk,12,20000,sgd,claim_eligible,20260815,0.04641469795134381,-0.21141829531805528
C16-d16-L2-H4-m4-ffnnone,True,-0.0032192799298170396,-0.0059842536460455635,True,descriptive,negative,function_and_donor_gate,-0.004631193138635581,3,1,qk_content_energy,qk,12,20000,sgd,claim_eligible,20260815,0.0025724516315930052,-1.8003032911323151
C16-d16-L2-H4-m4-ffnnone,False,0.023600260416666668,-0.037109375,True,increase,negative,function_and_donor_gate,-0.00634765625,3,1,qk_opposition_rate,qk,12,20000,sgd,claim_eligible,20260815,0.05599173393178546,-0.11336773849035159
C16-d16-L2-H4-m4-ffnnone,False,0.16668108014079427,-0.16402536202222107,True,increase,positive,function_and_donor_gate,0.006461865268647671,3,1,qk_suppression_log_ratio,qk,12,20000,sgd,claim_eligible,20260815,0.30568676440993914,0.02113884544893815
C64-d16-L2-H1-m4-ffn32,True,-0.14827293642835382,-0.17728179408732103,True,decrease,negative,all_scheduled,-0.16526578255191757,0,0,attention_mean_distractor_mass,attention,12,20000,sgd,all_scheduled,20260815,0.02750413173802068,-6.008762033504237
C64-d16-L2-H1-m4-ffn32,False,0.1060738493843624,-0.17933486488958197,True,descriptive,negative,all_scheduled,-0.05644324732323488,0,0,attention_self_mass,attention,12,20000,sgd,all_scheduled,20260815,0.26554832046558285,-0.2125535843129174
C64-d16-L2-H1-m4-ffn32,True,0.6373616272583603,0.41105264731243857,True,increase,positive,all_scheduled,0.5522405774493867,0,0,attention_target_mass,attention,12,20000,sgd,all_scheduled,20260815,0.23325900443170847,2.3674995046592806
C64-d16-L2-H1-m4-ffn32,True,4.662519342483332,2.4231194458901886,True,increase,positive,all_scheduled,3.8652990581467748,0,0,attention_target_over_distractor_log_margin,attention,12,20000,sgd,all_scheduled,20260815,2.4192435135679853,1.5977304626296573
C64-d16-L2-H1-m4-ffn32,True,-0.14827293642835382,-0.17728179408732103,True,decrease,negative,function_gate,-0.16526578255191757,0,0,attention_mean_distractor_mass,attention,12,20000,sgd,claim_eligible,20260815,0.02750413173802068,-6.008762033504237
C64-d16-L2-H1-m4-ffn32,False,0.1060738493843624,-0.17933486488958197,True,descriptive,negative,function_gate,-0.05644324732323488,0,0,attention_self_mass,attention,12,20000,sgd,claim_eligible,20260815,0.26554832046558285,-0.2125535843129174
C64-d16-L2-H1-m4-ffn32,True,0.6373616272583603,0.41105264731243857,True,increase,positive,function_gate,0.5522405774493867,0,0,attention_target_mass,attention,12,20000,sgd,claim_eligible,20260815,0.23325900443170847,2.3674995046592806
C64-d16-L2-H1-m4-ffn32,True,4.662519342483332,2.4231194458901886,True,increase,positive,function_gate,3.8652990581467748,0,0,attention_target_over_distractor_log_margin,attention,12,20000,sgd,claim_eligible,20260815,2.4192435135679853,1.5977304626296573
C64-d16-L2-H1-m4-ffn32,True,-0.05125619576623043,-0.09586870331938066,True,decrease,negative,all_scheduled,-0.07271035636464755,0,1,attention_mean_distractor_mass,attention,12,20000,sgd,all_scheduled,20260815,0.04053816086747307,-1.7936274070832046
C64-d16-L2-H1-m4-ffn32,False,0.12430537339920798,-0.018417818029411108,True,descriptive,positive,all_scheduled,0.06104357695827881,0,1,attention_self_mass,attention,12,20000,sgd,all_scheduled,20260815,0.1342082908343187,0.45484207107322183
C64-d16-L2-H1-m4-ffn32,True,0.277619019554307,0.08673972729593517,True,increase,positive,all_scheduled,0.15708747630318007,0,1,attention_target_mass,attention,12,20000,sgd,all_scheduled,20260815,0.19798723982149177,0.7934222248101063
C64-d16-L2-H1-m4-ffn32,True,3.1621864657228187,0.9633316016755998,True,increase,positive,all_scheduled,1.7679846777270238,0,1,attention_target_over_distractor_log_margin,attention,12,20000,sgd,all_scheduled,20260815,2.3032617199089787,0.7676004261456192
C64-d16-L2-H1-m4-ffn32,True,-0.05125619576623043,-0.09586870331938066,True,decrease,negative,function_gate,-0.07271035636464755,0,1,attention_mean_distractor_mass,attention,12,20000,sgd,claim_eligible,20260815,0.04053816086747307,-1.7936274070832046
C64-d16-L2-H1-m4-ffn32,False,0.12430537339920798,-0.018417818029411108,True,descriptive,positive,function_gate,0.06104357695827881,0,1,attention_self_mass,attention,12,20000,sgd,claim_eligible,20260815,0.1342082908343187,0.45484207107322183
C64-d16-L2-H1-m4-ffn32,True,0.277619019554307,0.08673972729593517,True,increase,positive,function_gate,0.15708747630318007,0,1,attention_target_mass,attention,12,20000,sgd,claim_eligible,20260815,0.19798723982149177,0.7934222248101063
C64-d16-L2-H1-m4-ffn32,True,3.1621864657228187,0.9633316016755998,True,increase,positive,function_gate,1.7679846777270238,0,1,attention_target_over_distractor_log_margin,attention,12,20000,sgd,claim_eligible,20260815,2.3032617199089787,0.7676004261456192
C64-d16-L2-H1-m4-ffn32,False,0.08231530369569855,-0.06019545958066977,True,increase,positive,all_scheduled,0.010225379218657812,,0,ffn_cancellation_fraction,ffn,12,20000,sgd,all_scheduled,20260815,0.13168964143333814,0.07764755911978045
C64-d16-L2-H1-m4-ffn32,False,0.13557942708333334,-0.037434895833333336,True,increase,positive,all_scheduled,0.04931640625,,0,ffn_opposition_rate,ffn,12,20000,sgd,all_scheduled,20260815,0.1599853686665341,0.30825572776466065
C64-d16-L2-H1-m4-ffn32,False,0.08231530369569855,-0.06019545958066977,True,increase,positive,function_and_donor_gate,0.010225379218657812,,0,ffn_cancellation_fraction,ffn,12,20000,sgd,claim_eligible,20260815,0.13168964143333814,0.07764755911978045
C64-d16-L2-H1-m4-ffn32,False,0.13557942708333334,-0.037434895833333336,True,increase,positive,function_and_donor_gate,0.04931640625,,0,ffn_opposition_rate,ffn,12,20000,sgd,claim_eligible,20260815,0.1599853686665341,0.30825572776466065
C64-d16-L2-H1-m4-ffn32,False,0.056605009346579443,-0.058643406086290865,True,increase,negative,all_scheduled,-0.000930775577823321,,1,ffn_cancellation_fraction,ffn,12,20000,sgd,all_scheduled,20260815,0.10654095468642906,-0.008736317227143084
C64-d16-L2-H1-m4-ffn32,False,0.14827473958333334,-0.023274739583333332,True,increase,positive,all_scheduled,0.06298828125,,1,ffn_opposition_rate,ffn,12,20000,sgd,all_scheduled,20260815,0.15789072208076385,0.39893592492268415
C64-d16-L2-H1-m4-ffn32,False,0.056605009346579443,-0.058643406086290865,True,increase,negative,function_and_donor_gate,-0.000930775577823321,,1,ffn_cancellation_fraction,ffn,12,20000,sgd,claim_eligible,20260815,0.10654095468642906,-0.008736317227143084
C64-d16-L2-H1-m4-ffn32,False,0.14827473958333334,-0.023274739583333332,True,increase,positive,function_and_donor_gate,0.06298828125,,1,ffn_opposition_rate,ffn,12,20000,sgd,claim_eligible,20260815,0.15789072208076385,0.39893592492268415
C64-d16-L2-H1-m4-ffn32,False,0.28414173747102417,-0.02321206306417783,True,decrease,positive,all_scheduled,0.09734582901000977,0,0,ov_distractor_gain,ov,12,20000,sgd,all_scheduled,20260815,0.3006057533063106,0.32383222190300703
C64-d16-L2-H1-m4-ffn32,True,1.4232146653036277,0.8156783072588345,True,increase,positive,all_scheduled,1.173837693252911,0,0,ov_log_target_over_distractor_gain,ov,12,20000,sgd,all_scheduled,20260815,0.5776191404326495,2.0322001316882967
C64-d16-L2-H1-m4-ffn32,True,3.080364880089958,2.069318660348654,True,increase,positive,all_scheduled,2.630468358596166,0,0,ov_target_gain,ov,12,20000,sgd,all_scheduled,20260815,0.9374966000480796,2.805843091549625
C64-d16-L2-H1-m4-ffn32,False,0.28414173747102417,-0.02321206306417783,True,decrease,positive,function_and_donor_gate,0.09734582901000977,0,0,ov_distractor_gain,ov,12,20000,sgd,claim_eligible,20260815,0.3006057533063106,0.32383222190300703
C64-d16-L2-H1-m4-ffn32,True,1.4232146653036277,0.8156783072588345,True,increase,positive,function_and_donor_gate,1.173837693252911,0,0,ov_log_target_over_distractor_gain,ov,12,20000,sgd,claim_eligible,20260815,0.5776191404326495,2.0322001316882967
C64-d16-L2-H1-m4-ffn32,True,3.080364880089958,2.069318660348654,True,increase,positive,function_and_donor_gate,2.630468358596166,0,0,ov_target_gain,ov,12,20000,sgd,claim_eligible,20260815,0.9374966000480796,2.805843091549625
C64-d16-L2-H1-m4-ffn32,True,0.15542491823434804,0.00714595740040144,True,decrease,positive,all_scheduled,0.07526122530301411,0,1,ov_distractor_gain,ov,12,20000,sgd,all_scheduled,20260815,0.13781937171076164,0.5460859701273572
C64-d16-L2-H1-m4-ffn32,True,0.798319805444528,0.29015037571080027,True,increase,positive,all_scheduled,0.5299082547426224,0,1,ov_log_target_over_distractor_gain,ov,12,20000,sgd,all_scheduled,20260815,0.4692262435139584,1.129323566333857
C64-d16-L2-H1-m4-ffn32,True,1.655208224679032,0.4344852812588216,True,increase,positive,all_scheduled,0.9240390757719675,0,1,ov_target_gain,ov,12,20000,sgd,all_scheduled,20260815,1.17974201953226,0.7832552036574295
C64-d16-L2-H1-m4-ffn32,True,0.15542491823434804,0.00714595740040144,True,decrease,positive,function_and_donor_gate,0.07526122530301411,0,1,ov_distractor_gain,ov,12,20000,sgd,claim_eligible,20260815,0.13781937171076164,0.5460859701273572
C64-d16-L2-H1-m4-ffn32,True,0.798319805444528,0.29015037571080027,True,increase,positive,function_and_donor_gate,0.5299082547426224,0,1,ov_log_target_over_distractor_gain,ov,12,20000,sgd,claim_eligible,20260815,0.4692262435139584,1.129323566333857
C64-d16-L2-H1-m4-ffn32,True,1.655208224679032,0.4344852812588216,True,increase,positive,function_and_donor_gate,0.9240390757719675,0,1,ov_target_gain,ov,12,20000,sgd,claim_eligible,20260815,1.17974201953226,0.7832552036574295
C64-d16-L2-H1-m4-ffn32,True,0.05225177695974706,0.025035496521741155,True,increase,positive,all_scheduled,0.039080336689949036,0,0,qk_cancellation_fraction,qk,12,20000,sgd,all_scheduled,20260815,0.025313816867217346,1.543834218875148
C64-d16-L2-H1-m4-ffn32,True,-0.019564803057239535,-0.060265068180187356,True,descriptive,negative,all_scheduled,-0.035671221659423935,0,0,qk_content_energy,qk,12,20000,sgd,all_scheduled,20260815,0.039843965060516455,-0.8952728877571595
C64-d16-L2-H1-m4-ffn32,True,0.048181152343749645,0.011555989583333334,True,increase,positive,all_scheduled,0.029622395833333332,0,0,qk_opposition_rate,qk,12,20000,sgd,all_scheduled,20260815,0.03393999082692735,0.872787384781244
C64-d16-L2-H1-m4-ffn32,True,-0.7591973801764349,-1.1733786729474862,True,increase,negative,all_scheduled,-0.9718393236398697,0,0,qk_suppression_log_ratio,qk,12,20000,sgd,all_scheduled,20260815,0.38046962647316435,-2.554315130615075
C64-d16-L2-H1-m4-ffn32,True,0.05225177695974706,0.025035496521741155,True,increase,positive,function_and_donor_gate,0.039080336689949036,0,0,qk_cancellation_fraction,qk,12,20000,sgd,claim_eligible,20260815,0.025313816867217346,1.543834218875148
C64-d16-L2-H1-m4-ffn32,True,-0.019564803057239535,-0.060265068180187356,True,descriptive,negative,function_and_donor_gate,-0.035671221659423935,0,0,qk_content_energy,qk,12,20000,sgd,claim_eligible,20260815,0.039843965060516455,-0.8952728877571595
