attention_mean_distractor_mass,attention_self_mass,attention_target_mass,attention_target_over_distractor_log_margin,cell,cell_index,d_model,donor_accuracy,donor_gate_pass,donor_risk,embedding_coherence,embedding_effective_rank,ffn_branch_signed,ffn_cancellation_fraction,ffn_opposition_rate,ffn_skip_signed,ffn_total_signed,ffn_width,final_step,function_accuracy,function_and_donor_gate_pass,function_gate_pass,initial_step,key_selectivity,memory_size,natural_swap_mae,natural_swap_mse,num_concepts,num_heads,num_layers,optimizer,ov_distractor_gain,ov_log_target_over_distractor_gain,ov_target_gain,qk_cancellation_fraction,qk_content_energy,qk_content_signed,qk_opposition_rate,qk_route_signed,qk_suppression_log_ratio,qk_total_signed,raw_cell_id,risk,seed,step,target_key_effect,value_flip_effect,walsh_bias_energy,walsh_distractor_direct_energy,walsh_interaction_energy,walsh_target_coefficient,walsh_target_error_energy,walsh_total_error_energy
0.08504612557590008,0.1609661541879177,0.5838954746723175,2.8411449193954468,C16-d16-L2-H1-m4-ffn32,4,16,1.0,True,0.0009863503510132432,0.7844451665878296,6.705089569091797,0.0004985875348211266,0.32313670217990875,0.57421875,0.0007755396072752774,0.0012741272221319377,32,400,1.0,True,True,0,0.49884936213493347,4,0.0113745778799057,0.0004760910524055362,16,1,2,adamw,1.0082013607025146,0.8508192300796509,2.5421600937843323,0.20932751148939133,5.511588142326218e-05,0.0002430035892757587,0.5,0.0008515582157997414,-1.6131130903959274,0.0010945617395918816,cell-004-3bbcb7f3f746,0.0010179048404097557,2,100,1.0479636192321777,1.0008494853973389,0.0009458832209929824,0.0002560709835961461,0.0001378488086629659,1.000351905822754,0.0006703058606944978,0.0020101089030504227
0.0800054483115673,0.19000084698200226,0.5699828267097473,2.9991832971572876,C16-d16-L2-H1-m4-ffn32,4,16,1.0,True,7.80063564889133e-05,0.7865110635757446,6.693878650665283,0.000594884913880378,0.4071880280971527,0.6572265625,-0.00022167774295667186,0.000373207192751579,32,400,1.0,True,True,0,0.4899774193763733,4,0.004485628567636013,5.056229929323308e-05,16,1,2,adamw,0.9880279898643494,0.9304934144020081,2.66766494512558,0.22810406982898712,2.014324832089187e-05,0.00015197354514384642,0.5205078125,0.0002651741961017251,-1.4259456247091293,0.00041714775579748675,cell-004-3bbcb7f3f746,7.709320925641805e-05,2,400,1.019843339920044,1.0009979009628296,4.805329808732495e-05,2.1978696167934686e-05,2.505739757907577e-05,1.0005102157592773,5.4943688155617565e-05,0.00015003306907601655
0.19216690957546234,0.24253492057323456,0.1809643879532814,-0.1830180585384369,C16-d16-L2-H1-m4-ffn32,4,16,0.5859375,True,0.9092772603034973,0.5797935128211975,8.813401222229004,0.011593230534344912,0.3509838283061981,0.630859375,0.004029377130791545,0.015622607432305813,32,400,0.58984375,True,True,0,-0.011202523484826088,4,0.16200754046440125,0.049881018698215485,16,1,2,adamw,0.9797206223011017,0.03795870393514633,1.0284689962863922,0.2324051856994629,0.02410899568349123,0.01853432133793831,0.48828125,-0.0008215559646487236,-0.09605612605810165,0.01771276630461216,cell-004-3bbcb7f3f746,0.9141339659690857,3,0,0.19638898968696594,0.22355353832244873,1.1355681419372559,0.20806485414505005,0.009570235386490822,0.2220868170261383,0.6273469924926758,1.9805502891540527
0.14353633671998978,0.21035136282444,0.35903967916965485,0.8864492624998093,C16-d16-L2-H1-m4-ffn32,4,16,0.880859375,True,0.17187845706939697,0.805139422416687,7.095872402191162,0.0002603278262540698,0.1999666392803192,0.4580078125,-0.00954568525776267,-0.009285356849431992,32,400,0.892578125,True,True,0,0.21550333499908447,4,0.12634320557117462,0.04823962599039078,16,1,2,adamw,1.2242133617401123,0.5288809835910797,2.1237288117408752,0.2092711329460144,0.003259677439928055,-0.0007203721324913204,0.4775390625,-0.0024234942393377423,-1.485862374305725,-0.0031438664300367236,cell-004-3bbcb7f3f746,0.16703104972839355,3,50,0.6555427312850952,0.7138798236846924,0.02674773335456848,0.1504037082195282,0.014221731573343277,0.717497706413269,0.1478145718574524,0.33918774127960205
0.07318697217851877,0.211960818618536,0.5684782564640045,3.3789986968040466,C16-d16-L2-H1-m4-ffn32,4,16,1.0,True,0.0008522089920006692,0.7754538655281067,6.421454429626465,0.00012936981511302292,0.41953641176223755,0.69140625,0.000188798934686929,0.0003181688371114433,32,400,1.0,True,True,0,0.49529126286506653,4,0.014307097531855106,0.0006346631562337279,16,1,2,adamw,1.1283962726593018,0.6478706039488316,2.3891191482543945,0.22748321294784546,0.00017959958267965703,1.6395199054386467e-05,0.5712890625,-0.0006184322555782273,-1.281870223581791,-0.0006020370783517137,cell-004-3bbcb7f3f746,0.0008761249482631683,3,100,0.9287742376327515,0.9966427087783813,0.0005451434990391135,0.00043391401413828135,0.00027308351127430797,0.9964474439620972,0.0007839431636966765,0.0020360839553177357
0.07015718892216682,0.21417953819036484,0.5753488689661026,3.6447947025299072,C16-d16-L2-H1-m4-ffn32,4,16,1.0,True,9.465661423746496e-05,0.7660831809043884,6.3873186111450195,0.00031280319672077894,0.4907553493976593,0.7578125,-7.405251380987465e-06,0.0003053979453397915,32,400,1.0,True,True,0,0.5051916837692261,4,0.005094614811241627,7.647540041944012e-05,16,1,2,adamw,1.0469708442687988,0.7718615159392357,2.49594646692276,0.2092800885438919,3.7353889865698875e-05,6.301429675659165e-05,0.5478515625,-0.0005823657047585584,-1.361021302640438,-0.0005193513698031893,cell-004-3bbcb7f3f746,9.385233715875074e-05,3,400,0.9474337100982666,0.9988253712654114,4.6212862798711285e-05,4.495957546168938e-05,4.0834514948073775e-05,0.9988435506820679,7.189046300482005e-05,0.0002038974198512733
0.19439709186553955,0.23352796584367752,0.18328076601028442,-0.15625281631946564,C16-d16-L2-H1-m4-ffn32,4,16,0.546875,True,0.7888468503952026,0.5822912454605103,8.253628730773926,-0.004723798017948866,0.2630120664834976,0.4873046875,0.005691058235242963,0.0009672606829553843,32,400,0.5625,True,True,0,-0.011116322129964828,4,0.14763443171977997,0.05700582265853882,16,1,2,adamw,0.9544348120689392,-0.22079972922801971,0.7563644349575043,0.21566257625818253,0.016866746824234724,0.001975978957489133,0.501953125,-0.0013979784271214157,-0.204181095585227,0.0005780004430562258,cell-004-3bbcb7f3f746,0.7734689712524414,4,0,0.026365408673882484,0.044430360198020935,0.705681562423706,0.03744926303625107,0.0016459492035210133,0.04336818307638168,0.9202356338500977,1.6650123596191406
0.0795018607750535,0.25598735362291336,0.5055070519447327,2.908116579055786,C16-d16-L2-H1-m4-ffn32,4,16,1.0,True,0.0024041091091930866,0.6671546697616577,7.132046699523926,-0.0001381834299536422,0.17754549533128738,0.40625,-0.0013449692633002996,-0.0014831525622867048,32,400,1.0,True,True,0,0.42600518465042114,4,0.013060906901955605,0.0006571733974851668,16,1,2,adamw,1.0286017954349518,0.7895798534154892,2.4170233607292175,0.22445037961006165,0.00011214619007660076,-0.0003812579525401816,0.5263671875,-0.0008595015824539587,-1.408750919625163,-0.0012407595640979707,cell-004-3bbcb7f3f746,0.0025765597820281982,4,50,1.0246496200561523,0.9747992753982544,0.0013506109826266766,0.0010056394385173917,0.0006281938985921443,0.9773112535476685,0.002334119053557515,0.005318562965840101
0.07452530460432172,0.25865112245082855,0.5177729725837708,3.6613152027130127,C16-d16-L2-H1-m4-ffn32,4,16,1.0,True,0.00020414662139955908,0.689258873462677,7.0162506103515625,9.963408592739142e-05,0.24939047545194626,0.533203125,-0.0006690686859656125,-0.000569434545468539,32,400,1.0,True,True,0,0.4432476758956909,4,0.005303635727614164,9.428268094779924e-05,16,1,2,adamw,0.9826277196407318,0.9087234437465668,2.636069178581238,0.20796328783035278,4.76802779303398e-05,-0.00023810079846953158,0.5166015625,-0.00023516030341852456,-1.3160069286823273,-0.0004732611123472452,cell-004-3bbcb7f3f746,0.00020143980509601533,4,100,1.0895755290985107,0.9993813633918762,0.00018071196973323822,4.542615351965651e-05,6.366224988596514e-05,0.9995263814926147,0.00012905115727335215,0.000418851530412212
0.0739102908410132,0.26939521729946136,0.5088739097118378,3.751756191253662,C16-d16-L2-H1-m4-ffn32,4,16,1.0,True,3.1379327992908657e-05,0.6895272731781006,6.980228424072266,0.00011043493577744812,0.3066328465938568,0.61328125,-0.00031655402563046664,-0.00020611910440493375,32,400,1.0,True,True,0,0.4349636435508728,4,0.0026088166050612926,1.9960290956078097e-05,16,1,2,adamw,0.94727823138237,0.9905825108289719,2.7486358284950256,0.2274499237537384,2.6270662701222136e-05,-0.0001342189452770981,0.5146484375,-4.573562910081819e-05,-0.9499298091977835,-0.00017995455709751695,cell-004-3bbcb7f3f746,3.102935079368763e-05,4,400,1.07730233669281,0.9997919797897339,1.981512650672812e-05,1.0289724741596729e-05,1.388817145198118e-05,0.9998466968536377,2.1691768779419363e-05,6.568479147972539e-05
