study_id,cell_id,cell_index,cell_key,seed,step,configured_steps,d_model,width,num_concepts,load,num_heads,heads,num_layers,memory_size,ffn_width,ffn,learning_rate,full_causal_gate_pass,function_base_mse,function_base_accuracy,donor_mse,donor_accuracy,value_flip_effect,natural_swap_mse,natural_swap_mae,walsh_distractor_direct_energy,walsh_interaction_energy,walsh_distractor_only_interaction_energy,walsh_target_interaction_energy,walsh_bias_energy,walsh_total_error_energy,attention_key_selectivity,attention_margin,embedding_effective_rank,normalized_rank,embedding_coherence,input_global_cosine,input_target_selectivity,output_global_cosine,output_target_selectivity
scaling-tuned-adamw-10seeds-v1,cell-007-8736a677897e,7,C32-d8-L2-H4-m4-ffn16,4,800,800,8,8,32,4,4,4,2,4,16,True,0.003,False,0.015823932364583015,0.99609375,0.010032106190919876,1.0,0.9839076995849609,0.011015496216714382,0.03843574970960617,0.004831118043512106,0.007923749275505543,0.002013259334489703,0.005910489708185196,0.002059765625745058,0.017633315175771713,0.17669910192489624,0.8488831742433831,4.37171745300293,0.5464646816253662,0.9860127568244934,0.14440205693244934,0.5207959413528442,0.3951856195926666,0.43058913946151733
scaling-tuned-adamw-10seeds-v1,cell-007-8736a677897e,7,C32-d8-L2-H4-m4-ffn16,5,0,800,8,8,32,4,4,4,2,4,16,True,0.003,False,1.399266242980957,0.515625,1.4710637331008911,0.50390625,0.01439736969769001,0.057788506150245667,0.15911203622817993,0.024224750697612762,0.0031264307908713818,0.0015737120993435383,0.0015527189243584871,0.43670710921287537,1.4410700798034668,-0.0002872212789952755,-0.1748514090431854,6.122547626495361,0.7653184533119202,0.8463478088378906,0.10886634886264801,0.18238615989685059,0.4668538570404053,0.1313878297805786
scaling-tuned-adamw-10seeds-v1,cell-007-8736a677897e,7,C32-d8-L2-H4-m4-ffn16,5,800,800,8,8,32,4,4,4,2,4,16,True,0.003,False,0.025301488116383553,0.99609375,0.016007903963327408,0.99609375,0.9474872946739197,0.013193752616643906,0.043675318360328674,0.011785397306084633,0.018764358013868332,0.0058053359389305115,0.01295902207493782,0.003724414622411132,0.0425523966550827,0.11548104882240295,-0.2622697912156582,4.343270301818848,0.542908787727356,0.9345569014549255,0.12347231805324554,0.2913925349712372,0.20948338508605957,0.37924718856811523
scaling-tuned-adamw-10seeds-v1,cell-007-8736a677897e,7,C32-d8-L2-H4-m4-ffn16,6,0,800,8,8,32,4,4,4,2,4,16,True,0.003,False,1.1464061737060547,0.4921875,1.1555547714233398,0.45703125,0.0026226132176816463,0.013637818396091461,0.08053003251552582,0.006669179070740938,0.0009902685414999723,0.0006069423398002982,0.00038332625990733504,0.10601654648780823,1.1117243766784668,-0.021223941817879677,-0.19999269978143275,6.555999279022217,0.8194999098777771,0.926497220993042,0.2535543739795685,0.38358625769615173,0.4316742718219757,0.30091559886932373
scaling-tuned-adamw-10seeds-v1,cell-007-8736a677897e,7,C32-d8-L2-H4-m4-ffn16,6,800,800,8,8,32,4,4,4,2,4,16,True,0.003,False,0.00283361435867846,1.0,0.013741621747612953,0.99609375,0.982601523399353,0.015240678563714027,0.028472211211919785,0.00807909108698368,0.00978127308189869,0.002123595215380192,0.007657676935195923,0.0017520145047456026,0.02372535690665245,0.21310783922672272,1.5023874677717686,4.609637260437012,0.5762046575546265,0.9028862714767456,0.09604000300168991,0.568039059638977,0.24232786893844604,0.4992861747741699
scaling-tuned-adamw-10seeds-v1,cell-007-8736a677897e,7,C32-d8-L2-H4-m4-ffn16,7,0,800,8,8,32,4,4,4,2,4,16,True,0.003,False,2.2003180980682373,0.546875,2.2888259887695312,0.52734375,0.20135971903800964,0.1639290153980255,0.2809576690196991,0.1363828480243683,0.022587798535823822,0.007932530716061592,0.01465526781976223,1.4017701148986816,2.2511773109436035,-0.0010612389305606484,-0.11325467540882528,6.868821620941162,0.8586027026176453,0.8384602069854736,0.16841435432434082,0.36907947063446045,0.5050054788589478,0.21748629212379456
scaling-tuned-adamw-10seeds-v1,cell-007-8736a677897e,7,C32-d8-L2-H4-m4-ffn16,7,800,800,8,8,32,4,4,4,2,4,16,True,0.003,False,0.0021987727377563715,1.0,0.006238629575818777,0.99609375,0.9948328733444214,0.004884259309619665,0.022442160174250603,0.0017171904910355806,0.002409338718280196,0.0005926744197495282,0.001816664356738329,0.0005676450673490763,0.00557882571592927,0.13408851623535156,0.783915305044502,4.9654765129089355,0.6206845641136169,0.9086505174636841,0.08619961142539978,0.5599126219749451,0.34577029943466187,0.6486005783081055
scaling-tuned-adamw-10seeds-v1,cell-007-8736a677897e,7,C32-d8-L2-H4-m4-ffn16,8,0,800,8,8,32,4,4,4,2,4,16,True,0.003,False,1.0106451511383057,0.55859375,1.0074005126953125,0.5625,0.060145631432533264,0.025264861062169075,0.11601488292217255,0.02320505678653717,0.002116892021149397,0.0010545734548941255,0.0010623184498399496,0.11135463416576385,1.0213639736175537,-0.008852450177073479,-0.17554880678653717,5.925403594970703,0.7406754493713379,0.8498490452766418,0.14439846575260162,0.26635584235191345,0.5035417079925537,0.13544861972332
scaling-tuned-adamw-10seeds-v1,cell-007-8736a677897e,7,C32-d8-L2-H4-m4-ffn16,8,800,800,8,8,32,4,4,4,2,4,16,True,0.003,False,0.010731972754001617,0.99609375,0.009382694028317928,0.99609375,0.9858304262161255,0.009796429425477982,0.01975427195429802,0.0014883647672832012,0.003113010199740529,0.000831088749691844,0.0022819212172180414,0.0009760755929164588,0.006643696688115597,0.1978338062763214,1.2821606695652008,4.846479892730713,0.6058099865913391,0.8920960426330566,0.14122116565704346,0.41797682642936707,0.14972670376300812,0.8207951784133911
scaling-tuned-adamw-10seeds-v1,cell-007-8736a677897e,7,C32-d8-L2-H4-m4-ffn16,9,0,800,8,8,32,4,4,4,2,4,16,True,0.003,False,2.9005916118621826,0.3828125,2.9785780906677246,0.390625,-0.2999388575553894,0.15954476594924927,0.2399049550294876,0.3211403489112854,0.030303511768579483,0.012147078290581703,0.01815643347799778,0.7897950410842896,2.8588695526123047,-0.012297551147639751,-0.1694106520153582,6.742682456970215,0.8428353071212769,0.9246402978897095,0.2489587664604187,0.23268911242485046,0.545561671257019,0.11855720728635788
scaling-tuned-adamw-10seeds-v1,cell-007-8736a677897e,7,C32-d8-L2-H4-m4-ffn16,9,800,800,8,8,32,4,4,4,2,4,16,True,0.003,False,0.05911994352936745,0.984375,0.04378911852836609,0.984375,0.9389334321022034,0.031032558530569077,0.08004269003868103,0.018156778067350388,0.017145497724413872,0.0031794423703104258,0.013966056518256664,0.008799387142062187,0.05952201411128044,0.1306496560573578,0.5986920529976487,4.354405403137207,0.5443006753921509,0.914535641670227,0.22026973962783813,0.36483344435691833,0.48101523518562317,0.1680614948272705
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,0,0,800,32,32,128,4,4,4,2,4,,False,0.003,False,1.5321605205535889,0.4765625,1.5230915546417236,0.4921875,-0.0627051368355751,0.11408829689025879,0.2602666914463043,0.09735380858182907,0.01495858933776617,0.0077145518735051155,0.00724403653293848,0.30682051181793213,1.5591661930084229,-0.007664322853088379,-0.2574850022792816,25.1415958404541,0.7856748700141907,0.604968249797821,0.054644227027893066,0.24109163880348206,0.5985656976699829,0.07737310230731964
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,0,800,800,32,32,128,4,4,4,2,4,,False,0.003,False,0.01631334237754345,0.99609375,0.030164778232574463,0.9921875,0.9893425703048706,0.012215115129947662,0.016472527757287025,0.0011937480885535479,0.0011797762708738446,7.857667515054345e-05,0.0011011995375156403,0.0013588836882263422,0.005042501259595156,0.2009200155735016,1.479630310088396,15.182402610778809,0.47445008158683777,0.7535263895988464,0.06122554838657379,0.4120156764984131,0.14997036755084991,0.9175332188606262
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,1,0,800,32,32,128,4,4,4,2,4,,False,0.003,False,1.2245171070098877,0.53515625,1.2256832122802734,0.48828125,0.0431087352335453,0.07799401879310608,0.2115589827299118,0.027786429971456528,0.003777795936912298,0.0019264352740719914,0.0018513606628403068,0.23863090574741364,1.188326120376587,-0.006676226854324341,-0.17236350011080503,25.418352127075195,0.7943235039710999,0.6772862076759338,0.25560256838798523,0.27091729640960693,0.7012951374053955,0.06084206700325012
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,1,800,800,32,32,128,4,4,4,2,4,,False,0.003,True,0.0002525674062781036,1.0,0.00025150051806122065,1.0,1.002692461013794,0.00011299973994027823,0.007340405136346817,3.912948159268126e-05,4.6979352191556245e-05,8.036172403080855e-06,3.894318069797009e-05,0.00010723691957537085,0.0002612380194477737,0.3247271478176117,2.4261264242231846,15.471152305603027,0.4834735095500946,0.7219027876853943,0.16043588519096375,0.45891073346138,0.1084270179271698,0.9865199327468872
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,2,0,800,32,32,128,4,4,4,2,4,,False,0.003,False,1.519822359085083,0.5546875,1.510992169380188,0.546875,0.07063019275665283,0.02200508862733841,0.11481684446334839,0.026333870366215706,0.0022251580376178026,0.001177053665742278,0.0010481043718755245,0.6780879497528076,1.5713967084884644,-0.008468303829431534,-0.21297580562531948,25.268543243408203,0.7896419763565063,0.6756442189216614,0.22992843389511108,0.2360377013683319,0.5883151888847351,0.07200194895267487
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,2,800,800,32,32,128,4,4,4,2,4,,False,0.003,True,0.000276839651633054,1.0,0.0002578084822744131,1.0,0.9913578033447266,7.844578067306429e-05,0.006700078956782818,0.0009115900611504912,0.0008070925250649452,4.803669071407057e-06,0.0008022888214327395,0.0009161381749436259,0.003626237390562892,0.17188715934753418,1.3322051148861647,14.672118186950684,0.45850369334220886,0.781402051448822,0.1687685251235962,0.40799516439437866,0.12690657377243042,0.9394813179969788
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,3,0,800,32,32,128,4,4,4,2,4,,False,0.003,False,1.9624253511428833,0.61328125,2.0106558799743652,0.60546875,0.30711162090301514,0.09175935387611389,0.2281396985054016,0.3174314796924591,0.014464113861322403,0.006931958720088005,0.007532154675573111,1.4414069652557373,2.269042730331421,-0.0008895249338820577,-0.13170348620042205,24.773218154907227,0.7741630673408508,0.6601043343544006,0.23342794179916382,0.28341537714004517,0.7416005730628967,0.06969264894723892
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,3,800,800,32,32,128,4,4,4,2,4,,False,0.003,True,0.0006161932251416147,1.0,0.0004912944277748466,1.0,1.00099515914917,0.00016655198123771697,0.007830309681594372,0.0005766586982645094,0.0009820004925131798,0.00022677438391838223,0.0007552260649390519,0.0004269830242265016,0.002342573367059231,0.29999828338623047,2.164080299437046,14.770467758178711,0.4615771174430847,0.7614049315452576,0.142957404255867,0.48903971910476685,0.1401720643043518,0.9110257625579834
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,4,0,800,32,32,128,4,4,4,2,4,,False,0.003,False,1.387254238128662,0.4296875,1.454841136932373,0.4609375,-0.004579947330057621,0.09126202017068863,0.23219716548919678,0.02074337936937809,0.0035581171978265047,0.001655832165852189,0.001902284799143672,0.2209436595439911,1.2588798999786377,-0.0035931579768657684,-0.11930291831959039,26.01828956604004,0.8130715489387512,0.6684684753417969,0.2206195592880249,0.2569442391395569,0.7415509223937988,0.08122134953737259
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,4,800,800,32,32,128,4,4,4,2,4,,False,0.003,False,0.005437100306153297,0.99609375,0.00025953585281968117,1.0,0.9959887862205505,0.005721221212297678,0.011981535702943802,0.000566524569876492,0.0011650287779048085,0.0003013460664078593,0.0008636827114969492,0.00037604791577905416,0.0023969721514731646,0.25696030259132385,1.8524682708084583,16.322416305541992,0.5100755095481873,0.6978124380111694,0.13202814757823944,0.445976197719574,0.12402722239494324,0.9483259916305542
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,5,0,800,32,32,128,4,4,4,2,4,,False,0.003,False,1.7615888118743896,0.45703125,1.8052624464035034,0.48046875,-0.11102689802646637,0.14807018637657166,0.2834487855434418,0.2066049873828888,0.007217497564852238,0.0035558221861720085,0.003661675611510873,0.39192622900009155,1.868380069732666,-0.01365681178867817,-0.22593429032713175,25.72490882873535,0.8039034008979797,0.7082235813140869,0.2513566315174103,0.2580631375312805,0.7513454556465149,0.07291921973228455
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,5,800,800,32,32,128,4,4,4,2,4,,False,0.003,False,0.0035752691328525543,1.0,0.008328800089657307,0.99609375,0.9976890087127686,0.003089670557528734,0.013920977711677551,0.00036161989555694163,0.00048410840099677444,8.443872502539307e-05,0.0003996696323156357,0.0007209201576188207,0.002426228253170848,0.22819724678993225,1.6570790763944387,14.928316116333008,0.4665098786354065,0.7092313766479492,0.17633318901062012,0.4727039337158203,0.29603415727615356,0.7328271865844727
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,6,0,800,32,32,128,4,4,4,2,4,,False,0.003,False,1.2438125610351562,0.5859375,1.1927037239074707,0.57421875,0.0968673825263977,0.06386461108922958,0.19120202958583832,0.04509797319769859,0.007105981931090355,0.003461388871073723,0.003644593060016632,0.32723432779312134,1.2026718854904175,-0.0014110298361629248,-0.13848451199010015,25.410892486572266,0.7940903902053833,0.6038287878036499,0.20259889960289001,0.28703877329826355,0.6367924213409424,0.08204720169305801
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,6,800,800,32,32,128,4,4,4,2,4,,False,0.003,True,0.00034893088741227984,1.0,0.00043661973904818296,1.0,0.9963694214820862,0.0004374692216515541,0.009311147034168243,0.00043731898767873645,0.0007850919500924647,0.00018603815988171846,0.0005990538047626615,0.0003878474817611277,0.001885406905785203,0.344164103269577,2.1423527244478464,17.574281692504883,0.5491963028907776,0.7076253294944763,0.12374452501535416,0.5017797946929932,0.09271060675382614,0.9724246263504028
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,7,0,800,32,32,128,4,4,4,2,4,,False,0.003,False,2.140634298324585,0.46875,2.0914621353149414,0.4609375,-0.11160410940647125,0.08582073450088501,0.2328999936580658,0.1211749017238617,0.011533910408616066,0.005376593209803104,0.006157316267490387,0.7599110007286072,2.168400287628174,-0.003677428001537919,-0.16184728406369686,25.215282440185547,0.7879775762557983,0.6367177367210388,0.15170246362686157,0.27144816517829895,0.7657795548439026,0.05808936059474945
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,7,800,800,32,32,128,4,4,4,2,4,,False,0.003,True,0.00031996978214010596,1.0,0.00036465947050601244,1.0,0.9999740123748779,0.00014242800534702837,0.008200831711292267,6.526278593810275e-05,6.872219091746956e-05,7.255830951180542e-06,6.146635132608935e-05,0.0001827249361667782,0.0003853249363601208,0.2852901518344879,2.0420596040785313,14.984973907470703,0.4682804346084595,0.7423067092895508,0.11433526873588562,0.44261422753334045,0.1283678561449051,0.9435915350914001
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,8,0,800,32,32,128,4,4,4,2,4,,False,0.003,False,1.5185298919677734,0.43359375,1.5421662330627441,0.41796875,-0.07439237087965012,0.059940487146377563,0.17846393585205078,0.04602886736392975,0.004759829957038164,0.0021938637364655733,0.0025659664534032345,0.2270260751247406,1.4351119995117188,-0.003641950897872448,-0.1455862889997661,24.83053970336914,0.7759543657302856,0.6675804853439331,0.16021937131881714,0.2923834025859833,0.6272329092025757,0.08254589140415192
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,8,800,800,32,32,128,4,4,4,2,4,,False,0.003,True,0.00014249449304770678,1.0,0.000133670459035784,1.0,0.9997345209121704,4.766303754877299e-05,0.004841483198106289,3.776882658712566e-05,1.7181939256261103e-05,1.2462176073313458e-06,1.5935722331050783e-05,5.649257218465209e-05,0.000153006287291646,0.24434956908226013,1.8178073586896062,18.295249938964844,0.5717265605926514,0.7256996631622314,0.1084805279970169,0.2816106379032135,0.13855865597724915,0.9120657444000244
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,9,0,800,32,32,128,4,4,4,2,4,,False,0.003,False,2.2925467491149902,0.40234375,2.3446693420410156,0.40625,-0.16864335536956787,0.1261357218027115,0.264628142118454,0.14807194471359253,0.042278118431568146,0.017516518011689186,0.02476160228252411,0.6960505843162537,2.2588682174682617,-0.009022844024002552,-0.19351434241980314,25.230270385742188,0.7884459495544434,0.6021556854248047,0.18429294228553772,0.25360411405563354,0.5174466967582703,0.10522697865962982
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,9,800,800,32,32,128,4,4,4,2,4,,False,0.003,True,0.00047894573071971536,1.0,0.0004302301676943898,1.0,0.9965437054634094,0.00011771485151257366,0.007573352660983801,6.427908374462277e-05,7.178515079431236e-05,8.909350071917288e-06,6.287579890340567e-05,0.00016394458361901343,0.00043353697401471436,0.2963595986366272,2.160580538213253,14.778364181518555,0.46182388067245483,0.7512086033821106,0.15348204970359802,0.4405200481414795,0.17235729098320007,0.9028005599975586
