seed,cell_key,transition,stress_gate_pass,tuned_gate_pass,stress_risk,tuned_risk,delta_risk,stress_accuracy,tuned_accuracy,delta_accuracy,stress_value_flip_effect,tuned_value_flip_effect,delta_value_flip_effect,stress_normalized_rank,tuned_normalized_rank,delta_normalized_rank
5,C128-d32-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.00023821524519007653,0.0029582076240330935,0.002719992378843017,1.0,0.9981689453125,-0.0018310546875,0.9998958110809326,0.9972881078720093,-0.00260770320892334,0.39382869005203247,0.4665098786354065,0.07268118858337402
5,C32-d32-L2-H1-m4-ffn64,pass_to_pass,True,True,0.0001076739135896787,5.250098911346868e-05,-5.517292447621003e-05,1.0,1.0,0.0,1.0012691020965576,0.9985871315002441,-0.0026819705963134766,0.2304704338312149,0.40147098898887634,0.17100055515766144
5,C32-d32-L2-H1-m4-ffnnone,pass_to_pass,True,True,6.111556285759434e-05,7.935381290735677e-05,1.8238250049762428e-05,1.0,1.0,0.0,1.0016450881958008,1.0015966892242432,-4.839897155761719e-05,0.3017198443412781,0.3839121460914612,0.0821923017501831
5,C32-d32-L2-H4-m4-ffn64,pass_to_pass,True,True,5.1392082241363823e-05,0.00031065757502801716,0.00025926549278665334,1.0,0.9998779296875,-0.0001220703125,0.9995462894439697,0.9990646839141846,-0.00048160552978515625,0.3283238708972931,0.34912386536598206,0.020799994468688965
5,C32-d32-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.0001256764226127416,0.00018444019951857626,5.8763776905834675e-05,1.0,1.0,0.0,1.0013421773910522,0.9998905658721924,-0.0014516115188598633,0.27832338213920593,0.30882346630096436,0.030500084161758423
5,C32-d8-L2-H1-m4-ffn16,pass_to_pass,True,True,7.651919440831989e-05,0.000599903694819659,0.0005233845004113391,1.0,0.9998779296875,-0.0001220703125,1.0006861686706543,0.9981081485748291,-0.0025780200958251953,0.5568393468856812,0.5412341952323914,-0.015605151653289795
5,C32-d8-L2-H1-m4-ffnnone,pass_to_pass,True,True,0.00011797889601439238,0.0002657334553077817,0.00014775455929338932,1.0,1.0,0.0,0.9962788820266724,0.9992454051971436,0.0029665231704711914,0.5379371643066406,0.5932192206382751,0.05528205633163452
5,C32-d8-L2-H4-m4-ffn16,pass_to_pass,True,True,0.012530768290162086,0.01779438927769661,0.005263620987534523,0.9930419921875,0.9896240234375,-0.00341796875,0.9738855957984924,0.9525158405303955,-0.021369755268096924,0.5109468102455139,0.542908787727356,0.03196197748184204
5,C32-d8-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.012558288872241974,0.015872009098529816,0.003313720226287842,0.9927978515625,0.991943359375,-0.0008544921875,0.9738712310791016,0.9671410918235779,-0.006730139255523682,0.5155549645423889,0.5958175659179688,0.08026260137557983
5,C8-d8-L2-H1-m4-ffn16,pass_to_pass,True,True,8.000205707503483e-05,0.00010575397755019367,2.575192047515884e-05,1.0,1.0,0.0,0.9992156624794006,0.9993841648101807,0.0001685023307800293,0.4058053493499756,0.4337189495563507,0.027913600206375122
5,C8-d8-L2-H1-m4-ffnnone,pass_to_pass,True,True,7.85384327173233e-05,0.0001515601616119966,7.302172889467329e-05,1.0,1.0,0.0,0.9996837377548218,0.9996264576911926,-5.728006362915039e-05,0.40796613693237305,0.41901451349258423,0.011048376560211182
5,C8-d8-L2-H4-m4-ffn16,pass_to_pass,True,True,0.00011594298848649487,0.0021802696865051985,0.0020643266980187036,1.0,0.998779296875,-0.001220703125,0.9985724687576294,0.9877055287361145,-0.010866940021514893,0.3653642237186432,0.3945673108100891,0.029203087091445923
5,C8-d8-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.00019703691941685975,0.00028864393243566155,9.160701301880181e-05,1.0,1.0,0.0,0.9998436570167542,0.9998740553855896,3.039836883544922e-05,0.3436851501464844,0.35245320200920105,0.008768051862716675
6,C128-d32-L2-H1-m4-ffn64,pass_to_pass,True,True,7.716382970102131e-05,8.236925350502133e-05,5.20542380400002e-06,1.0,1.0,0.0,0.9996981620788574,1.0046123266220093,0.0049141645431518555,0.4918643534183502,0.5964521169662476,0.10458776354789734
6,C128-d32-L2-H1-m4-ffnnone,pass_to_pass,True,True,0.00017233386461157352,0.00021928564819972962,4.6951783588156104e-05,1.0,0.9998779296875,-0.0001220703125,1.0015814304351807,0.9994000196456909,-0.002181410789489746,0.5084518790245056,0.5822134613990784,0.07376158237457275
