arm,arm_name,cell_hash,cell_id,checkpoint_index,codebook_geometry,codebook_replica_id,codebook_seed,codebook_seed_scope,codebook_trainable,cohort,config_hash,diag_seed,eval_seed,init_seed,mean_distractor_delta,patch_seed,prefix_hash,realized_codebook_seed,s_key,schema_version,seed,slot_index,step,study_config_hash,study_id,swap_seed,target_count,target_delta_mean,target_weight,train_seed,walsh_seed
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,6,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.009264854714274406,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,1.003659276291728,phase2-study-v2,111,2,800,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,1999,0.9943944215774536,0.2440185546875,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,6,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.011588453315198421,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,1.007002948783338,phase2-study-v2,111,3,800,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,2109,0.9954144954681396,0.2574462890625,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,7,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.011492024175822735,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,0.9778738124296069,phase2-study-v2,111,0,1200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,2009,0.9663817882537842,0.2452392578125,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,7,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.006188877858221531,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,1.0081091010943055,phase2-study-v2,111,1,1200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,2075,1.001920223236084,0.2532958984375,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,7,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.006056212354451418,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,1.0201869239099324,phase2-study-v2,111,2,1200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,1999,1.014130711555481,0.2440185546875,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,7,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.00722619378939271,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,0.9994262107647955,phase2-study-v2,111,3,1200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,2109,0.9922000169754028,0.2574462890625,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,8,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.006501836236566305,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,0.9868099517188966,phase2-study-v2,111,0,1600,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,2009,0.9803081154823303,0.2452392578125,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,8,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.004817688837647438,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,1.0055105332285166,phase2-study-v2,111,1,1600,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,2075,1.0006928443908691,0.2532958984375,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,8,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.005572525784373283,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,1.013014642521739,phase2-study-v2,111,2,1600,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,1999,1.0074421167373657,0.2440185546875,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,8,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.005263619590550661,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,0.9978691865690053,phase2-study-v2,111,3,1600,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,2109,0.9926055669784546,0.2574462890625,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,9,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.0036471406929194927,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,0.9792432705871761,phase2-study-v2,111,0,2400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,2009,0.9755961298942566,0.2452392578125,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,9,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.0016533425077795982,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,0.9949646880850196,phase2-study-v2,111,1,2400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,2075,0.99331134557724,0.2532958984375,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,9,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.002247174270451069,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,1.0286895828321576,phase2-study-v2,111,2,2400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,1999,1.0264424085617065,0.2440185546875,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,9,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.0015510127414017916,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,1.002906183945015,phase2-study-v2,111,3,2400,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,2109,1.0013551712036133,0.2574462890625,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,10,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.0029752126429229975,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,0.9793063274119049,phase2-study-v2,111,0,3200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,2009,0.9763311147689819,0.2452392578125,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,10,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.0014704001368954778,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,0.9962217939319089,phase2-study-v2,111,1,3200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,2075,0.9947513937950134,0.2532958984375,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,10,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.002122593345120549,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,1.0284853701014072,phase2-study-v2,111,2,3200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,1999,1.0263627767562866,0.2440185546875,20000111,40000111
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,10,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000111,30000111,10000111,-0.0016320741269737482,60000111,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271912,1.0001104271505028,phase2-study-v2,111,3,3200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000111,2109,0.998478353023529,0.2574462890625,20000111,40000111
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,0,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,0.03159342706203461,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,-0.20931604504585266,phase2-study-v2,100,0,0,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2022,-0.17772261798381805,0.246826171875,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,0,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,0.055250149220228195,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,-0.3825390450656414,phase2-study-v2,100,1,0,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2097,-0.3272888958454132,0.2559814453125,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,0,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,0.019908860325813293,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,-0.1602717787027359,phase2-study-v2,100,2,0,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2024,-0.1403629183769226,0.2470703125,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,0,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,0.04015527665615082,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,-0.12644577026367188,phase2-study-v2,100,3,0,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2049,-0.08629049360752106,0.2501220703125,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,1,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.02854577824473381,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.1594741903245449,phase2-study-v2,100,0,25,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2022,0.1309284120798111,0.246826171875,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,1,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.0405227467417717,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.17430532723665237,phase2-study-v2,100,1,25,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2097,0.13378258049488068,0.2559814453125,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,1,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.04157223924994469,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.1635642684996128,phase2-study-v2,100,2,25,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2024,0.12199202924966812,0.2470703125,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,1,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.06670184433460236,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.23723794519901276,phase2-study-v2,100,3,25,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2049,0.1705361008644104,0.2501220703125,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,2,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.04651212319731712,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.20002439245581627,phase2-study-v2,100,0,50,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2022,0.15351226925849915,0.246826171875,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,2,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.05308408662676811,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.2220904342830181,phase2-study-v2,100,1,50,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2097,0.16900634765625,0.2559814453125,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,2,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.05485157668590546,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.2101483941078186,phase2-study-v2,100,2,50,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2024,0.15529681742191315,0.2470703125,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,2,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.07854469120502472,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.2615683823823929,phase2-study-v2,100,3,50,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2049,0.18302369117736816,0.2501220703125,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,3,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.06636027246713638,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.2814802899956703,phase2-study-v2,100,0,100,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2022,0.21512001752853394,0.246826171875,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,3,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.059189554303884506,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.28024880215525627,phase2-study-v2,100,1,100,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2097,0.22105924785137177,0.2559814453125,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,3,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.06700987368822098,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.2858685627579689,phase2-study-v2,100,2,100,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2024,0.21885868906974792,0.2470703125,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,3,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.08876045793294907,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.32893597334623337,phase2-study-v2,100,3,100,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2049,0.2401755154132843,0.2501220703125,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,4,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.08335098624229431,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.5246015787124634,phase2-study-v2,100,0,200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2022,0.44125059247016907,0.246826171875,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,4,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.07073032110929489,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.4841255471110344,phase2-study-v2,100,1,200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2097,0.4133952260017395,0.2559814453125,20000100,40000100
hard-factorized-cosine-6400,hard-factorized-cosine-6400,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,hard-factorized-cosine-6400-14c47274dde1,4,random_normalized,,271801,master_init_derived,True,discovery-remedy,14c47274dde1cf5ac4181e8062998998328bb2de6a5744f0306cb44b683ae602,70000100,30000100,10000100,-0.06589610874652863,60000100,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,10271901,0.507557138800621,phase2-study-v2,100,2,200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000100,2024,0.4416610300540924,0.2470703125,20000100,40000100
