arm,arm_name,cell_hash,cell_id,checkpoint_index,codebook_geometry,codebook_replica_id,codebook_seed,codebook_seed_scope,codebook_trainable,cohort,config_hash,diag_seed,eval_seed,head_index,init_seed,layer_index,ov_frobenius_norm,ov_rank,patch_seed,prefix_hash,qk_frobenius_norm,qk_rank,realized_codebook_seed,schema_version,seed,step,study_config_hash,study_id,swap_seed,train_seed,walsh_seed
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,0,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,1,10000102,0,1.1264076232910156,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.4847123622894287,2,10271903,phase2-study-v2,102,0,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,0,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,2,10000102,0,1.4729657173156738,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.5132653713226318,2,10271903,phase2-study-v2,102,0,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,0,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,3,10000102,0,1.8215396404266357,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.1810966730117798,2,10271903,phase2-study-v2,102,0,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,0,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,0,10000102,1,1.0219781398773193,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.4233037233352661,2,10271903,phase2-study-v2,102,0,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,0,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,1,10000102,1,1.1238772869110107,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.3327478170394897,2,10271903,phase2-study-v2,102,0,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,0,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,2,10000102,1,1.4342374801635742,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.6346423625946045,2,10271903,phase2-study-v2,102,0,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,0,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,3,10000102,1,1.3145660161972046,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.0141160488128662,2,10271903,phase2-study-v2,102,0,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,1,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,0,10000102,0,1.0061806440353394,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.528870701789856,2,10271903,phase2-study-v2,102,25,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,1,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,1,10000102,0,1.0894798040390015,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.5631922483444214,2,10271903,phase2-study-v2,102,25,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,1,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,2,10000102,0,1.5551698207855225,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.3690394163131714,2,10271903,phase2-study-v2,102,25,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,1,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,3,10000102,0,1.6872584819793701,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.215735912322998,2,10271903,phase2-study-v2,102,25,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,1,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,0,10000102,1,1.0459433794021606,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.457929015159607,2,10271903,phase2-study-v2,102,25,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,1,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,1,10000102,1,1.160033941268921,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.279190182685852,2,10271903,phase2-study-v2,102,25,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,1,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,2,10000102,1,1.3675448894500732,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.6987406015396118,2,10271903,phase2-study-v2,102,25,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,1,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,3,10000102,1,1.1791115999221802,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.1112033128738403,2,10271903,phase2-study-v2,102,25,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,2,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,0,10000102,0,1.056933879852295,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.5883920192718506,2,10271903,phase2-study-v2,102,50,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,2,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,1,10000102,0,1.0814604759216309,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.590547800064087,2,10271903,phase2-study-v2,102,50,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,2,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,2,10000102,0,1.5888417959213257,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.3023087978363037,2,10271903,phase2-study-v2,102,50,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,2,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,3,10000102,0,1.6656653881072998,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.2709753513336182,2,10271903,phase2-study-v2,102,50,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,2,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,0,10000102,1,1.0803207159042358,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.5001754760742188,2,10271903,phase2-study-v2,102,50,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,2,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,1,10000102,1,1.1733191013336182,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.2466024160385132,2,10271903,phase2-study-v2,102,50,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,2,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,2,10000102,1,1.3502289056777954,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.7172268629074097,2,10271903,phase2-study-v2,102,50,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,2,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,3,10000102,1,1.1386117935180664,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.1261733770370483,2,10271903,phase2-study-v2,102,50,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,3,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,0,10000102,0,1.1362320184707642,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.7586174011230469,2,10271903,phase2-study-v2,102,100,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,3,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,1,10000102,0,1.0631848573684692,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.608447790145874,2,10271903,phase2-study-v2,102,100,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,3,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,2,10000102,0,1.6230748891830444,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.3487259149551392,2,10271903,phase2-study-v2,102,100,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,3,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,3,10000102,0,1.6137804985046387,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.3194148540496826,2,10271903,phase2-study-v2,102,100,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,3,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,0,10000102,1,1.0889992713928223,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.581872582435608,2,10271903,phase2-study-v2,102,100,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,3,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,1,10000102,1,1.158397912979126,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.2372885942459106,2,10271903,phase2-study-v2,102,100,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,3,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,2,10000102,1,1.3558772802352905,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.7174558639526367,2,10271903,phase2-study-v2,102,100,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,3,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,3,10000102,1,1.1104027032852173,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.111663579940796,2,10271903,phase2-study-v2,102,100,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,4,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,0,10000102,0,1.2928709983825684,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.9773404598236084,2,10271903,phase2-study-v2,102,200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,4,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,1,10000102,0,1.054640769958496,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.52065908908844,2,10271903,phase2-study-v2,102,200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,4,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,2,10000102,0,1.6345055103302002,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.577946424484253,2,10271903,phase2-study-v2,102,200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,4,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,3,10000102,0,1.5542621612548828,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.4926196336746216,2,10271903,phase2-study-v2,102,200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,4,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,0,10000102,1,1.1348934173583984,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.7657382488250732,2,10271903,phase2-study-v2,102,200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,4,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,1,10000102,1,1.133188009262085,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.221794843673706,2,10271903,phase2-study-v2,102,200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,4,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,2,10000102,1,1.3999226093292236,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.7594996690750122,2,10271903,phase2-study-v2,102,200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
hard-factorized-cosine-3200,hard-factorized-cosine-3200,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,hard-factorized-cosine-3200-1d28002b987f,4,random_normalized,,271801,master_init_derived,True,discovery-remedy,1d28002b987f3cd9d2bf74d6d59d825222ea51918d4f80a0c02b372ff994a5de,70000102,30000102,3,10000102,1,1.1113396883010864,2,60000102,928cfe70461daf3e4bea193a4ca70dadf399b8f17fc09f1af1cf202d10d53d68,1.0679709911346436,2,10271903,phase2-study-v2,102,200,3d47161a33fa94b720ff22e2e1c761cc0999620b0ac8f7628e7ad9399bb033bf,phase2-residual-factorization-noffn-discovery-remedy-v2,50000102,20000102,40000102
