arm,seed,step,accuracy,max_target_key_score_margin,mean_qk_factor_cosine
independent,117,3200,0.9150390625,0.48477280139923096,0.12427123735668898
independent,117,6400,0.98291015625,21.456317901611328,0.17554987204265543
independent,118,0,0.0,0.008092802949249744,0.0033899777701603363
independent,118,200,0.00390625,0.05384790897369385,0.2184483742893487
independent,118,400,0.0087890625,0.2192908525466919,0.25280206631454183
independent,118,800,0.013671875,0.24433684349060059,0.2134591768562697
independent,118,1600,0.53759765625,0.8282476663589478,0.012128807643626581
independent,118,3200,0.90478515625,0.9759464263916016,0.13136108637275157
independent,118,6400,0.9267578125,1.0498623847961426,0.12978182067044552
independent,119,0,0.0,0.006619233172386885,0.0021640864861735922
independent,119,200,0.0048828125,0.08211112022399902,0.2115575982792645
independent,119,400,0.0078125,0.18136394023895264,0.257948546956874
independent,119,800,0.01220703125,0.16367673873901367,0.20477739830717975
independent,119,1600,0.66064453125,2.175642251968384,0.08105834637978138
independent,119,3200,0.896484375,0.8552855849266052,0.13584088164300867
independent,119,6400,0.95849609375,1.6769710779190063,0.19786228411605392
positive,100,0,0.0,0.19369764626026154,1.0
positive,100,200,0.0078125,0.11191105842590332,0.6110460784540341
positive,100,400,0.01025390625,0.22698724269866943,0.5356439106639139
positive,100,800,0.01171875,0.22463274002075195,0.47171108359074276
positive,100,1600,0.47607421875,1.0934557914733887,0.1540126013112311
positive,100,3200,0.904296875,0.6213186383247375,0.20284843518288082
positive,100,6400,0.94873046875,1.0762525796890259,0.215205117976898
positive,101,0,0.0,0.20325498282909393,1.0
positive,101,200,0.00341796875,0.09786272048950195,0.6098674211993552
positive,101,400,0.00732421875,0.1281510591506958,0.5195516482140389
positive,101,800,0.01416015625,0.15961623191833496,0.4326837230633577
positive,101,1600,0.44482421875,0.5043787956237793,0.1181694053646158
positive,101,3200,0.900390625,0.7473037242889404,0.19789941291670654
positive,101,6400,0.95849609375,1.1561414003372192,0.24725702375707154
positive,102,0,0.0,0.16919434070587158,1.0
positive,102,200,0.0029296875,0.08411802351474762,0.5843160110419543
positive,102,400,0.009765625,0.13476407527923584,0.5120478970813334
positive,102,800,0.01220703125,0.20340228080749512,0.41802767374431915
positive,102,1600,0.57763671875,0.3469768762588501,0.24995397887238874
positive,102,3200,0.80126953125,1.9194574356079102,0.2513209658185415
positive,102,6400,0.9453125,2.0398426055908203,0.20242360325799813
positive,103,0,0.0,0.19112727046012878,1.0
positive,103,200,0.00537109375,0.1270514726638794,0.6035180471026864
positive,103,400,0.01220703125,0.09580802917480469,0.5237314565713601
positive,103,800,0.01220703125,0.20888924598693848,0.4175299417048225
positive,103,1600,0.1162109375,0.3621830940246582,0.2175139739819512
positive,103,3200,0.90087890625,1.9105947017669678,0.19148319679389209
positive,103,6400,0.970703125,3.532301425933838,0.15687121377435959
positive,104,0,0.0,0.19017429649829865,1.0
positive,104,200,0.00439453125,0.0746455192565918,0.5963717885015013
positive,104,400,0.005859375,0.1485229730606079,0.5168250347785917
positive,104,800,0.01171875,0.09740543365478516,0.40865605330263066
positive,104,1600,0.5419921875,0.7204856872558594,0.15444491435056587
positive,104,3200,0.7724609375,0.5800869464874268,0.19517154135437975
positive,104,6400,0.96044921875,0.49500662088394165,0.19334159482370067
positive,105,0,0.0,0.18318665027618408,1.0
positive,105,200,0.00634765625,0.08748435974121094,0.6169388294192073
positive,105,400,0.013671875,0.159470796585083,0.5341856373260558
positive,105,800,0.0146484375,0.14223265647888184,0.44553126911796853
positive,105,1600,0.53857421875,0.2767641842365265,0.17479703872586477
positive,105,3200,0.92138671875,0.5483511090278625,0.21391936256598204
positive,105,6400,0.955078125,1.3680096864700317,0.21460111768222767
positive,106,0,0.0,0.1713857799768448,1.0
positive,106,200,0.00439453125,0.10826683044433594,0.607446252456731
positive,106,400,0.00927734375,0.1491096019744873,0.5395404843013043
positive,106,800,0.0166015625,0.11589229106903076,0.44710095290840735
positive,106,1600,0.42333984375,0.29646965861320496,0.13927843346147953
positive,106,3200,0.73486328125,0.30363571643829346,0.21945546552226852
positive,106,6400,0.94873046875,1.9934406280517578,0.18977277728401554
positive,107,0,0.0,0.18173328042030334,1.0
