seed,arm,step,accuracy_l64_m4,nll_l64_m4,qk_factor_norm,ov_factor_norm,mean_target_score_margin,mean_attention_selectivity,mean_direct_full_card_s_key
112,qk-small,0,0.0,9.05318832397461,0.02836575528441688,5.417373321972691,9.895751740263137e-08,6.05359673500061e-09,0.001210719347000122
112,qk-small,200,0.04296875,7.422374725341797,9.428426258406281,7.839537047662546,0.11205252166837454,0.0020868288702331483,0.6474303603172302
112,qk-small,400,0.08984375,6.602854251861572,12.212289804857729,9.745194094306934,0.029185782186686993,8.675339631736279e-05,1.2439062595367432
112,qk-small,800,0.58984375,3.481497287750244,15.907332677661131,13.89428003752733,-0.010670563206076622,-0.024846959160640836,0.06558609008789062
112,qk-small,1600,0.859375,0.980718731880188,18.781472203214452,20.734797297347694,1.7175201503559947,-0.04290973558090627,-1.405542254447937
112,qk-small,3200,0.89453125,0.7784062623977661,22.20807765887476,25.526751193091513,-0.4090538651216775,-0.041483625303953886,1.0657331943511963
112,qk-zero,0,0.0,9.05318832397461,0.0,5.417373321972691,0.0,-7.450580596923828e-09,0.0012107591610401869
112,qk-zero,200,0.01171875,7.709785461425781,0.0,7.579199126895672,0.0,-7.450580596923828e-09,0.3998047709465027
112,qk-zero,400,0.03515625,7.130643844604492,0.0,9.28570402244378,0.0,-7.450580596923828e-09,0.6205735802650452
112,qk-zero,800,0.0703125,6.618598937988281,0.0,11.66296855807079,0.0,-7.450580596923828e-09,0.8429371118545532
112,qk-zero,1600,0.08984375,6.370226860046387,0.0,15.235159344166933,0.0,-7.450580596923828e-09,1.22520911693573
112,qk-zero,3200,0.09765625,6.180668354034424,0.0,20.257164217649223,0.0,-7.450580596923828e-09,1.53957200050354
112,standard,0,0.0,9.053160667419434,7.261633352810721,5.417373321972691,0.0065732048387872055,0.0004677502438426018,0.001097559928894043
112,standard,200,0.046875,7.428150177001953,11.600655034085301,7.81983905163185,0.11866499111056328,0.002852247387636453,0.6369096636772156
112,standard,400,0.078125,6.6064772605896,13.93606382078148,9.723712095968171,0.06094522960484028,0.002870617085136473,1.3359684944152832
112,standard,800,0.12109375,5.760069847106934,16.359605847672828,12.388872097176964,0.02642941102385521,0.00468991685193032,2.1167500019073486
112,standard,1600,0.84765625,1.1962027549743652,19.934663528959234,20.054510754057933,0.9617660297080874,-0.027266439399681985,-1.1566026210784912
112,standard,3200,0.95703125,0.37239569425582886,23.16960041305808,23.522943446540225,0.6075609251856804,-0.04176611509092254,0.4285464286804199
113,qk-small,0,0.0,9.054323196411133,0.02825864769026096,5.430421540844421,-3.842122664465819e-08,-6.51925802230835e-09,0.0007628898601979017
113,qk-small,200,0.03515625,7.451876640319824,9.424361146073892,7.83095309097295,-0.09395184926688671,0.002605876070447266,0.6290444135665894
113,qk-small,400,0.0625,6.749163627624512,12.066405756028185,9.746150332728096,-0.13906295597553253,0.007939865346997976,1.279252052307129
113,qk-small,800,0.08984375,5.8933491706848145,14.383800665349384,12.47395390116932,0.08048788830637932,0.005323848919942975,1.9207957983016968
113,qk-small,1600,0.796875,1.4333171844482422,17.99550328777504,20.364154456680364,-0.7677431609481573,-0.0425990613293834,-0.8184372186660767
113,qk-small,3200,0.875,0.8048878908157349,20.58548442189975,25.780640898936397,-1.4163319983053952,-0.05167668161448091,-0.01801586151123047
113,qk-zero,0,0.0,9.054323196411133,0.0,5.430421540844421,0.0,-7.450580596923828e-09,0.0007630388718098402
113,qk-zero,200,0.01171875,7.741335391998291,0.0,7.551342212661454,0.0,-7.450580596923828e-09,0.3740876317024231
113,qk-zero,400,0.0390625,7.2132368087768555,0.0,9.198372356896261,0.0,-7.450580596923828e-09,0.7309848070144653
113,qk-zero,800,0.02734375,6.752671241760254,0.0,11.63081958677467,0.0,-7.450580596923828e-09,0.9215604662895203
113,qk-zero,1600,0.0703125,6.294236183166504,0.0,15.256950420474352,0.0,-7.450580596923828e-09,1.485700249671936
113,qk-zero,3200,0.07421875,6.104306697845459,0.0,20.13440302234519,0.0,-7.450580596923828e-09,1.7011773586273193
113,standard,0,0.0,9.05460262298584,7.234213808706806,5.430421540844421,-0.002508833465981297,-0.00014887377619743347,0.0005122225265949965
113,standard,200,0.03125,7.466188430786133,11.724048932184555,7.82398193427596,-0.09427134785801172,-0.0010069605195894837,0.6404291391372681
113,standard,400,0.05859375,6.757101058959961,14.084392037560159,9.759610000600194,-0.03349431115202606,0.006063078995794058,1.3324337005615234
113,standard,800,0.12890625,5.923644065856934,16.426323720930444,12.499554034860767,0.11402642680332065,0.0046106730587780476,1.750927209854126
113,standard,1600,0.83203125,1.1444377899169922,19.322802909523077,20.74517759333989,0.3240848183631897,-0.04607381683308631,-0.7943582534790039
113,standard,3200,0.921875,0.7847453355789185,22.829737382431837,25.083175635449376,0.8145158514380455,-0.0654426084656734,-0.2614094018936157
114,qk-small,0,0.0,9.039356231689453,0.028356334857104478,5.439191840041333,5.5692378042593305e-08,2.3283064365386963e-09,-0.0029148957692086697
114,qk-small,200,0.046875,7.4437408447265625,9.54012523233041,7.8164730040575074,-0.007761217886582017,-0.0020035257330164313,0.5313783288002014
114,qk-small,400,0.09375,6.604786396026611,12.103417034649445,9.75844666594105,-0.008496545255184174,-0.0013367366045713425,0.9880715012550354
114,qk-small,800,0.11328125,5.821371555328369,14.709080559154298,12.522946086910967,0.021264455746859312,-0.008374161086976528,1.4632261991500854
114,qk-small,1600,0.84765625,1.1710355281829834,17.83832805719125,20.541496982866637,-1.4446364231407642,-0.036479850881733,-0.44388341903686523
114,qk-small,3200,0.8828125,0.9080814123153687,20.72671917087943,25.637829727589445,0.6367326304316521,-0.0322585025569424,-0.2699432373046875
114,qk-zero,0,0.0,9.039356231689453,0.0,5.439191840041333,0.0,0.0,-0.002914994955062866
114,qk-zero,200,0.01171875,7.737542152404785,0.0,7.525056579605257,0.0,0.0,0.31605371832847595
114,qk-zero,400,0.02734375,7.083755970001221,0.0,9.264184656494312,0.0,0.0,0.5944821238517761
114,qk-zero,800,0.07421875,6.576756954193115,0.0,11.688721618454709,0.0,0.0,0.8665579557418823
114,qk-zero,1600,0.078125,6.157373905181885,0.0,14.934051386920395,0.0,0.0,1.3549189567565918
114,qk-zero,3200,0.078125,5.88857364654541,0.0,19.830987000787808,0.0,0.0,1.7362642288208008
114,standard,0,0.0,9.039780616760254,7.259221723418746,5.439191840041333,0.0035808066168101504,0.00022806460037827492,-0.002551873680204153
114,standard,200,0.05859375,7.4522809982299805,11.712162902931599,7.807761410829842,0.0036862296983599663,-0.0013207199517637491,0.5331445336341858
114,standard,400,0.10546875,6.632100582122803,13.950182904647527,9.75568984364555,-0.00972601305693388,-0.007762385997921228,0.9592312574386597
114,standard,800,0.16796875,5.81184196472168,16.30827797224225,12.477357699301816,-0.17838787660002708,-0.017270502634346485,1.0922353267669678
114,standard,1600,0.81640625,1.2797737121582031,18.983097991065076,20.295164252023227,-0.41028919839300215,-0.04473683191463351,-0.9132332801818848
114,standard,3200,0.97265625,0.128385990858078,22.38241420211718,23.98988647755282,-0.11546535417437553,-0.025697725010104477,4.08165979385376
115,qk-small,0,0.0,9.017646789550781,0.028322055496847735,5.433361654583228,2.5763041588966473e-08,6.984919309616089e-10,0.006947338581085205
115,qk-small,200,0.0546875,7.48662805557251,9.31026104119602,7.732838071455946,0.060748984571546316,-0.011229677824303508,0.40737634897232056
115,qk-small,400,0.0703125,6.667844772338867,11.982747053165857,9.666055977922689,0.0674080764874816,-0.011595034040510654,0.9305834174156189
115,qk-small,800,0.1328125,5.862687110900879,14.609542111343702,12.326335491846807,0.10017818561755121,-0.012008055520709604,1.5414588451385498
115,qk-small,1600,0.765625,1.7389090061187744,18.200843975913504,20.057135497576258,-0.7987274078186601,-0.026622768898960203,-0.5551788806915283
115,qk-small,3200,0.9453125,0.31449204683303833,21.535748060354045,23.980162508448092,-2.1058138450607657,-0.056065062308334745,0.6843206882476807
115,qk-zero,0,0.0,9.017646789550781,0.0,5.433361654583228,0.0,0.0,0.006947348825633526
115,qk-zero,200,0.0078125,7.813821792602539,0.0,7.500536271632061,0.0,0.0,0.33497732877731323
115,qk-zero,400,0.02734375,7.3108134269714355,0.0,9.15428491408094,0.0,0.0,0.48899728059768677
115,qk-zero,800,0.03515625,6.855997085571289,0.0,11.406137899605657,0.0,0.0,0.8070763945579529
115,qk-zero,1600,0.06640625,6.593981742858887,0.0,14.655277781175432,0.0,0.0,1.1109886169433594
115,qk-zero,3200,0.0390625,6.498321533203125,0.0,19.701506606452384,0.0,0.0,1.5361584424972534
115,standard,0,0.0,9.017537117004395,7.25044620719302,5.433361654583228,0.0016710074633010663,0.00015086797066032887,0.007204800844192505
115,standard,200,0.046875,7.500661849975586,11.682485963472978,7.720821365234629,0.10017425660043955,-0.007876432035118341,0.43963658809661865
115,standard,400,0.0546875,6.685400009155273,13.924865709681146,9.654004721723169,-0.027653157245367765,-0.012059227970894426,0.9677796959877014
115,standard,800,0.12890625,5.821916580200195,16.151418586998375,12.351018035875503,-0.019240456633269787,-0.011460986570455134,1.5685712099075317
115,standard,1600,0.796875,1.547096610069275,19.30229850878304,19.899376872864227,-0.2766126529313624,-0.04271973227150738,-0.11995315551757812
115,standard,3200,0.90625,0.8080785274505615,21.537116149917882,25.78616202984285,0.2148076556622982,-0.051059078628895804,-0.7625198364257812
116,qk-small,0,0.0,9.043606758117676,0.028333035105452258,5.42994867149527,3.089717570681216e-08,9.313225746154785e-10,-0.00781587790697813
116,qk-small,200,0.0390625,7.545890808105469,9.443621159803786,7.754986896688286,0.04248960269615054,0.0017470401362515986,0.47639963030815125
116,qk-small,400,0.078125,6.716744422912598,11.948862669703182,9.71855992563704,0.06753554381430149,0.0017410565633326769,0.917838454246521
116,qk-small,800,0.0859375,5.9251017570495605,14.27345647533974,12.363427251402676,-0.0033393651247024536,0.0032034842879511416,1.38210129737854
116,qk-small,1600,0.85546875,1.075242280960083,17.87547109556634,20.697700624789505,-0.754628149792552,-0.044572803657501936,-1.8418009281158447
116,qk-small,3200,0.89453125,0.8348894119262695,22.289792856149838,25.963346945218337,0.33353694807738066,-0.046718696248717606,-0.2172684669494629
116,qk-zero,0,0.0,9.043606758117676,0.0,5.42994867149527,0.0,0.0,-0.007815748453140259
116,qk-zero,200,0.0078125,7.846065521240234,0.0,7.45259027542212,0.0,0.0,0.26984235644340515
116,qk-zero,400,0.03515625,7.297441005706787,0.0,9.043665881711483,0.0,0.0,0.5033895373344421
116,qk-zero,800,0.02734375,7.031852722167969,0.0,11.345810716157958,0.0,0.0,0.7500865459442139
116,qk-zero,1600,0.0234375,6.779946804046631,0.0,14.79080615518043,0.0,0.0,1.1374719142913818
116,qk-zero,3200,0.05078125,6.501280784606934,0.0,19.87338840500449,0.0,0.0,1.2248462438583374
116,standard,0,0.0,9.04351806640625,7.253256986995778,5.42994867149527,0.002029584051342681,0.00017520133405923843,-0.007984956726431847
116,standard,200,0.03125,7.551125526428223,11.584315530497243,7.727981976991571,0.020793732721358538,-0.0003742683329619467,0.47511574625968933
116,standard,400,0.07421875,6.700883388519287,13.780029381221016,9.694192924685842,0.06540804589167237,0.0002720998600125313,0.9320834875106812
116,standard,800,0.09375,6.013162612915039,16.050194713564157,12.332925594308602,-0.04055490531027317,-0.003919645678251982,1.5663350820541382
116,standard,1600,0.80859375,1.4391679763793945,18.741581005795688,20.137219812206865,0.01719848532229662,-0.04213479679310694,-1.3832058906555176
116,standard,3200,0.96484375,0.20444980263710022,22.3329845609998,23.8778253451375,-0.27923582307994366,-0.053244963612087304,-0.814956784248352
117,qk-small,0,0.0,9.037899017333984,0.028270184562381676,5.403042734952851,9.294933067671707e-08,5.587935447692871e-09,0.010690301656723022
117,qk-small,200,0.03515625,7.527835845947266,9.537662412727965,7.8142504447695,-0.02890083659440279,0.0020753505523316562,0.40342584252357483
117,qk-small,400,0.08203125,6.724208354949951,12.08031142802828,9.710750059373474,0.02987857675179839,0.003551411791704595,0.9188061356544495
117,qk-small,800,0.09765625,5.997735977172852,14.473184882225157,12.431917519193913,0.010986870620399714,0.00417028070660308,1.5428582429885864
117,qk-small,1600,0.8359375,1.388938546180725,18.2719351227138,20.323401510013657,-0.9426452601328492,-0.04934699699515477,-1.8137487173080444
117,qk-small,3200,0.9375,0.5724054574966431,22.02472056494123,24.195586358486068,-1.378432379104197,-0.04821604012977332,-0.7261242866516113
117,qk-zero,0,0.0,9.037899017333984,0.0,5.403042734952851,0.0,0.0,0.010690282098948956
117,qk-zero,200,0.0078125,7.799384593963623,0.0,7.537577286129517,0.0,0.0,0.2643986940383911
117,qk-zero,400,0.02734375,7.289758682250977,0.0,9.17767090419295,0.0,0.0,0.5219537019729614
117,qk-zero,800,0.0546875,6.794236183166504,0.0,11.67586051988031,0.0,0.0,0.6968531608581543
117,qk-zero,1600,0.046875,6.427011966705322,0.0,15.094321862043872,0.0,0.0,1.0783907175064087
117,qk-zero,3200,0.046875,6.22072696685791,0.0,19.94658528027446,0.0,0.0,1.4199272394180298
117,standard,0,0.0,9.038049697875977,7.237167247969709,5.403042734952851,0.006029491385561414,0.0004047506954520941,0.010474036447703838
117,standard,200,0.0390625,7.533113479614258,11.697463047452683,7.792642166828355,-0.017875962890684605,0.00014274625573307276,0.43807917833328247
117,standard,400,0.09765625,6.726404190063477,13.964062887915054,9.708124884358163,0.027646897360682487,0.003940827678889036,0.9267953038215637
117,standard,800,0.08984375,6.030762672424316,16.09759925808129,12.405879699792239,-0.032228920608758926,0.00359510030830279,1.5355665683746338
117,standard,1600,0.8046875,1.4181946516036987,19.379150979623436,19.96459563117365,-0.4401935487985611,-0.03265352244488895,-1.4261730909347534
117,standard,3200,0.91796875,0.7397613525390625,22.79878520740949,24.067911426375503,-0.3712459011003375,-0.05193146620877087,-1.6483092308044434
118,qk-small,0,0.0,9.014968872070312,0.028310137803660967,5.4253007526357315,-3.705814122234585e-08,-3.026798367500305e-09,0.005757977720350027
118,qk-small,200,0.05078125,7.409061431884766,9.68537987920665,7.840112062889209,0.18370497087016702,0.002911179792135954,0.410511314868927
118,qk-small,400,0.1015625,6.554691791534424,12.089722053765785,9.825884468123066,0.11066864617168903,0.0034933664137497544,0.8824746608734131
118,qk-small,800,0.14453125,5.755713939666748,14.343801793356075,12.546676520158936,-0.07936175167560577,0.010331921861506999,1.304427981376648
118,qk-small,1600,0.8515625,1.2433433532714844,17.94571340907745,20.53786144902068,-0.5034836316481233,-0.031378119019791484,-1.4995903968811035
118,qk-small,3200,0.9609375,0.19058923423290253,21.253679652549422,24.0286908318631,-0.8709997106343508,-0.01221795054152608,2.6643283367156982
118,qk-zero,0,0.0,9.014968872070312,0.0,5.4253007526357315,0.0,0.0,0.005757977720350027
118,qk-zero,200,0.01171875,7.71318244934082,0.0,7.539312170766658,0.0,0.0,0.3078756630420685
118,qk-zero,400,0.0390625,7.1199631690979,0.0,9.181336482856672,0.0,0.0,0.5132348537445068
118,qk-zero,800,0.046875,6.663908958435059,0.0,11.484335202517938,0.0,0.0,0.7099387049674988
118,qk-zero,1600,0.08984375,6.211539268493652,0.0,15.031180669105188,0.0,0.0,1.012810230255127
118,qk-zero,3200,0.10546875,5.856711387634277,0.0,20.022018709793777,0.0,0.0,1.2045161724090576
118,standard,0,0.0,9.014754295349121,7.2473952777372075,5.4253007526357315,-0.0024393195344600827,-0.00011335546150803566,0.00556133221834898
118,standard,200,0.03515625,7.421401023864746,11.77151657867204,7.815568946780749,0.14088268298655748,0.0032279534498229623,0.43299880623817444
118,standard,400,0.10546875,6.56443977355957,14.099841338813857,9.80808299568121,0.104030373506248,0.003010591201018542,0.9262531399726868
118,standard,800,0.5625,3.728515625,17.200353026648408,13.824049285427735,-0.20673178136348724,-0.026232821837766096,-0.4363071322441101
118,standard,1600,0.90234375,0.8317362070083618,19.45572869827569,20.535248179862172,0.7023893995210528,-0.0592709481716156,-1.881567120552063
118,standard,3200,0.9453125,0.3360669016838074,22.895386330218603,24.46890385410078,2.093622968532145,-0.02914235694333911,1.3688715696334839
119,qk-small,0,0.0,9.03748893737793,0.028287438157643528,5.431630150689894,3.883248500535785e-09,-4.656612873077393e-10,-0.007349491119384766
119,qk-small,200,0.04296875,7.450660705566406,9.37898561316185,7.796272132209701,-0.006756932940334082,-0.0044837003806605935,0.5590490698814392
119,qk-small,400,0.05859375,6.653948783874512,12.303980886363895,9.748615178774052,0.03425765875726938,-0.002574838697910309,1.1808358430862427
119,qk-small,800,0.13671875,5.816100120544434,14.650205915390483,12.496838875651822,0.137340871617198,0.004336133599281311,1.7077751159667969
119,qk-small,1600,0.86328125,1.0146453380584717,18.004076549066426,20.631379811162535,1.262891347054392,-0.04460280970670283,0.13213348388671875
119,qk-small,3200,0.96484375,0.2559347152709961,21.620851592902046,25.16038270732027,-0.3128109686076641,-0.05088077171240002,0.6570119857788086
119,qk-zero,0,0.0,9.03748893737793,0.0,5.431630150689894,0.0,0.0,-0.0073495907709002495
119,qk-zero,200,0.01171875,7.782530784606934,0.0,7.518527265628267,0.0,0.0,0.3262217044830322
119,qk-zero,400,0.01171875,7.275537014007568,0.0,9.103977482195495,0.0,0.0,0.6115580797195435
119,qk-zero,800,0.0390625,6.853853702545166,0.0,11.538579911333944,0.0,0.0,0.8870236873626709
119,qk-zero,1600,0.0625,6.4251275062561035,0.0,15.2357822805038,0.0,0.0,1.2477014064788818
119,qk-zero,3200,0.046875,6.189559459686279,0.0,20.172943630618736,0.0,0.0,1.476960301399231
119,standard,0,0.0,9.037489891052246,7.241584168356743,5.431630150689894,0.0002955575764644891,-6.635906174778938e-06,-0.007536431308835745
119,standard,200,0.0546875,7.467025279998779,11.605818972700703,7.775219660290141,0.007354138884693384,-0.002763186697848141,0.5308272242546082
119,standard,400,0.05859375,6.701572418212891,14.109489364413998,9.736742983811387,0.014916271902620792,-0.005477696773596108,1.1379995346069336
119,standard,800,0.40234375,4.689790725708008,17.44663111567322,12.789312780840639,-0.002190158935263753,-0.016885758086573333,0.5557051301002502
119,standard,1600,0.87109375,0.8263928890228271,19.83212064460291,20.19067043765171,-0.607357220724225,-0.05241073534125462,0.26753997802734375
119,standard,3200,0.9609375,0.42605888843536377,23.529997732775993,24.07035978684676,0.7667883466929197,-0.0631406891043298,0.7438616752624512
