alpha_training,arm_name,beta_random_orthogonal,fixed_probe_risk,log10_risk_over_center,seed,step
0.6666666666666666,hard-factorized-constant-6400,0.5,0.34418507166057877,0.999507959941574,102,800
0.6666666666666666,hard-factorized-constant-6400,0.6666666666666666,0.47311216445194504,1.1376800447773754,102,800
0.6666666666666666,hard-factorized-constant-6400,0.8333333333333334,0.5476253499659514,1.2011994739234404,102,800
0.6666666666666666,hard-factorized-constant-6400,1.0,0.6040509056015839,1.2437894699604706,102,800
0.8333333333333334,hard-factorized-constant-6400,-1.0,0.24465267004661692,0.851265890043871,102,800
0.8333333333333334,hard-factorized-constant-6400,-0.8333333333333334,0.19158533199234873,0.7450781860943777,102,800
0.8333333333333334,hard-factorized-constant-6400,-0.6666666666666666,0.15410891051373968,0.6505436803689785,102,800
0.8333333333333334,hard-factorized-constant-6400,-0.5,0.13137399021995644,0.5812253211274758,102,800
0.8333333333333334,hard-factorized-constant-6400,-0.3333333333333333,0.09210676924851871,0.42700747938624206,102,800
0.8333333333333334,hard-factorized-constant-6400,-0.16666666666666666,0.06368472111857568,0.266751181530141,102,800
0.8333333333333334,hard-factorized-constant-6400,0.0,0.05072702706247491,0.16795534074579838,102,800
0.8333333333333334,hard-factorized-constant-6400,0.16666666666666666,0.08721936157493014,0.40332883361278804,102,800
0.8333333333333334,hard-factorized-constant-6400,0.3333333333333333,0.20975637943051473,0.7844311083234013,102,800
0.8333333333333334,hard-factorized-constant-6400,0.5,0.34840451904153596,1.0047997096609227,102,800
0.8333333333333334,hard-factorized-constant-6400,0.6666666666666666,0.44822510949164396,1.1142121121773607,102,800
0.8333333333333334,hard-factorized-constant-6400,0.8333333333333334,0.5109971603016406,1.1711344168894187,102,800
0.8333333333333334,hard-factorized-constant-6400,1.0,0.5815208929887441,1.227281252952655,102,800
1.0,hard-factorized-constant-6400,-1.0,0.21967626600255094,0.804499068132376,102,800
1.0,hard-factorized-constant-6400,-0.8333333333333334,0.17840735811330338,0.7141286923560262,102,800
1.0,hard-factorized-constant-6400,-0.6666666666666666,0.15444800769664618,0.6514982406848332,102,800
1.0,hard-factorized-constant-6400,-0.5,0.14440048185640186,0.6222845726491414,102,800
1.0,hard-factorized-constant-6400,-0.3333333333333333,0.08891414578708055,0.4116867907004619,102,800
1.0,hard-factorized-constant-6400,-0.16666666666666666,0.0778727645139761,0.3541015227923948,102,800
1.0,hard-factorized-constant-6400,0.0,0.05189904704668839,0.17787531374506352,102,800
1.0,hard-factorized-constant-6400,0.16666666666666666,0.10977111440171018,0.5032040034039197,102,800
1.0,hard-factorized-constant-6400,0.3333333333333333,0.23032380030128433,0.8250547479064884,102,800
1.0,hard-factorized-constant-6400,0.5,0.3222666321932772,0.9709312707552564,102,800
1.0,hard-factorized-constant-6400,0.6666666666666666,0.43683461590078926,1.1030329758708246,102,800
1.0,hard-factorized-constant-6400,0.8333333333333334,0.49606235689864664,1.1582522025633297,102,800
1.0,hard-factorized-constant-6400,1.0,0.5797739631430503,1.2259746380812875,102,800
-1.0,hard-factorized-constant-6400,-1.0,0.17651818969031707,1.753648100671197,102,3200
-1.0,hard-factorized-constant-6400,-0.8333333333333334,0.15598948948523475,1.699953972584522,102,3200
-1.0,hard-factorized-constant-6400,-0.6666666666666666,0.12846592934630224,1.6156465988546487,102,3200
-1.0,hard-factorized-constant-6400,-0.5,0.1076398491149953,1.5388317161640868,102,3200
-1.0,hard-factorized-constant-6400,-0.3333333333333333,0.09871146004499057,1.5012262114694899,102,3200
-1.0,hard-factorized-constant-6400,-0.16666666666666666,0.08639610089893801,1.4433527788324887,102,3200
-1.0,hard-factorized-constant-6400,0.0,0.08216623050384532,1.421551999382906,102,3200
-1.0,hard-factorized-constant-6400,0.16666666666666666,0.0898508364865255,1.4603807604733992,102,3200
-1.0,hard-factorized-constant-6400,0.3333333333333333,0.09825554576530214,1.4992157081500421,102,3200
-1.0,hard-factorized-constant-6400,0.5,0.11429928950226818,1.5649021666261018,102,3200
-1.0,hard-factorized-constant-6400,0.6666666666666666,0.13799794372548654,1.6467312509783922,102,3200
-1.0,hard-factorized-constant-6400,0.8333333333333334,0.168911320716041,1.7345173935284683,102,3200
-1.0,hard-factorized-constant-6400,1.0,0.1981954255959195,1.8039522624783566,102,3200
-0.8333333333333334,hard-factorized-constant-6400,-1.0,0.14675388056723393,1.6734482298330855,102,3200
-0.8333333333333334,hard-factorized-constant-6400,-0.8333333333333334,0.1222090104599194,1.5939618634297898,102,3200
-0.8333333333333334,hard-factorized-constant-6400,-0.6666666666666666,0.09630518491284717,1.4905083053026238,102,3200
-0.8333333333333334,hard-factorized-constant-6400,-0.5,0.07810699937257215,1.399548589733643,102,3200
-0.8333333333333334,hard-factorized-constant-6400,-0.3333333333333333,0.06474523258124666,1.3180664311510009,102,3200
-0.8333333333333334,hard-factorized-constant-6400,-0.16666666666666666,0.05252294987232938,1.227207745445181,102,3200
-0.8333333333333334,hard-factorized-constant-6400,0.0,0.051625378390728255,1.219721883706353,102,3200
-0.8333333333333334,hard-factorized-constant-6400,0.16666666666666666,0.060423473935936056,1.288064326461116,102,3200
-0.8333333333333334,hard-factorized-constant-6400,0.3333333333333333,0.07139774312388075,1.3605431198320017,102,3200
-0.8333333333333334,hard-factorized-constant-6400,0.5,0.08804423754975618,1.4515595727297246,102,3200
-0.8333333333333334,hard-factorized-constant-6400,0.6666666666666666,0.10905288442136649,1.5444957928941057,102,3200
-0.8333333333333334,hard-factorized-constant-6400,0.8333333333333334,0.14490425992072198,1.6679397889714682,102,3200
-0.8333333333333334,hard-factorized-constant-6400,1.0,0.17280917646168548,1.744425436379751,102,3200
-0.6666666666666666,hard-factorized-constant-6400,-1.0,0.12675286113231432,1.6098164070873562,102,3200
-0.6666666666666666,hard-factorized-constant-6400,-0.8333333333333334,0.09875622173478613,1.5014231019685997,102,3200
-0.6666666666666666,hard-factorized-constant-6400,-0.6666666666666666,0.07444940112912726,1.378719844485722,102,3200
-0.6666666666666666,hard-factorized-constant-6400,-0.5,0.057141972721316846,1.2638138653699293,102,3200
-0.6666666666666666,hard-factorized-constant-6400,-0.3333333333333333,0.04030330768284136,1.1121993258958873,102,3200
-0.6666666666666666,hard-factorized-constant-6400,-0.16666666666666666,0.028703380119726132,0.9647916782578665,102,3200
-0.6666666666666666,hard-factorized-constant-6400,0.0,0.024986726024694067,0.9045679907112756,102,3200
-0.6666666666666666,hard-factorized-constant-6400,0.16666666666666666,0.03218730306559636,1.0145432250589668,102,3200
-0.6666666666666666,hard-factorized-constant-6400,0.3333333333333333,0.04504041312283532,1.1604610011755048,102,3200
-0.6666666666666666,hard-factorized-constant-6400,0.5,0.05848194154891781,1.2738804182308372,102,3200
-0.6666666666666666,hard-factorized-constant-6400,0.6666666666666666,0.08293132713421532,1.4255772512173641,102,3200
-0.6666666666666666,hard-factorized-constant-6400,0.8333333333333334,0.11379094900182377,1.5629663552451136,102,3200
-0.6666666666666666,hard-factorized-constant-6400,1.0,0.14411290048092495,1.6655614949191608,102,3200
-0.5,hard-factorized-constant-6400,-1.0,0.10941434203608057,1.5459328889134711,102,3200
-0.5,hard-factorized-constant-6400,-0.8333333333333334,0.08333155805393129,1.427668137772895,102,3200
-0.5,hard-factorized-constant-6400,-0.6666666666666666,0.06017447351724293,1.286270935051359,102,3200
-0.5,hard-factorized-constant-6400,-0.5,0.040623900867883034,1.1156402595952966,102,3200
-0.5,hard-factorized-constant-6400,-0.3333333333333333,0.024714947750691135,0.8998183325133293,102,3200
-0.5,hard-factorized-constant-6400,-0.16666666666666666,0.015195699036610184,0.6885793192540349,102,3200
-0.5,hard-factorized-constant-6400,0.0,0.010547854890535047,0.5300227823128675,102,3200
-0.5,hard-factorized-constant-6400,0.16666666666666666,0.01829683252215843,0.7692345486812397,102,3200
-0.5,hard-factorized-constant-6400,0.3333333333333333,0.026717887988243566,0.9336607606353015,102,3200
-0.5,hard-factorized-constant-6400,0.5,0.03914371099001382,1.0995206320824247,102,3200
-0.5,hard-factorized-constant-6400,0.6666666666666666,0.06419565967091967,1.3143643018496713,102,3200
-0.5,hard-factorized-constant-6400,0.8333333333333334,0.09197031004970052,1.4705062864256417,102,3200
-0.5,hard-factorized-constant-6400,1.0,0.11969318502799159,1.584928059528959,102,3200
-0.3333333333333333,hard-factorized-constant-6400,-1.0,0.10116362734931132,1.5118830289750032,102,3200
-0.3333333333333333,hard-factorized-constant-6400,-0.8333333333333334,0.07485615325613695,1.3810861414665854,102,3200
-0.3333333333333333,hard-factorized-constant-6400,-0.6666666666666666,0.05007211159157113,1.2064545422701358,102,3200
-0.3333333333333333,hard-factorized-constant-6400,-0.5,0.026094825940686517,0.923413040191016,102,3200
-0.3333333333333333,hard-factorized-constant-6400,-0.3333333333333333,0.013258262385499623,0.6293452454489861,102,3200
-0.3333333333333333,hard-factorized-constant-6400,-0.16666666666666666,0.008092129023167097,0.4149214345142389,102,3200
-0.3333333333333333,hard-factorized-constant-6400,0.0,0.004195539462555776,0.12964644619671417,102,3200
-0.3333333333333333,hard-factorized-constant-6400,0.16666666666666666,0.012721249078795993,0.6113883919238555,102,3200
-0.3333333333333333,hard-factorized-constant-6400,0.3333333333333333,0.018151103636807008,0.7657616723163942,102,3200
-0.3333333333333333,hard-factorized-constant-6400,0.5,0.02881994130523577,0.9665517278412964,102,3200
-0.3333333333333333,hard-factorized-constant-6400,0.6666666666666666,0.04610166614194011,1.1705752571846908,102,3200
-0.3333333333333333,hard-factorized-constant-6400,0.8333333333333334,0.07277486138198688,1.3688400227362971,102,3200
-0.3333333333333333,hard-factorized-constant-6400,1.0,0.09952820998484968,1.5048048291997493,102,3200
-0.16666666666666666,hard-factorized-constant-6400,-1.0,0.09510940606179955,1.4850821054531118,102,3200
-0.16666666666666666,hard-factorized-constant-6400,-0.8333333333333334,0.06876834138187939,1.3442471856021454,102,3200
-0.16666666666666666,hard-factorized-constant-6400,-0.6666666666666666,0.03762318921314002,1.0823142425580987,102,3200
-0.16666666666666666,hard-factorized-constant-6400,-0.5,0.014622039210437157,0.6718665800209734,102,3200
-0.16666666666666666,hard-factorized-constant-6400,-0.3333333333333333,0.008562667582905414,0.4394677201576377,102,3200
-0.16666666666666666,hard-factorized-constant-6400,-0.16666666666666666,0.0064928540929823485,0.319294279391191,102,3200
-0.16666666666666666,hard-factorized-constant-6400,0.0,0.0025908018248472836,-0.07970716987236934,102,3200
-0.16666666666666666,hard-factorized-constant-6400,0.16666666666666666,0.010100054473663118,0.51118235196173,102,3200
-0.16666666666666666,hard-factorized-constant-6400,0.3333333333333333,0.012697797248283153,0.6105870240565445,102,3200
-0.16666666666666666,hard-factorized-constant-6400,0.5,0.02339616909577561,0.8760033874129666,102,3200
-0.16666666666666666,hard-factorized-constant-6400,0.6666666666666666,0.038399103676967625,1.09117972290554,102,3200
-0.16666666666666666,hard-factorized-constant-6400,0.8333333333333334,0.06559375633278695,1.323721138039355,102,3200
-0.16666666666666666,hard-factorized-constant-6400,1.0,0.08606003385702844,1.4416601484507696,102,3200
0.0,hard-factorized-constant-6400,-1.0,0.09116410071550007,1.4666824880959874,102,3200
0.0,hard-factorized-constant-6400,-0.8333333333333334,0.05914302538214414,1.278762172357745,102,3200
0.0,hard-factorized-constant-6400,-0.6666666666666666,0.025263656965370827,0.9093548516207194,102,3200
0.0,hard-factorized-constant-6400,-0.5,0.010997526695842584,0.5481536607218802,102,3200
0.0,hard-factorized-constant-6400,-0.3333333333333333,0.008248412614370057,0.42322901359134557,102,3200
0.0,hard-factorized-constant-6400,-0.16666666666666666,0.0067109207161346225,0.33364074387142106,102,3200
0.0,hard-factorized-constant-6400,0.0,0.003112729374941818,0.0,102,3200
0.0,hard-factorized-constant-6400,0.16666666666666666,0.009668386594141104,0.4922126433616555,102,3200
0.0,hard-factorized-constant-6400,0.3333333333333333,0.011921209435808685,0.5831789537227587,102,3200
0.0,hard-factorized-constant-6400,0.5,0.022404751122662707,0.8571987598764665,102,3200
0.0,hard-factorized-constant-6400,0.6666666666666666,0.03257268650424573,1.019712215286139,102,3200
0.0,hard-factorized-constant-6400,0.8333333333333334,0.05956448374820236,1.2818460179064617,102,3200
0.0,hard-factorized-constant-6400,1.0,0.08331911964003673,1.4276033083392219,102,3200
0.16666666666666666,hard-factorized-constant-6400,-1.0,0.08684746371167129,1.4456157757049213,102,3200
0.16666666666666666,hard-factorized-constant-6400,-0.8333333333333334,0.04770348868863264,1.1854087772110005,102,3200
0.16666666666666666,hard-factorized-constant-6400,-0.6666666666666666,0.02104793522887092,0.8300681344663814,102,3200
0.16666666666666666,hard-factorized-constant-6400,-0.5,0.011202908028233283,0.5561894064361328,102,3200
0.16666666666666666,hard-factorized-constant-6400,-0.3333333333333333,0.009040262218816621,0.4630396635059254,102,3200
0.16666666666666666,hard-factorized-constant-6400,-0.16666666666666666,0.007613120995771194,0.3884213679630697,102,3200
0.16666666666666666,hard-factorized-constant-6400,0.0,0.004949408857697323,0.2014119670699161,102,3200
0.16666666666666666,hard-factorized-constant-6400,0.16666666666666666,0.011724008809451023,0.5759347719441861,102,3200
0.16666666666666666,hard-factorized-constant-6400,0.3333333333333333,0.015305709782293968,0.6917121100871819,102,3200
0.16666666666666666,hard-factorized-constant-6400,0.5,0.023273803213215476,0.873725993760543,102,3200
0.16666666666666666,hard-factorized-constant-6400,0.6666666666666666,0.032501397970184434,1.0187606773705116,102,3200
0.16666666666666666,hard-factorized-constant-6400,0.8333333333333334,0.05537221024308273,1.2501504950506879,102,3200
0.16666666666666666,hard-factorized-constant-6400,1.0,0.0849821166013296,1.4361861794619384,102,3200
0.3333333333333333,hard-factorized-constant-6400,-1.0,0.08282450205754033,1.4250174694229238,102,3200
0.3333333333333333,hard-factorized-constant-6400,-0.8333333333333334,0.043529113781508345,1.1456384612012653,102,3200
0.3333333333333333,hard-factorized-constant-6400,-0.6666666666666666,0.021306107829490765,0.8353627564881473,102,3200
0.3333333333333333,hard-factorized-constant-6400,-0.5,0.012787790262495023,0.6136541404735724,102,3200
0.3333333333333333,hard-factorized-constant-6400,-0.3333333333333333,0.010304904636007198,0.519902612918974,102,3200
0.3333333333333333,hard-factorized-constant-6400,-0.16666666666666666,0.00898871956289312,0.46055646702747066,102,3200
0.3333333333333333,hard-factorized-constant-6400,0.0,0.008273374349841014,0.42454131137677625,102,3200
0.3333333333333333,hard-factorized-constant-6400,0.16666666666666666,0.01569873196410649,0.7027232103440344,102,3200
0.3333333333333333,hard-factorized-constant-6400,0.3333333333333333,0.019483019348680967,0.796514897674569,102,3200
0.3333333333333333,hard-factorized-constant-6400,0.5,0.024318867190872173,0.8928019768343864,102,3200
0.3333333333333333,hard-factorized-constant-6400,0.6666666666666666,0.03330809212276345,1.0294083929973676,102,3200
0.3333333333333333,hard-factorized-constant-6400,0.8333333333333334,0.05178308762592602,1.221046578024592,102,3200
0.3333333333333333,hard-factorized-constant-6400,1.0,0.08399009226404906,1.4310866941853386,102,3200
0.5,hard-factorized-constant-6400,-1.0,0.08269742336910339,1.4243506141545728,102,3200
0.5,hard-factorized-constant-6400,-0.8333333333333334,0.04622944360547657,1.171777302365431,102,3200
0.5,hard-factorized-constant-6400,-0.6666666666666666,0.02360017524611028,0.8797738637387764,102,3200
0.5,hard-factorized-constant-6400,-0.5,0.015944399770353786,0.7094668106445791,102,3200
0.5,hard-factorized-constant-6400,-0.3333333333333333,0.011838861571091593,0.5801685783389708,102,3200
0.5,hard-factorized-constant-6400,-0.16666666666666666,0.010908857930676467,0.5446379216910288,102,3200
0.5,hard-factorized-constant-6400,0.0,0.012743220905869032,0.6121378475872924,102,3200
0.5,hard-factorized-constant-6400,0.16666666666666666,0.019127941204763736,0.7885268640282496,102,3200
0.5,hard-factorized-constant-6400,0.3333333333333333,0.022165341197961836,0.8525330567639211,102,3200
0.5,hard-factorized-constant-6400,0.5,0.024848216868512588,0.9021538646533855,102,3200
0.5,hard-factorized-constant-6400,0.6666666666666666,0.03352452871942371,1.032221317196271,102,3200
0.5,hard-factorized-constant-6400,0.8333333333333334,0.04574078607681922,1.1671622597364681,102,3200
0.5,hard-factorized-constant-6400,1.0,0.0821903738247264,1.4216795915919533,102,3200
0.6666666666666666,hard-factorized-constant-6400,-1.0,0.08307031928912112,1.4263045155705822,102,3200
0.6666666666666666,hard-factorized-constant-6400,-0.8333333333333334,0.053619165783877806,1.2361786887194826,102,3200
0.6666666666666666,hard-factorized-constant-6400,-0.6666666666666666,0.028418584391800863,0.9604610765699446,102,3200
0.6666666666666666,hard-factorized-constant-6400,-0.5,0.019894440624050845,0.805590368357284,102,3200
0.6666666666666666,hard-factorized-constant-6400,-0.3333333333333333,0.013821293759786173,0.6474073334761205,102,3200
0.6666666666666666,hard-factorized-constant-6400,-0.16666666666666666,0.013881344864727349,0.6492901797068333,102,3200
0.6666666666666666,hard-factorized-constant-6400,0.0,0.016814453994080332,0.7325414051368407,102,3200
0.6666666666666666,hard-factorized-constant-6400,0.16666666666666666,0.020402040655856928,0.8165322445115165,102,3200
0.6666666666666666,hard-factorized-constant-6400,0.3333333333333333,0.023730333960033684,0.8821624859899453,102,3200
0.6666666666666666,hard-factorized-constant-6400,0.5,0.02548740142633069,0.9131841949836862,102,3200
0.6666666666666666,hard-factorized-constant-6400,0.6666666666666666,0.034171785918550274,1.040526312753031,102,3200
0.6666666666666666,hard-factorized-constant-6400,0.8333333333333334,0.04585995672177307,1.1682922763962997,102,3200
0.6666666666666666,hard-factorized-constant-6400,1.0,0.09308052796285046,1.4757174738347327,102,3200
0.8333333333333334,hard-factorized-constant-6400,-1.0,0.08540888649411181,1.4383616957002718,102,3200
0.8333333333333334,hard-factorized-constant-6400,-0.8333333333333334,0.061215515854656455,1.2937201494313466,102,3200
0.8333333333333334,hard-factorized-constant-6400,-0.6666666666666666,0.03704910569014984,1.0756363650720202,102,3200
0.8333333333333334,hard-factorized-constant-6400,-0.5,0.024997907768702667,0.9047622972184342,102,3200
0.8333333333333334,hard-factorized-constant-6400,-0.3333333333333333,0.016997809270937848,0.7372515876464267,102,3200
0.8333333333333334,hard-factorized-constant-6400,-0.16666666666666666,0.01763696618510792,0.7532825180957873,102,3200
0.8333333333333334,hard-factorized-constant-6400,0.0,0.01965626127047164,0.8003595519880704,102,3200
0.8333333333333334,hard-factorized-constant-6400,0.16666666666666666,0.02179015399477025,0.8451189353386334,102,3200
0.8333333333333334,hard-factorized-constant-6400,0.3333333333333333,0.025491937489099316,0.9132614806871532,102,3200
0.8333333333333334,hard-factorized-constant-6400,0.5,0.027880564307465293,0.9521601955583432,102,3200
0.8333333333333334,hard-factorized-constant-6400,0.6666666666666666,0.03844844192116241,1.0917373810578708,102,3200
0.8333333333333334,hard-factorized-constant-6400,0.8333333333333334,0.06494581311962579,1.3194097943721164,102,3200
0.8333333333333334,hard-factorized-constant-6400,1.0,0.11161329091313918,1.5545745493250773,102,3200
1.0,hard-factorized-constant-6400,-1.0,0.08825188593880984,1.4525826308601049,102,3200
1.0,hard-factorized-constant-6400,-0.8333333333333334,0.06817550148491987,1.34048697705365,102,3200
1.0,hard-factorized-constant-6400,-0.6666666666666666,0.048800861503673576,1.1952861247148885,102,3200
1.0,hard-factorized-constant-6400,-0.5,0.03251839259539019,1.0189877058506942,102,3200
1.0,hard-factorized-constant-6400,-0.3333333333333333,0.021972346911667592,0.8487350831345987,102,3200
1.0,hard-factorized-constant-6400,-0.16666666666666666,0.021073655072827345,0.8305985032209277,102,3200
1.0,hard-factorized-constant-6400,0.0,0.022137213247451132,0.8519815844847991,102,3200
1.0,hard-factorized-constant-6400,0.16666666666666666,0.026417222423241016,0.92874578865404,102,3200
1.0,hard-factorized-constant-6400,0.3333333333333333,0.03361925022481192,1.0334466594407543,102,3200
1.0,hard-factorized-constant-6400,0.5,0.03898469309216639,1.0977527554251643,102,3200
1.0,hard-factorized-constant-6400,0.6666666666666666,0.05606299970956707,1.2555349672751075,102,3200
1.0,hard-factorized-constant-6400,0.8333333333333334,0.09245212412984022,1.4727755295718385,102,3200
1.0,hard-factorized-constant-6400,1.0,0.12365860528786124,1.5990829797475121,102,3200
-1.0,hard-factorized-constant-6400,-1.0,0.06392350873040493,0.883109690787276,102,6400
-1.0,hard-factorized-constant-6400,-0.8333333333333334,0.04921095720444999,0.7695108982104392,102,6400
-1.0,hard-factorized-constant-6400,-0.6666666666666666,0.03610670865051942,0.6350369872204703,102,6400
-1.0,hard-factorized-constant-6400,-0.5,0.031166495383361786,0.5711370549984995,102,6400
-1.0,hard-factorized-constant-6400,-0.3333333333333333,0.028048425775804846,0.5253575770143689,102,6400
-1.0,hard-factorized-constant-6400,-0.16666666666666666,0.02216353102817079,0.4230880376936736,102,6400
-1.0,hard-factorized-constant-6400,0.0,0.015050352964422947,0.25499577083930147,102,6400
-1.0,hard-factorized-constant-6400,0.16666666666666666,0.014906185070151335,0.25081559459459224,102,6400
-1.0,hard-factorized-constant-6400,0.3333333333333333,0.017023507031776245,0.3084981200725016,102,6400
-1.0,hard-factorized-constant-6400,0.5,0.0202374691264975,0.3836052848325344,102,6400
-1.0,hard-factorized-constant-6400,0.6666666666666666,0.02383132101051319,0.4545972023063949,102,6400
-1.0,hard-factorized-constant-6400,0.8333333333333334,0.027900252711194524,0.5230572225996639,102,6400
-1.0,hard-factorized-constant-6400,1.0,0.033024190531857726,0.5962812668779458,102,6400
-0.8333333333333334,hard-factorized-constant-6400,-1.0,0.05662452464420575,0.830453654801907,102,6400
-0.8333333333333334,hard-factorized-constant-6400,-0.8333333333333334,0.041703985145760895,0.6976266428443099,102,6400
-0.8333333333333334,hard-factorized-constant-6400,-0.6666666666666666,0.03213453273838093,0.5844210749192704,102,6400
-0.8333333333333334,hard-factorized-constant-6400,-0.5,0.0280147088191898,0.5248351984468589,102,6400
-0.8333333333333334,hard-factorized-constant-6400,-0.3333333333333333,0.023213523970846903,0.4431901599307677,102,6400
-0.8333333333333334,hard-factorized-constant-6400,-0.16666666666666666,0.013491008512037096,0.20749350191561522,102,6400
-0.8333333333333334,hard-factorized-constant-6400,0.0,0.01203865859074929,0.15802718390652998,102,6400
-0.8333333333333334,hard-factorized-constant-6400,0.16666666666666666,0.013862999956262414,0.21930630748168806,102,6400
-0.8333333333333334,hard-factorized-constant-6400,0.3333333333333333,0.01596957341935199,0.2807424009945855,102,6400
-0.8333333333333334,hard-factorized-constant-6400,0.5,0.01909288531617484,0.3583206495339502,102,6400
-0.8333333333333334,hard-factorized-constant-6400,0.6666666666666666,0.02267264551912964,0.4329512836106275,102,6400
-0.8333333333333334,hard-factorized-constant-6400,0.8333333333333334,0.026185913684162558,0.49551681760573074,102,6400
-0.8333333333333334,hard-factorized-constant-6400,1.0,0.029032767476472765,0.5403375214615501,102,6400
-0.6666666666666666,hard-factorized-constant-6400,-1.0,0.05073860105015814,0.7827875744240882,102,6400
-0.6666666666666666,hard-factorized-constant-6400,-0.8333333333333334,0.037803871096230034,0.6549853592510526,102,6400
-0.6666666666666666,hard-factorized-constant-6400,-0.6666666666666666,0.03017448961420663,0.5570890185798072,102,6400
-0.6666666666666666,hard-factorized-constant-6400,-0.5,0.024953468370521877,0.4745800038892112,102,6400
-0.6666666666666666,hard-factorized-constant-6400,-0.3333333333333333,0.01588074909613831,0.2783200698913848,102,6400
-0.6666666666666666,hard-factorized-constant-6400,-0.16666666666666666,0.009132428990235099,0.03803538962706726,102,6400
-0.6666666666666666,hard-factorized-constant-6400,0.0,0.010919859083168995,0.11566611960521982,102,6400
-0.6666666666666666,hard-factorized-constant-6400,0.16666666666666666,0.013403617797805013,0.2046711211098728,102,6400
-0.6666666666666666,hard-factorized-constant-6400,0.3333333333333333,0.015413120018952961,0.2653396458024721,102,6400
-0.6666666666666666,hard-factorized-constant-6400,0.5,0.018483601407139706,0.3442356801417306,102,6400
-0.6666666666666666,hard-factorized-constant-6400,0.6666666666666666,0.022038288266944834,0.42062694507231135,102,6400
-0.6666666666666666,hard-factorized-constant-6400,0.8333333333333334,0.024550835822756082,0.4675153676949755,102,6400
-0.6666666666666666,hard-factorized-constant-6400,1.0,0.026446744948150774,0.49982131253108464,102,6400
-0.5,hard-factorized-constant-6400,-1.0,0.04645253517698332,0.7444585064906365,102,6400
-0.5,hard-factorized-constant-6400,-0.8333333333333334,0.036524114964264304,0.6400287867210607,102,6400
-0.5,hard-factorized-constant-6400,-0.6666666666666666,0.028439576903263996,0.5313722167027262,102,6400
-0.5,hard-factorized-constant-6400,-0.5,0.02042455848250393,0.3876017627795474,102,6400
-0.5,hard-factorized-constant-6400,-0.3333333333333333,0.009244712721180109,0.04334250564686488,102,6400
-0.5,hard-factorized-constant-6400,-0.16666666666666666,0.008020615237672245,-0.018343231379376185,102,6400
-0.5,hard-factorized-constant-6400,0.0,0.010031830105468164,0.07882925414775764,102,6400
-0.5,hard-factorized-constant-6400,0.16666666666666666,0.01314417869867908,0.19618254043208203,102,6400
-0.5,hard-factorized-constant-6400,0.3333333333333333,0.015157514305361237,0.25807707239922584,102,6400
-0.5,hard-factorized-constant-6400,0.5,0.018289931723650205,0.3396611698708321,102,6400
-0.5,hard-factorized-constant-6400,0.6666666666666666,0.021542998572949175,0.41075523829182103,102,6400
-0.5,hard-factorized-constant-6400,0.8333333333333334,0.021727749207841,0.4144638254065134,102,6400
-0.5,hard-factorized-constant-6400,1.0,0.025358678666837442,0.4815757061697623,102,6400
-0.3333333333333333,hard-factorized-constant-6400,-1.0,0.04550559359995794,0.7355138695296416,102,6400
-0.3333333333333333,hard-factorized-constant-6400,-0.8333333333333334,0.036412565358653025,0.6387003627858477,102,6400
-0.3333333333333333,hard-factorized-constant-6400,-0.6666666666666666,0.026740898272899147,0.504625077485288,102,6400
-0.3333333333333333,hard-factorized-constant-6400,-0.5,0.012576754194221638,0.17701765856517868,102,6400
-0.3333333333333333,hard-factorized-constant-6400,-0.3333333333333333,0.00816792422625136,-0.010439214234362329,102,6400
-0.3333333333333333,hard-factorized-constant-6400,-0.16666666666666666,0.007635071342455642,-0.0397378149075922,102,6400
-0.3333333333333333,hard-factorized-constant-6400,0.0,0.009066244199153431,0.03487649820917426,102,6400
-0.3333333333333333,hard-factorized-constant-6400,0.16666666666666666,0.012883186609093704,0.18747238307648903,102,6400
-0.3333333333333333,hard-factorized-constant-6400,0.3333333333333333,0.015124367577998947,0.25712630939239534,102,6400
-0.3333333333333333,hard-factorized-constant-6400,0.5,0.018456886165275382,0.34360751928573974,102,6400
-0.3333333333333333,hard-factorized-constant-6400,0.6666666666666666,0.020406671163442094,0.38722125185548706,102,6400
-0.3333333333333333,hard-factorized-constant-6400,0.8333333333333334,0.02043172347956948,0.38775408788456844,102,6400
-0.3333333333333333,hard-factorized-constant-6400,1.0,0.024894813294730287,0.47355795913029586,102,6400
-0.16666666666666666,hard-factorized-constant-6400,-1.0,0.04666882257580579,0.7464759296681376,102,6400
-0.16666666666666666,hard-factorized-constant-6400,-0.8333333333333334,0.037213236034754946,0.6481465231956385,102,6400
-0.16666666666666666,hard-factorized-constant-6400,-0.6666666666666666,0.02196915983288223,0.41926253411708697,102,6400
-0.16666666666666666,hard-factorized-constant-6400,-0.5,0.010649360846585191,0.10477262868114512,102,6400
-0.16666666666666666,hard-factorized-constant-6400,-0.3333333333333333,0.008294478887480148,-0.0037618083420772478,102,6400
-0.16666666666666666,hard-factorized-constant-6400,-0.16666666666666666,0.007581336943151782,-0.042805115636405974,102,6400
-0.16666666666666666,hard-factorized-constant-6400,0.0,0.008290126760915038,-0.003989743167327813,102,6400
-0.16666666666666666,hard-factorized-constant-6400,0.16666666666666666,0.012458414635228312,0.17291186638145362,102,6400
-0.16666666666666666,hard-factorized-constant-6400,0.3333333333333333,0.015383993257437594,0.2645181664995348,102,6400
