analysis_status,arm_name,cell_id,codebook_coherence,codebook_effective_rank,codebook_feature_dimensionality_sum,codebook_gram_offdiag_rms,codebook_row_norm_cv,codebook_row_norm_mean,final_global_offdiagonal_token_cosine,final_query_target_minus_distractor_cosine,final_token_covariance_effective_rank,fixed_probe_risk,i_swap,inference_unit,ntk_full_alignment,ntk_full_effective_rank,ntk_full_relative_drift,population_risk,s_key,seed,step,walsh_l_0,walsh_l_d,walsh_l_h,walsh_l_w,welch_bound,xi_value
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9892779409894858,3.327743204079488,3.5134315686476665,0.5135093833172321,0.12821929909071048,1.2113149199245308,0.2078828960252506,0.5850458852937198,1.862855240964266,0.05996335412980998,0.073712832315285,seed,0.5109694006472936,7.429717329267078,0.9318531984663315,0.057006444118718635,0.9192635029927866,100,800,0.011682643093561053,0.04688741491099635,0.01369540642004138,0.07226546442459879,0.3110855084191276,0.8875519673460985
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9579767089015978,2.6812248317396206,2.741462407489469,0.5787986068010726,0.16774740587267847,1.4439064003291031,0.10373535147410201,0.9111077074460325,1.1849388834094121,0.0006123277370132802,0.0036054374553048983,seed,0.2872605157547807,3.125514007832079,0.9614668491977688,0.0029366989611110906,0.995257137265412,100,3200,0.0007289545348553886,0.001472334223876239,0.00243020256289755,0.004631491321629178,0.3110855084191276,0.987453310839328
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9740135194693905,2.5344607356687523,2.5733834740448804,0.5984239530737917,0.15274682180542432,1.6024783311631512,0.09971005785990329,0.9116068155618664,1.1290287370320078,0.00023914859688916468,0.003374038949202066,seed,0.15579885115381295,1.3438634304637451,1.4673157122960536,0.00432419657123613,1.0070594511702968,100,6400,0.0012794951405451667,0.002353780643167722,0.0034085444694298985,0.007041820253142788,0.3110855084191276,0.9941890926212409
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.897881674778429,6.836804740995427,7.0276436240795555,0.3445684098909957,1.5183246145193736e-08,0.9999999967598305,0.14556172545825896,0.13638661382165984,2.453803055750909,0.9834492928218916,0.19997863574566876,seed,0.9999999999991435,4.665157429216448,0.0,1.180406995802883,0.04109328359542511,101,0,1.166881173079143,0.061286587263629816,0.012751921983052198,1.240919682325825,0.3110855084191276,-0.04798718842459948
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9780335800360423,4.3536254784394615,4.41820848819903,0.4490944381669635,0.13341381197215563,1.2316511279708604,0.19367910853399245,0.5818517333210174,1.4362106349360766,0.03409423759305312,0.048716037695111424,seed,0.4764661763441673,7.090299002449685,0.8792083956340183,0.028919691479069174,0.9629461642060354,101,800,0.008313954731105877,0.020656173414441967,0.0156767055989505,0.04464683374449834,0.3110855084191276,0.9371685344985963
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9371588905730482,3.944577982032175,4.043322125910465,0.4715241341555943,0.11913854317717736,1.4158517839783853,0.20751296342960995,0.6338934138589386,1.169622067816734,0.0011140280860326747,0.01531940098374308,seed,0.2891953378204145,3.551631094256548,0.9573736794549192,0.005127514871048419,1.0026557469903612,101,3200,0.0015829228588825658,0.002946993157863706,0.004054904273039964,0.008584820289786235,0.3110855084191276,0.9925198428354634
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9749166099946173,3.756275695943523,3.8576006579061817,0.48493568647526747,0.12270963472072452,1.5418057984993643,0.17908159198286328,0.6986192065022864,1.129218036127431,0.0073460931077747585,0.006965192189097723,seed,0.2138084125124527,1.4983554171812128,0.9780680795807936,0.001766947494546498,1.0023008384682726,101,6400,0.00033380276890560223,0.0010442691270237249,0.001650036054673433,0.00302810795060276,0.3110855084191276,0.9979737076582751
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9172356781611094,6.506299868969615,6.699459607356197,0.3555236962002777,1.566949436241312e-08,1.0000000011274328,0.42510482497232943,0.2503481352189293,2.261555671843685,1.3871768004832927,0.4563085391673888,seed,0.9999999999997714,3.362417821046531,0.0,1.4839269150228915,-0.1698601789598039,102,0,1.2450925926629144,0.23914015421612286,0.015466358267697594,1.4996991051467348,0.3110855084191276,-0.19247944149765317
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9477823733220351,4.020100322876412,4.1743670873306495,0.47075363585731433,0.11888718448876939,1.1808461162959403,0.17661549469035934,0.7407814207521932,1.3585402253017,0.042801598878980704,0.05015235078341797,seed,0.2630638822925717,4.105443178491578,0.9756874810329014,0.02878980234274426,0.9575263002752763,102,800,0.009060652083501366,0.01939211953453575,0.014978364338590584,0.043431135956627696,0.3110855084191276,0.941057707222626
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9380870528900505,3.646471357423145,3.799275128616763,0.4912287904057016,0.1176509820276567,1.2742024645787997,0.10617222746515556,0.9119593241242877,1.228060872307816,0.006091443504628615,0.01360853939871586,seed,0.27055498418241053,1.6478578206332084,0.9883188245462442,0.005446571261280715,0.9979548078778558,102,3200,0.0014865872453795471,0.0027738647764870084,0.005116755826616543,0.009377207848483098,0.3110855084191276,0.9935798017896786
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.9270703818507925,3.2936642651509738,3.526205108817927,0.5097712509176058,0.1159706691234498,1.3799229901928105,0.09638027894370689,0.9325444445732107,1.178373552412304,0.0069591295072285175,0.011910342052922736,seed,0.26952341574221034,1.4688291657349353,0.9892019477113422,0.005896369801361411,0.9981560483296713,102,6400,0.001363725363248122,0.0028436935872638756,0.006016891703404035,0.010224310653916033,0.3110855084191276,0.9899366905857505
exploratory,hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,0.8437610041666778,6.5251817562558685,6.787612494582763,0.3548774418101698,1.2912107079770851e-08,0.9999999997122113,0.3054559042621543,0.21448335044742484,2.3133881659282145,1.2583629375592893,0.16219042781584186,seed,0.999999999998748,8.237451059711123,0.0,1.2443323060245148,-0.22081284497051,100,0,0.8182480388025956,0.17903366740679372,0.037466970766288354,1.0347486769756777,0.3110855084191276,-0.1933639199692152
